time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,0.20543884,0.6838996,0.092817694,0.93761647,0.34530923,0.67576844,0.16333961,0.0087749995,0.44296613,0.16339156,0.7232365,0.57468456,0.027124614,0.35184112,0.8824224,0.11468769,1.1099803,0.9763823,0.006002307,0.40020227,0.15863536,0.79937655,0.107906535,0.45155424,0.030634614,0.09334731,0.03035423,0.0972623
11,0.4241077,0.26474535,0.90555924,0.005805,0.8630965,0.13451192,0.6429946,0.04861038,1.202393,0.19953002,0.23073576,0.67233115,0.18647653,0.19105615,0.060085382,0.41732657,0.27806884,0.14227961,0.0,0.039835386,0.75315464,0.2631773,0.013281923,0.2452742,,,,
12,0.30585808,0.07833116,0.79024845,0.5743523,0.6230873,0.6765473,0.107719615,0.4531327,0.018141923,0.28006268,0.72838724,0.16626808,0.0052961535,0.13658884,0.38118806,1.1716546,0.154575,0.36016962,0.16306962,0.48529384,0.34793657,0.45299768,0.13880076,0.39374307,,,,
13,1.413886,0.64027375,0.30424845,1.9042892,0.3830365,0.9843577,0.7862815,0.7678384,1.3444337,0.61818576,1.0770507,0.61246383,0.74671614,1.1106969,1.463888,0.19552152,2.8794978,2.469181,1.5840899,0.78767306,0.95825076,0.8871473,1.2031407,1.031483,,,,
14,0.8766277,1.0389081,1.2874949,1.2861657,1.4820507,0.4902888,2.9070277,1.2450633,1.66239,1.3945603,1.593436,0.934283,1.479569,1.4317684,1.5394777,1.4477296,1.6908438,1.4926224,2.607151,0.8526911,1.8017203,2.6856587,1.7696216,0.85255617,,,,
15,3.1879625,3.0470848,2.353102,2.4789324,3.944575,4.2149386,2.9584835,2.8050296,2.1844351,3.1905794,1.7509081,3.6264944,2.7279449,3.3286223,1.2917941,3.2325747,2.7736893,3.2282968,2.6089478,1.9211954,2.8082073,4.6180277,2.0950859,3.7072554,,,,
16,5.309768,3.4486163,6.537728,5.4818096,3.8206973,4.133897,5.815872,4.9974294,4.3999095,5.252756,4.2035365,4.7372227,5.7003126,5.8912234,4.0665116,3.9986687,6.5652475,7.364042,6.8108015,5.6924825,5.8958235,4.218968,6.1669664,6.5498257,,,,
17,7.35805,7.7506,7.2889714,6.93252,6.6769643,7.2182946,7.427627,6.888728,6.421493,6.405864,7.3453298,7.175811,6.2633047,6.7549124,6.494289,6.605207,6.9540052,6.776075,7.1895075,7.909016,7.8257937,7.7363205,7.662984,7.5777054,,,,
18,7.6646457,7.8149424,6.57425,6.214309,5.9851003,5.12029,7.770278,6.6586676,7.067582,7.379535,7.6472616,6.437402,7.374188,5.1652555,8.313498,6.771652,7.589513,6.7490444,7.640273,8.864401,7.55136,7.4278135,7.0870643,7.716932,,,,
19,4.013726,3.0620596,2.0553334,4.7182603,3.138428,4.381196,4.9766917,4.3600535,4.0186696,4.424002,4.1274066,2.6804044,3.8113198,2.678099,4.627841,5.5106688,4.1395674,4.3877177,3.5474467,3.0882597,2.760158,1.9211538,2.6431234,3.827437,,,,
20,1.2496637,2.1239343,1.7514484,0.51660347,1.2296422,3.076494,0.47859573,0.8235415,1.0004122,1.7238358,0.55636615,0.73296696,0.21846114,0.8508738,1.1900666,1.0779334,1.0666661,1.5014802,0.08789538,1.8294991,1.1040196,2.0964255,0.74521035,0.9127454,,,,
21,0.70537496,0.91228837,0.49725693,0.36132228,0.23791152,0.51821303,0.2728142,0.23270883,0.21553269,0.86296153,0.47759885,0.74709,0.72975814,0.13166653,0.32516307,0.87574506,0.46670532,0.7023011,0.8377372,0.12592384,0.47615534,0.1483546,0.33398998,0.41909197,,,,
22,0.16652767,0.34374112,0.5767096,0.11143729,0.10939153,0.8144757,0.31255612,0.28273153,0.055827685,0.5302592,0.030281536,0.00031153843,0.2677569,0.13011922,0.057406154,0.0,0.11817692,0.17155384,0.2683177,0.40269464,0.4523435,0.15597692,0.6386019,0.15182307,0.13299575,0.10275577,0.1583446,0.07725115
23,0.22412077,1.1067818,0.6117785,0.19766076,0.11324424,0.29838115,0.6907431,0.3242388,0.38719034,0.4396119,0.48906347,0.34087497,0.015203077,0.07668,0.15742038,0.40243497,0.0,0.24000922,0.07675269,0.039887305,0.23073578,0.412965,0.037228845,0.13537385,,,,
24,0.05906769,0.23654076,1.0528338,0.06693923,0.14348422,1.3038508,0.36598498,0.5468953,0.35169572,0.9734123,1.2246993,0.94420046,0.44617498,0.2723469,0.33246344,0.8905223,1.1867537,0.2432804,0.64111495,0.3669092,0.5612054,0.98959154,0.4916388,0.09138461,,,,
25,0.36555922,1.2868512,1.585762,0.8341754,1.5980779,0.6613442,1.2982118,0.3283823,0.8885076,1.8810899,0.40171847,1.1987273,0.87996113,1.0777777,1.1347373,0.9030357,0.8933573,1.7541068,1.2748362,0.28413346,0.36527878,0.22618732,0.38647383,0.6798703,,,,
26,2.7799513,1.0121677,1.4538771,2.1790662,2.3999677,4.9087663,1.7102215,2.3042111,3.3443549,1.859625,1.6981442,1.64835,1.2240449,1.062481,1.9025134,2.085781,1.0944034,1.8968123,1.859542,1.2950965,0.6242711,3.1090605,1.21392,1.5261438,,,,
27,2.3551996,2.8380737,2.4797733,1.5264242,2.7943854,1.77201,1.8687739,2.2348003,4.264619,1.9183291,2.6735296,3.5949564,2.722607,2.3854291,1.4568369,3.7366128,4.0523777,1.3986831,4.036282,2.7503965,2.6615458,4.748324,1.8283464,2.1164467,,,,
28,4.8928986,3.6328604,5.086488,4.805938,4.9686437,3.1526756,4.7880654,3.411232,6.1946616,4.1626315,3.0896723,5.9056163,4.8699484,4.2854605,7.469228,6.993124,6.7406845,5.690572,6.3551455,8.31654,7.9130454,7.7664466,7.233404,7.0158353,,,,
29,7.6718936,7.543073,9.07011,8.229963,7.4335775,7.5093126,8.028708,7.8012867,7.078174,8.197625,6.5379977,8.521053,6.1979017,7.0816946,7.2935934,7.0899506,7.753507,7.6481237,6.9663215,7.2694902,6.667401,6.9222183,7.098923,7.815638,,,,
30,6.6823754,8.982786,7.3737,6.756002,7.652454,7.1137624,6.6663723,7.6545515,7.2169437,7.316366,7.563302,7.824247,7.372174,7.98362,7.2821803,7.0362315,6.8079042,6.022319,7.5194693,7.491046,7.5427094,7.402839,7.4612627,8.020557,,,,
31,5.795186,3.4609532,5.839238,4.1845326,5.120435,5.697218,4.7709,4.1668577,5.605553,5.2011557,4.989735,4.877654,5.6782765,4.7467556,5.3961887,5.4884663,7.4233694,4.4672227,6.1984415,6.1400075,5.9577785,7.0224504,4.8704987,5.716616,,,,
32,1.2320099,0.47630075,1.2321969,2.1141207,1.7480525,1.6935438,1.002863,1.8189172,1.7103773,0.60005426,1.2284688,0.5701985,1.5250846,1.5254897,0.4610354,1.3085341,1.0809554,0.58107114,1.3145573,1.6937722,0.6232119,0.8285157,0.87785304,0.69797075,,,,
33,0.058538076,0.25947,0.21322729,0.7394365,0.053480763,0.06859039,0.3760996,0.122538455,0.65839493,0.31613886,0.35335732,0.39113653,0.39388847,0.4363823,0.98916566,0.5437696,0.53292805,0.03272192,0.26438192,0.3538869,0.5447769,0.44668382,0.08225654,0.6492981,,,,
34,0.1172527,0.013894616,0.209115,0.19909385,0.52361304,0.83026034,0.5083996,0.22838885,0.10802077,0.017612306,0.14560269,0.015805382,0.41103348,0.46664304,0.21969691,0.44558305,0.06947307,0.15203077,0.3221308,0.33455074,0.11217462,0.06825808,0.6149873,0.34056345,0.10465615,0.0040396154,0.46402615,0.6530053
35,0.22824344,0.87538147,0.14693192,0.6660484,0.11443846,0.46354845,0.12430383,0.39693114,0.6816461,0.7189788,1.1433151,0.70539576,0.15169846,0.9415211,0.20887615,0.1751054,0.46298763,0.31782115,0.30447692,0.1623427,0.06561,0.19787884,0.9514176,0.20826347,,,,
36,0.17726538,0.141345,0.20572959,0.27603343,0.84193265,0.55321956,0.8565957,0.506925,0.3051415,0.315578,0.16739999,0.86896384,0.21069343,0.5620569,0.5244957,0.58012617,0.18687116,0.14105421,0.3584146,0.9935895,0.21074536,0.35600537,0.45544842,0.28661537,,,,
37,0.10577769,0.679808,0.6876173,0.22757882,0.63596416,2.2022862,0.9848353,0.59700114,1.6263345,2.5484366,0.70153266,0.17227037,0.45155424,0.7946204,0.7041392,0.98413956,0.34576613,1.5588658,1.4740546,0.85978377,1.5782434,1.0510476,0.49234498,0.46062,,,,
38,1.2999772,0.5203523,1.776278,1.5508696,1.2390819,3.2110267,3.0070314,1.335825,0.67917454,3.1845462,2.2698898,2.3413882,2.4924943,1.1041651,3.0328581,3.2779453,1.0057396,1.7883761,3.050678,2.3099744,2.2910955,1.8831048,1.2068584,2.5018616,,,,
39,5.8623953,1.586115,3.9583244,3.441077,4.630479,2.8452601,1.1997346,3.4152608,2.6668832,3.8051927,4.020134,2.7364602,1.0654095,2.1244013,2.7697015,3.4862087,2.6085012,4.6488495,4.410242,2.293847,2.052322,2.687372,3.2514646,2.510626,,,,
40,6.357773,3.2572691,3.23784,5.094765,4.6027937,5.9383593,4.166308,3.4629369,2.52181,6.972324,4.2660937,4.403087,6.2298555,5.797855,5.261324,4.8260837,6.177091,5.694206,5.526786,2.9687433,6.961057,5.9506435,7.6015797,8.0974655,,,,
41,6.8887386,7.2079716,6.868934,6.5800657,6.9180536,7.1747823,8.361785,7.5837283,7.568889,6.4649105,6.1727505,7.9948244,7.551962,6.6383343,6.47029,7.5682554,6.8681874,8.207876,8.503618,7.416858,7.4982634,7.9940457,6.1513586,8.161872,,,,
42,7.0918612,7.237859,6.251798,8.8629675,7.449331,5.6823263,8.208312,6.3447294,6.873317,6.022184,7.5215354,6.6875577,6.4554715,7.0216923,5.566247,7.198365,8.224428,6.419354,8.560256,7.5036845,6.978327,6.6426334,5.9463964,7.4142103,,,,
43,4.035908,3.194069,3.2163854,3.2626383,2.7698781,2.4805005,4.9389544,4.1089535,4.4131184,6.5882597,5.141485,1.7748656,4.665787,4.4355288,4.3322744,5.062001,4.333043,4.5924816,4.8200502,4.9814687,4.8166537,5.2645535,3.6037831,3.6490185,,,,
44,1.269031,1.795479,1.1653615,1.2963427,0.74043345,0.45994502,1.9628272,1.0876119,1.4709288,1.6079228,0.49505535,0.68647504,1.218915,0.9412304,0.73363155,1.3802503,0.13520768,0.65226805,0.7883584,0.7658965,1.0994192,0.74985224,0.89498764,1.2279704,,,,
45,0.15671423,0.16918615,0.68256,0.11864423,0.35635847,0.7303915,0.30827767,0.05350154,0.81993806,0.0154419225,1.9605739,1.0753893,0.4264131,0.16575924,0.7114707,0.3711046,0.16600846,0.08072999,0.025629232,0.18484615,0.23218963,0.51136965,0.44114882,0.50251156,,,,
46,0.16493884,0.039451156,0.10919423,0.28270036,0.8017131,0.04527692,0.17534423,0.47896957,0.61100996,0.8698984,0.55653226,1.3253884,0.3808973,0.40526998,0.30600345,0.39690003,0.40360844,0.5732515,0.40778306,0.14051422,0.13092923,0.5320869,0.60201687,0.81479764,0.8377062,0.073367305,0.18234347,0.17397346
47,0.26777768,0.8450377,0.65580916,0.36203882,0.53081995,0.32619113,0.038475,0.1097446,0.38172805,0.032524616,0.037519615,0.30694845,0.23904346,0.39325503,0.4495188,0.04552615,0.3398573,0.46259302,0.06159115,0.16905116,0.42917538,0.1425496,0.8927758,0.22066268,,,,
48,0.27622038,0.61963964,1.1387353,1.4088079,0.81277275,0.7207546,0.4122173,1.0073597,0.24739268,1.1462746,1.203878,1.2090183,0.42487615,0.8038107,1.0022712,0.9381669,0.28454882,0.80565923,1.4037404,1.060103,2.00826,0.6279473,0.55400884,0.9953133,,,,
49,1.8401953,0.3318507,0.27290767,1.1370219,0.7312742,0.9359964,0.62318075,2.2975442,0.21033,1.1253911,0.32598346,0.6082269,0.5411111,0.75521076,0.30573347,1.5003796,1.063582,0.84614885,1.3815068,0.25762156,0.56054074,0.45815885,0.42650652,0.91123956,,,,
50,2.0427783,1.2155399,1.3123558,1.2044387,3.2577577,1.3952978,2.4322014,1.6934606,0.8543631,1.4030446,0.83974147,1.7041049,1.1265438,1.8232478,1.9698367,0.5870007,1.7446568,0.5542581,1.0077333,1.9998589,0.21567807,2.5554876,1.665256,1.084081,,,,
51,3.4623866,5.232538,1.804597,2.4120138,3.5459619,3.1124253,2.8123095,3.1732266,3.8348932,4.2517314,3.7690237,4.7480016,4.1565356,2.9717755,3.4119797,6.129654,2.4498866,3.256854,2.444767,5.0613885,6.339818,4.2433095,3.7079825,4.0500517,,,,
52,6.082,6.4022083,5.5500784,5.5057673,5.760875,4.9300747,5.7599306,6.5367208,7.5965953,7.0755367,6.993062,5.191581,6.746822,6.9397783,7.816884,6.7969794,8.588398,6.981057,8.240452,6.331489,8.034079,8.264782,7.196944,6.7982154,,,,
53,7.463153,6.52375,7.205261,6.1870084,8.346863,7.2218966,7.7593946,6.7005687,8.25877,8.882428,8.173554,6.842537,6.8419867,8.0028305,5.7058682,7.9735775,7.1569314,8.559404,7.389619,6.3420405,7.694356,6.953403,7.7609525,7.91395,,,,
54,8.660624,9.130299,6.933766,7.866616,7.5111704,7.9873066,8.212528,7.289886,7.4125695,7.2934475,7.167773,6.2851944,7.5086064,7.858267,6.592476,7.755272,7.917262,6.6574316,8.721063,6.670038,8.526392,7.089867,9.032869,7.7832384,,,,
55,4.768231,5.927984,4.217888,4.7621036,6.2810206,5.339426,4.883137,5.6438518,4.9896,5.4829936,4.9008427,5.523732,5.672939,5.672648,6.0868073,5.271469,4.237806,5.7582693,5.0938926,6.0322566,5.601939,3.777518,6.5998898,5.9345374,,,,
56,1.1796196,1.7062753,1.1758915,1.0618165,1.8150438,1.778251,0.8870331,1.0790445,1.8956492,0.6472627,0.95853114,1.2142419,2.1925454,1.4804515,0.321705,1.1567007,1.2514812,1.3963362,1.2919604,0.87230766,1.3281195,1.2324255,0.37343076,1.7631208,,,,
57,0.18239538,0.40906042,0.52803695,0.4668196,0.46731803,1.1566904,0.21830536,0.025182692,0.96511495,0.27091384,0.072380766,0.070854224,0.03701077,0.47089037,0.7865411,1.471635,0.23412116,0.39300573,1.1161592,0.1610446,0.23826459,0.8640207,0.5807803,0.15542653,,,,
58,0.036834225,0.021579228,0.018245768,0.10105269,0.5852458,0.0436673,0.09700269,0.4719496,0.06410424,0.17630999,0.39879,1.0038185,0.5103727,0.6354761,0.61662805,0.5214323,0.019024614,0.46421307,0.29932615,0.4957719,0.015535384,0.20271808,0.23356038,0.4502354,0.15461653,0.21764077,0.018276922,0.22770347
59,0.014715,0.66026425,0.21101537,0.15194768,0.01860923,0.13096038,0.06437422,0.19390154,0.039658844,0.12209192,0.14999539,0.42113766,0.27947077,0.11007691,0.0053376923,0.07904768,0.4450742,0.13267384,0.69202036,0.05147654,0.044695385,0.14539498,0.26059154,0.056876536,,,,
60,0.19160652,0.15978807,0.19416115,0.0031153844,0.2951204,0.46211535,0.06293077,0.028298076,2.4200826,1.1071557,0.23431842,0.6733177,0.40057614,0.781515,0.45434767,0.10361768,0.19343422,0.7421989,0.31544307,0.22089113,0.3284654,0.80073696,0.5017742,0.30169386,,,,
61,0.65947497,0.5635938,0.3412696,0.6676269,1.2246578,0.6170123,1.670542,1.7206892,0.88993037,1.4705135,0.6772534,0.6072196,0.30774805,0.5359811,1.2130269,0.5652138,0.46804497,0.60275424,0.07442653,0.49815,0.66807353,0.05540192,1.4096388,0.97788805,,,,
62,1.734293,1.6219004,0.88934886,1.0764588,0.9330369,0.6731411,0.5714861,1.7765479,0.95033765,2.1380885,0.5217023,1.448903,0.5721611,0.6524134,1.5160084,0.62607795,2.3052912,1.0372465,0.35054305,1.5389063,2.5942013,1.5752215,2.2103238,2.068086,,,,
63,2.929988,1.1873769,2.5701714,2.8745651,1.1470846,3.5240397,1.9349654,1.5142118,4.222935,3.4954095,3.3168044,4.7885747,1.829738,3.1711397,2.5545008,3.455605,2.7379138,2.17485,2.8126106,2.3412528,3.7645683,3.2984133,3.5587246,3.9370673,,,,
64,4.60054,6.097026,6.82398,6.347824,6.829868,6.455004,5.162421,5.2175317,7.4992604,7.452997,8.029966,6.8410316,6.316702,7.4470053,6.907451,5.701548,7.662776,6.6754484,6.3558936,9.103548,7.9410324,5.2336903,7.7263303,7.729726,,,,
65,8.031555,7.619545,8.112274,8.993461,6.67656,8.00905,6.5404487,7.3080487,7.2297482,7.601891,7.778835,6.978991,7.4624677,8.483857,7.287486,6.5104685,8.824099,6.3493924,6.514684,6.8586645,6.909902,6.856431,7.3059926,7.051185,,,,
66,7.6831923,6.6017075,7.358071,9.253066,7.1305027,6.111668,6.1316166,7.586293,6.652384,8.34841,7.182904,7.033801,6.3008127,8.263152,7.333366,7.8623476,6.600108,6.78888,8.69049,6.6903296,7.33672,7.562222,6.485722,7.1432753,,,,
67,4.076761,3.71952,5.8458323,4.9706793,3.0020053,3.8129191,2.3971639,3.9316359,5.272145,4.100044,4.912556,3.9639425,3.0037706,4.3227515,3.8756108,2.8441074,6.1480656,3.3564425,4.149287,3.2617972,3.2004137,2.7871058,4.4771814,3.3335965,,,,
68,0.77963537,0.65407497,0.79382074,1.2002331,0.70750374,0.24037269,1.9275298,1.0083046,0.32211,1.3045776,0.6810335,0.74915653,1.1548626,0.8134061,0.4600592,0.9799026,0.8999515,1.5837162,0.7888776,0.5914765,0.95131373,0.88280654,1.6227208,1.2008042,,,,
69,0.5606135,0.1582927,0.5538323,1.3501766,1.0121055,0.6198161,0.111011535,0.012586153,0.12154154,0.029461153,0.04990846,0.71794033,0.23483768,0.31552616,0.20769231,0.3933484,0.130275,0.060158078,0.24260536,0.16430539,0.5503534,0.9978161,0.052909613,0.03143423,,,,
70,0.37342036,0.43417037,0.042327687,0.44950846,0.11611038,0.06269192,0.06670038,0.15026538,0.30177692,0.037862305,0.13086691,0.09048115,0.0,0.13247654,0.02765423,0.0809273,0.24396577,0.00031153843,0.40702498,0.4228304,0.049721535,0.00812077,0.033947308,0.19531386,0.53012425,0.046772305,0.1985123,0.0065111537
71,0.09466614,0.012991154,0.03852692,0.5142877,0.2734788,0.15709846,0.095808454,0.010789614,0.14026499,0.644303,0.035608843,0.21824306,0.12134422,0.004849615,0.12775153,0.71005845,0.2024896,0.24488999,0.44461727,0.14608037,0.21259385,0.19859537,0.02743615,0.34352306,,,,
72,0.7113877,0.08088577,0.5764915,0.63768804,0.6545111,1.0393026,0.9187062,0.043013074,0.20893845,0.20889693,0.69446075,0.8403022,1.4524338,0.2759504,1.1117041,0.76632226,0.66450113,0.23977038,0.16002692,0.83713496,0.51880497,0.11099077,1.4012376,0.2911431,,,,
73,2.2251737,0.13062806,0.046658076,1.074766,2.3377948,0.013562306,0.69649607,0.82548344,0.262035,0.6771807,0.23087075,0.689393,0.4458427,0.65166575,0.7116681,0.38671267,0.77322805,0.14526,0.60522574,0.31451887,0.36889267,0.31303385,0.67193645,0.89014846,,,,
74,1.1298461,0.9822287,0.7599981,2.5115192,2.2900984,3.3578656,1.3754109,1.2024969,1.1344776,0.9055073,1.5492808,1.5000575,0.4313769,1.0841123,1.562168,0.68680733,1.9331169,2.6645052,0.97613305,1.7638372,2.2359843,1.8922639,1.5668826,1.6318384,,,,
75,2.1899908,2.602374,3.429083,2.1737802,3.873264,4.072368,2.2463999,2.3966653,2.7552147,2.2680624,2.7195854,2.415482,2.8946283,1.8783381,3.6979926,2.7676556,2.173635,2.4889326,4.5034437,4.4745646,3.3080397,5.375336,2.609114,2.4485154,,,,
76,2.5163896,6.270656,5.357963,6.782794,6.059423,6.60176,4.765842,6.5849676,6.245879,7.3655066,7.384188,3.1570582,6.6872873,8.20554,6.3561115,6.575694,6.9310865,7.086388,7.7755527,8.522985,7.0970435,6.624938,7.5446825,6.752928,,,,
77,7.6171775,7.657958,5.828043,6.5336256,8.808541,6.949924,6.612518,6.741422,7.016147,5.9816213,6.940735,7.8550572,6.6859164,6.8864746,6.4664164,6.4881825,8.413086,6.3529644,8.344588,6.4313684,6.722938,6.8710117,6.626579,6.0035753,,,,
78,7.6807942,7.3307905,6.729273,7.8158975,7.989871,7.1478963,7.7192163,7.270529,7.911114,6.5474997,8.316384,6.3150196,7.4772654,6.819649,7.9490075,7.819792,7.544693,7.5905304,8.731644,5.631629,6.868893,7.891601,6.384139,7.6845117,,,,
79,5.6366343,4.9418406,5.5012393,6.2986636,4.6814365,5.5659666,4.456423,6.3882213,5.3606005,4.523455,6.168441,5.3289795,5.7685184,7.1097846,4.718852,4.923605,5.143801,5.5046353,6.8865366,7.726289,5.150966,5.4299803,4.563571,4.7534018,,,,
80,1.4863293,0.62424,0.638498,1.6620471,1.2498924,1.796206,1.4961115,1.1462849,2.3416789,0.98887503,1.3205076,1.895462,2.141775,2.9919322,1.3968346,1.1654446,0.51329076,2.133166,1.4865785,0.81241953,1.3714235,0.88181996,1.2149066,1.2409718,,,,
81,0.09895499,0.3520904,0.09120807,0.09568385,0.2976542,0.11405423,0.5282135,0.25147384,0.8674476,0.18622729,0.041849997,0.27515078,1.0434979,0.050053842,0.30068654,0.20679924,0.19593692,0.07923461,0.87950426,0.005607692,0.15462692,0.28392577,0.40893576,0.0971273,,,,
82,0.033428073,0.30080077,0.06941076,0.13683808,0.32246307,0.00019730769,0.4725831,0.2205173,0.05778,0.106411144,0.18117,0.070023455,0.21976961,0.0046107695,0.50499344,0.401708,0.012025384,0.36884075,0.29478806,0.15918578,0.004538077,0.089318074,0.00031153843,0.76219964,0.2973323,0.18150228,0.026584614,0.5247139
83,0.010031537,0.02614846,0.013001538,0.15965308,0.024040382,0.0053792302,0.006126923,0.088923454,0.035255767,0.06071884,0.0,0.12077307,0.05517346,0.082505755,0.02585769,0.0011630768,0.006822692,0.0071653845,0.0,0.13920575,0.00078923075,0.03837115,0.0013292307,0.11631808,,,,
84,0.7636639,1.0302888,0.9628926,0.66368073,0.010976537,0.070999615,0.2242973,0.29769576,0.25709188,0.17939422,1.0275681,0.540405,0.7652838,0.09602653,0.17598806,0.15383768,0.041112687,0.7162996,0.19408846,0.88336724,0.40454307,0.08199692,0.3293169,0.11479153,,,,
85,0.037384614,0.28920114,0.23722616,0.19522038,0.29891074,0.5730334,1.6829929,0.32044843,0.07131115,0.39934036,1.3989322,0.054259613,0.110419616,0.22013307,0.92805225,0.12762691,1.1940125,0.05006423,0.6805973,1.5116366,0.98084766,0.49333158,0.71592575,0.6023492,,,,
86,1.9552879,1.2825208,0.6751246,2.70055,2.080433,4.4542937,1.2091327,1.1882285,0.6098365,1.3373202,2.926125,1.2757499,1.0340583,1.0738003,1.6590774,0.44025576,1.5218446,2.6445253,2.0300884,2.0189874,2.4412985,1.9673653,2.2139375,4.3279443,,,,
87,1.6076007,3.3301797,2.4271026,3.0251215,1.7805047,2.9445574,1.9065738,3.0252979,1.465996,4.4718747,2.1858265,0.974783,1.5908191,1.5834876,2.3888872,1.9112988,2.235839,2.9831364,3.1685536,4.503953,3.1648777,3.5338428,1.9889965,4.3017645,,,,
88,3.4210038,8.351495,3.7452633,6.0796003,5.9412045,4.2067347,5.2607937,4.751221,5.971445,7.5180464,5.955151,4.696515,6.7643714,7.5121164,6.773978,7.227308,5.7176547,7.0265,7.7838297,7.420005,8.635192,8.093832,8.588969,7.358829,,,,
89,7.2494483,7.1829762,9.1971445,7.626305,5.658587,6.555568,6.604584,7.260455,6.9269223,7.68799,6.9108677,6.3627577,6.7516303,7.1786556,6.3555927,8.682016,8.495893,7.5768228,7.8441644,7.8456287,7.960846,7.6686954,7.032243,6.382644,,,,
90,6.510936,7.4627585,6.3100657,7.2949634,7.159216,8.83062,7.5219607,6.186717,8.590517,6.983114,8.128734,7.36236,6.7451916,6.394649,7.4326534,6.985564,6.5546026,7.6694326,7.6624026,7.3628483,7.693598,7.3306556,7.913721,9.0253525,,,,
91,6.020854,4.117053,3.9695191,4.0910397,4.217275,6.070732,4.5828867,6.357201,5.1902094,4.6038218,6.2528567,4.8603635,5.0140142,3.7273393,4.323261,6.167818,6.028269,6.6511593,3.743384,4.59594,5.364827,3.867231,4.9052663,4.3739476,,,,
92,1.4991647,2.3905694,1.9300845,1.4873989,0.7110865,1.571535,1.2969035,1.2053735,1.1863904,1.5607141,1.2617825,3.3144057,2.0700278,1.916491,3.0684774,0.99801344,1.7592992,1.3116807,0.9269307,0.2803535,0.79033154,0.73725575,0.7552938,1.2737457,,,,
93,0.28575346,0.06767653,0.3244154,0.082214996,0.019668462,0.18944652,1.0230923,0.9612311,0.015576922,0.4559365,0.028152691,0.044840768,0.1492996,0.29425845,0.59913,0.4961977,0.016605,0.011890383,0.6203769,0.789885,0.032597307,1.4239695,0.15122077,0.51697725,,,,
