time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
11,1.3634585,1.0941437,0.71114886,0.5672077,1.483193,1.814753,0.979778,1.2022372,0.9575965,1.2127672,0.986632,0.9009173,1.4768168,0.6504819,1.5108472,1.1116835,0.4358527,1.2508061,1.9595044,0.27430964,0.6289234,2.4694612,2.2829745,0.6453104,,,,
12,1.5740584,1.3063742,1.3834903,4.6066256,1.1027423,0.45737994,2.9490333,0.99001735,0.5394496,1.0858258,1.9444673,2.8122265,2.4560342,2.9619725,1.9983218,1.816477,1.146098,1.7621341,1.3422323,1.8661774,1.8857528,1.5933843,2.3328726,1.4734315,,,,
13,2.6052713,1.8487003,4.0258555,2.2452784,4.2215643,2.2140832,5.004699,3.466187,3.1783671,1.6944267,2.537439,5.434934,1.6489106,4.062171,1.3097285,1.661092,4.016208,4.3515897,2.2160974,1.179983,2.9013162,2.2068553,1.8734468,5.367091,,,,
14,1.4857788,2.492308,2.1440492,3.9075956,5.311845,2.4715488,5.3494787,4.4307523,5.4553704,3.8173947,1.7801203,4.70718,5.810857,5.494095,6.922592,4.8327403,4.112723,5.2633386,4.3118167,3.5455153,3.1183026,3.175148,3.9932582,2.6689186,,,,
15,6.780655,7.4266825,6.618925,6.419395,7.153068,6.867242,3.942561,7.5429068,5.309612,6.9861875,7.093751,5.2845745,7.533519,7.60941,6.7045565,5.376106,6.957505,7.7816916,5.082366,5.1309237,7.5407877,6.796367,4.5367994,6.4429064,,,,
16,5.912771,6.332652,7.1608357,3.4875796,6.1801333,6.020948,6.0587587,6.6515536,5.346903,6.675397,6.7981424,6.1201625,7.4984083,5.6098413,6.2747684,6.777955,5.624868,6.328997,5.8846083,7.5825033,6.406466,6.0481033,5.9963255,6.519908,,,,
17,2.9968755,5.3235064,6.017977,1.7989892,2.9002151,4.25195,3.2590766,3.366464,3.9436095,2.4267185,3.9018633,3.9668193,3.5866177,3.334157,6.0842624,3.1223314,3.0775118,7.3261075,3.9442012,4.1983547,1.2662066,3.7417326,4.490619,3.8161902,,,,
18,1.5300586,1.0437368,0.43118998,1.6931387,1.2588749,1.36701,0.69756573,0.79933494,1.2632054,0.66147923,2.356716,1.2263608,0.88843495,0.32558882,1.5021242,0.48743308,1.6221287,0.05424923,1.3044012,1.2136396,1.2948992,2.1329584,2.120933,0.70027614,,,,
19,0.356535,0.46179345,1.8447855,0.27131885,0.8218384,0.30498576,0.14373346,0.15081576,0.50323844,0.026522307,1.3669165,0.38155153,0.32961804,1.6517146,0.6883338,0.27275193,0.6597138,0.84210926,0.82840145,0.5105388,0.9313754,1.1368661,0.8733565,0.09186231,,,,
20,0.1478146,0.101395376,0.06712615,0.23909537,0.13251807,0.25442308,0.2001323,0.26040462,0.024216922,0.46531385,0.19112882,0.032732304,0.51765233,0.10715885,0.4682942,0.17641385,0.82767457,0.32114422,0.16947691,0.0138842305,0.33759344,0.14970462,0.15836538,0.11761616,,,,
21,0.22681037,0.10627615,0.378,0.7086773,0.023105768,0.5751104,0.90326416,0.79076767,0.7592503,0.19017345,0.27379036,0.36419886,0.9742431,0.36307728,0.9027034,0.5024804,0.5993065,0.070044234,0.8253485,0.59865224,0.12853038,0.124490775,0.62103117,0.52089226,,,,
22,1.9923923,0.7172861,0.93158305,1.5395502,0.33698076,1.2565072,0.6465045,0.9122365,0.7181584,0.28137115,0.74658114,1.4903481,0.63943267,1.0395104,0.27195227,1.0424492,0.7535076,1.2188008,1.558357,0.37452114,0.37650457,1.3489927,0.28361422,0.5338523,0.71787804,0.48157614,0.31367767,0.44942537
23,1.0552742,0.83730114,1.5321668,1.9524739,0.724898,0.84749883,0.67582035,1.9087234,0.7923356,1.4251845,0.2394277,0.28588843,0.9744507,1.1193057,1.7275224,0.99873,0.9940568,1.2121441,1.8537576,1.7931011,0.9743054,0.87441576,0.50988466,0.6662976,,,,
24,1.0329264,0.9488423,2.7079544,1.0771339,0.62555885,1.2779515,0.7593957,1.1277796,1.1918839,1.3111199,1.3209751,1.9104162,2.2242808,0.7676619,1.5619187,1.6503646,2.7408636,0.890543,1.2832268,1.4131074,2.8904746,2.24451,1.2618866,1.5020617,,,,
25,1.8512238,0.5239869,2.9522214,1.2576808,2.20968,4.035451,0.93029535,1.6924845,1.28763,4.4700994,0.7829688,3.1156754,1.703243,3.0874705,0.98351645,3.8563373,2.7961614,1.6945612,1.3365519,1.8881825,2.0363295,1.0177753,2.4433026,2.1059377,,,,
26,3.163434,4.7900596,5.1682568,2.596102,5.8963013,3.035174,3.6329122,2.8146358,2.7778325,4.849968,5.328782,4.431635,4.7959995,2.102978,2.4792228,4.322077,4.519841,2.3638394,3.2196772,4.1669827,5.1126575,4.2507763,3.660099,5.2981267,,,,
27,7.2795324,7.4107523,7.075132,6.969427,6.5358686,7.1312504,5.2265873,6.427953,6.2769704,5.641037,6.352996,7.2626677,7.205584,7.712508,6.3452487,7.2768736,7.46173,7.134033,6.763998,5.4954967,8.655421,7.7369847,6.834707,6.9747233,,,,
28,7.629546,6.6126943,6.820574,7.202468,6.1018023,6.8374486,7.0239663,6.7403316,5.9667406,5.7954464,6.846078,7.1070547,7.4910984,7.9694033,4.1602635,6.7613606,6.502015,6.9492702,7.912349,7.2070994,6.277209,8.166337,7.2875185,7.8570933,,,,
29,4.243133,5.1502295,4.757109,2.8369317,3.196644,4.441033,5.0631537,4.688134,5.533816,5.195672,4.965695,4.755323,5.5310125,6.0123186,5.0723443,3.5626497,4.114208,5.99616,4.8796268,4.4962683,6.0612507,5.393883,4.1668057,4.46284,,,,
30,0.39971426,2.453708,1.684831,1.7252481,0.95197845,1.3185242,0.5289923,1.8453357,1.0442872,1.7096297,0.51442266,2.1092606,0.84852695,2.1634474,1.1664934,2.4065928,1.308908,1.2839538,1.5625002,0.5303631,1.1381745,1.3416716,0.5143396,0.6583119,,,,
31,0.120689996,0.63431305,0.12761654,0.01593,0.30525577,0.9892489,0.11746038,0.3538973,0.46376655,0.11431384,0.32037577,0.6474288,0.25364423,0.55681264,0.47393304,0.07500808,0.14777309,0.2502588,0.66345227,0.040365,0.46362114,1.2302343,0.8694103,1.2358316,,,,
32,0.61164343,0.23041384,0.012471923,0.25583538,0.6048623,0.6923631,0.47201186,0.06810231,0.4624165,0.06665884,0.005524615,0.10638,0.31576496,0.23004,0.304155,0.48731884,0.7546396,0.4448562,0.034424998,0.16332921,0.19434808,0.32648194,0.13970421,0.021880385,,,,
33,0.23913693,0.03839192,0.002575385,0.083243065,0.33183,0.6123288,0.11592346,0.4602254,0.012980768,0.85819495,0.21481615,0.23196116,0.87202734,0.45738,0.12483346,0.17923847,0.0005919231,0.13366038,0.88809234,0.108405,0.48195,0.030115383,0.33866307,0.10675384,,,,
34,0.31974226,0.5188673,0.22899114,0.18319501,0.5197188,0.17461729,0.91436535,0.644085,0.0703973,1.0515254,0.5398442,1.2494562,1.0673516,0.50397575,1.5035052,0.60223496,0.5250669,2.0004818,1.1985403,0.7444211,0.6032111,0.4639742,0.34729263,0.5615688,0.81864,0.09225692,0.3702842,0.25630268
35,1.5130591,0.9771611,0.7845057,0.8688807,1.5042114,0.56119496,0.5190438,1.3870004,1.0122092,0.2736138,0.9780543,0.61598426,1.0542047,0.93076265,0.7446807,1.3689829,1.4387988,0.67856187,0.8873758,1.0248578,1.2573484,2.9583066,1.5640165,0.8252965,,,,
36,1.7710131,1.7304611,1.5246485,0.7298514,2.680425,2.039289,1.8677145,1.0132892,1.6665336,4.0615473,1.001617,3.2492006,1.6873442,2.3574426,2.450094,2.3084168,2.8804016,2.4893482,1.4232322,2.222619,0.8835126,0.987255,1.6549131,1.4551442,,,,
37,2.6254072,2.4960773,1.6784756,8.192329,2.8319156,1.02114,3.0595155,2.470043,2.777957,1.9220364,3.5336664,2.6068814,1.08864,2.0008662,3.2166243,4.3429394,1.4976172,2.1616821,4.413731,2.1562512,1.3115768,1.3655146,1.5365908,2.0359972,,,,
38,4.8127913,3.0401378,2.3565392,2.7439475,3.8325667,3.996062,1.9212887,3.6588945,5.0490103,2.161869,2.9704466,1.7788535,6.8454967,2.9238818,2.9904888,3.6586866,4.3741765,3.2591493,3.0968165,2.8433702,2.248612,3.4229352,4.012584,2.989928,,,,
39,3.7603314,4.772281,4.3460755,6.417079,6.97895,3.573647,8.426367,3.9572654,4.235542,4.886657,6.964359,5.45859,7.4618964,5.2360687,8.671818,7.669288,3.6454048,5.1991096,6.63283,6.3774724,3.0743756,5.675524,5.1515374,5.6892633,,,,
40,4.8718176,4.967346,4.7690825,5.3820553,6.933413,4.0798764,5.1159596,4.562782,5.7258377,6.127578,4.8317327,7.423889,7.149579,6.040606,5.4658694,5.021117,6.7281613,6.085955,6.8825283,7.4623637,7.2212644,6.6245117,7.496872,6.586141,,,,
41,3.1987317,2.952211,2.298894,2.9006412,2.4740307,3.595112,3.4971437,2.9451392,4.776123,2.5581357,1.7861745,2.157487,2.7823186,2.519972,2.9686704,2.1446514,2.5591636,2.840701,3.2924109,3.739053,2.6533523,3.3926744,5.5458407,4.121654,,,,
42,1.0509127,0.677243,1.1242487,0.48543918,0.29070693,0.3942831,0.7559999,1.5947862,1.5270369,0.65720075,0.35779154,1.8350133,1.089533,1.3841965,0.3687992,0.362745,1.0039119,0.80846304,0.42308998,0.8801585,0.91126037,1.4709394,0.47277,1.0722842,,,,
43,0.56156886,0.40463653,0.40727422,0.07959808,0.92626613,0.6062227,0.34184074,0.61272347,0.085818455,0.23849307,0.87264,0.35859114,0.44219765,0.14402424,0.13098115,1.1886957,0.7823976,0.34413576,0.8344869,0.10540383,0.16556191,1.068151,0.27880615,0.36079267,,,,
44,0.20562576,1.1698686,0.6505234,0.10628653,0.19017346,0.5203834,0.28009385,0.0009346154,0.140265,0.12367039,0.103970766,0.19029808,0.32357424,0.18661155,0.21594808,0.015130385,0.049524225,0.061238077,0.2529277,0.3997246,0.29844347,0.37792727,0.59074956,0.08118692,,,,
45,0.44232228,0.08346115,0.09067845,0.37842578,0.22824346,0.6835258,0.57202613,0.6011757,0.95049345,0.013801153,0.33076036,0.14341153,0.8580599,0.54990685,0.31534958,0.9578146,0.39011887,0.92696184,0.23213768,0.63545537,0.6145719,0.41041037,0.8761812,0.47658113,,,,
46,0.52574193,0.35122842,0.7027269,0.20599961,0.47147194,0.49340418,1.0501233,0.9715742,0.5766161,0.431595,0.5211519,0.9568385,1.0889515,0.7504443,0.057084225,0.047644615,0.8245592,1.5685027,0.5485362,1.1692765,0.39284998,0.22784883,0.52353,0.29181808,0.107293844,0.49141037,0.18552116,0.044965386
47,0.6798392,0.3380919,0.474525,0.8981861,1.2728007,0.6981576,1.0863034,1.6055653,0.09754269,1.738447,1.2595811,0.63488424,1.2733096,1.5639646,1.8489287,0.92352456,0.59702194,0.70093036,1.1353707,2.7002182,1.565761,0.64179,1.2050929,0.8550588,,,,
48,2.0726447,1.613551,2.3295703,0.9698919,2.2376459,1.7961543,1.3807594,3.020874,0.8829415,0.32309654,0.9653435,0.4117292,2.176844,1.3342153,0.55339617,1.3560957,1.1273746,2.277907,1.7144065,1.3609039,0.7903315,1.7699435,1.8836861,1.3693569,,,,
49,3.6007924,3.0348728,3.2894516,1.8015647,2.4076314,3.967131,4.207825,0.90460384,4.211294,1.7971305,1.301618,1.6955687,3.5078192,3.553948,2.481726,2.9459386,2.2830992,5.076259,3.1288323,3.2637079,3.4782333,1.425413,1.0245358,2.8368278,,,,
50,3.8230443,2.4376013,1.9712906,5.294264,4.9237094,3.194858,2.8793216,3.7763965,4.465769,4.78306,3.9576287,6.2145796,5.5660706,4.64643,2.0274923,3.788567,2.3071291,3.7345467,2.3890224,4.0835834,6.272754,6.5037594,1.7150607,3.751006,,,,
51,6.1802588,4.9829326,6.5395136,6.4455953,6.556327,7.0610194,7.569461,6.9841623,5.484936,5.4360967,8.050059,8.036571,5.976741,5.4486823,6.7212863,7.726029,6.886215,7.990587,6.8314776,7.3177996,7.043708,8.508707,6.9969563,7.3879786,,,,
52,5.2678246,5.444031,6.08715,6.8994656,10.10854,6.9752836,7.4517193,7.5589304,8.750046,7.306387,6.687588,5.2603064,6.8897867,7.4135447,7.519354,7.7058206,7.970223,7.9911585,8.262508,7.387958,6.364232,7.440317,6.961171,7.446299,,,,
53,6.938055,5.0592494,4.553529,4.4900064,4.5687633,3.82834,3.9834864,5.787315,3.3418937,3.8866084,6.805122,5.5457892,6.17706,5.3608503,5.100321,5.3058634,5.1203837,4.7634645,5.185277,4.7927074,6.4139123,4.7106586,5.982898,4.1924353,,,,
54,0.71427464,1.5046477,0.6818227,1.275833,1.1159515,1.0480361,1.1955392,0.7563738,1.1863383,0.6713757,2.1844869,1.8931048,0.7909337,0.9738381,0.7939662,1.4114043,1.9989657,0.95243543,0.36811385,1.6132915,1.3696166,0.95648533,0.5506027,0.58334535,,,,
55,0.7258327,0.4246373,0.19792038,0.12519692,0.06894346,0.62207997,1.0380877,0.13603845,0.2593246,0.16734807,0.8753919,0.014953845,1.1866188,0.41892573,0.20861655,0.16363038,0.24322845,0.6302527,0.85846496,1.1942203,0.33988845,0.5416927,0.1254773,0.04402039,,,,
56,0.5796796,0.5135919,0.11524846,0.2934173,0.0,0.032036535,0.5411319,0.75957227,0.06849691,0.07597384,0.5563973,0.663878,0.5173927,0.6901719,0.8279031,0.79253304,0.3037915,0.26305267,0.15965308,0.0,0.077355,0.2780792,0.31220308,0.53090304,,,,
57,0.08555885,0.9224653,0.4948581,0.06084346,0.19657038,0.062858075,0.11187346,0.11599614,0.03597231,0.30151728,1.0828038,0.80710274,0.47938502,0.38037807,0.17025577,0.0012461537,0.35061577,0.20934345,0.098747306,0.043064997,0.07618154,0.10763654,1.1012676,0.3605642,,,,
58,0.38854033,1.9227321,0.49587572,0.016636154,0.9783865,0.5674465,0.07823768,0.25564843,0.8009965,0.06293077,0.08116615,0.48579234,1.0183777,0.22064193,0.6979916,0.9462461,1.5857099,0.28853655,0.7267881,0.14838576,0.41126192,0.68977726,0.3706684,0.90562147,0.20395383,1.011285,0.74218845,0.8198134
59,0.054654226,0.54318804,0.4696546,1.2958235,0.8326177,0.32395846,1.0487319,1.5810161,1.0091561,0.3585807,0.82122576,0.43448192,1.7424657,0.04453961,0.9001488,1.5484396,0.22263576,0.46623808,0.8995153,0.14010921,0.14751345,0.42859384,0.5420457,0.945353,,,,
60,0.82618964,1.6299069,1.9627025,2.1754417,1.4389337,1.1623188,0.84303343,0.54556614,2.912947,1.8776112,1.3250353,0.5876758,1.2784499,0.9542838,1.2342116,0.456165,1.017225,1.2642957,0.780435,1.1091703,0.9391534,1.4730474,1.3319514,2.7030528,,,,
61,2.7515388,1.9757459,3.152541,2.3448668,1.736131,2.0842962,2.9095716,2.6824293,1.7335038,2.5584993,3.08043,2.7611449,1.9134172,1.3791912,4.116472,1.9769298,3.3473456,1.7586347,1.1462331,1.8626366,2.4126265,2.7256498,2.5225165,2.0570471,,,,
62,4.7223,3.472719,3.2436757,4.0069866,5.4810104,4.708083,3.9478362,4.0355654,4.875826,5.5039396,3.1238897,6.450788,3.7666972,3.5574057,4.21606,4.0287943,3.4145546,4.8193336,4.0462513,4.6827655,4.015627,4.290186,3.0344052,2.0934033,,,,
63,6.5182986,6.2104254,6.9771833,4.7824063,6.333722,6.444557,5.516868,4.643667,5.9460645,6.1312947,6.126466,6.0664744,5.9674983,5.144653,5.608045,5.74128,5.7944593,6.938242,6.575455,4.2210965,5.7302,7.530933,6.6836524,5.695266,,,,
64,7.431605,5.055106,6.2113705,7.3116617,5.4277267,7.525803,6.952406,6.1954813,4.8354816,6.410735,6.5576878,7.6899843,6.333016,7.807777,8.013517,6.832257,6.91335,6.2002482,6.8199606,6.264436,6.8304596,7.7331214,7.1063895,8.1839905,,,,
65,4.8410482,3.900991,3.9787927,5.0915456,2.7758076,3.1446278,3.3006668,3.622777,3.5725255,4.8949857,3.8005407,5.174519,5.231842,5.325417,4.308504,3.5804698,3.4046063,3.8052862,3.5656722,5.428381,3.7005057,4.4020386,3.6831737,4.2182617,,,,
66,1.5208995,0.9663404,0.3915623,0.23545037,0.30882806,0.99432695,0.9486138,1.0650566,0.63384575,0.6591323,0.8395857,0.47395384,0.6592049,0.90397036,1.3556701,1.6099477,1.025678,0.5045573,1.3077657,1.0029773,0.81590873,0.6368157,0.25646883,0.8069054,,,,
67,0.4920958,0.38729423,0.020987304,0.40606964,0.8357019,0.013084616,0.7949527,0.0125549985,0.47752616,0.17393191,0.09006576,0.22649883,0.06917192,0.14832346,0.031268075,0.07043885,0.36838385,0.017321538,0.5774365,1.1034484,0.24585578,0.11416846,0.11350384,0.65584034,,,,
68,0.22696614,0.021890769,0.21372575,0.08189307,0.12667154,0.035338845,0.6998504,0.407025,0.67406535,0.17384885,0.4636419,0.3013096,0.08779153,0.006677307,0.03364615,0.41210312,0.15841731,0.023573078,0.0027726921,0.010602692,0.35854962,0.09438576,0.054934613,0.010280767,,,,
69,0.53152615,0.6067523,0.40277767,0.5999711,0.5293454,0.17385921,0.36119765,0.2094473,0.63793725,0.29137152,0.63647306,0.29223347,0.47320616,0.122330755,0.38299498,0.19643536,0.8113396,0.37734574,0.06636807,0.54834926,0.23696654,0.1662369,0.59466463,0.21298845,,,,
70,0.6199304,0.46885496,1.1642191,0.23970805,0.6442615,0.045733847,0.37485346,0.30187038,0.7583885,0.8247565,0.37039846,0.30764422,0.49876267,1.0224798,0.28360385,0.74337226,0.59645075,0.17196923,0.21906346,1.109617,0.73368347,0.3604188,0.12804231,1.4087456,0.2522319,0.12300578,0.51126575,0.32858998
71,1.8550453,1.3551714,0.48010153,0.5950385,0.7865411,2.4762635,1.179069,1.1571991,0.662767,2.7438648,0.9618542,1.3847574,1.1031474,1.4566604,2.747375,0.9908896,0.7005565,1.2899355,0.70087844,0.63856035,1.7196403,0.98718226,0.29142347,0.2275892,,,,
72,1.8496974,1.0238192,1.6876763,1.5319695,1.8132057,1.0817342,1.2414392,2.5172412,2.2076237,1.5651277,2.733241,1.1767534,1.0865734,1.2750335,1.9148192,0.8039458,2.0046046,1.6401461,3.891759,0.57798696,3.9190602,0.43285152,1.677271,1.5258323,,,,
73,1.7687701,2.7547786,3.396631,1.4678134,2.9960759,2.768559,4.160035,3.6330056,2.5184767,1.6363558,2.2731714,2.1424081,1.7643151,3.826616,1.8401953,3.5351615,1.8004429,2.9639146,2.9753063,1.3624616,2.9048676,4.073511,1.4944499,4.1224947,,,,
74,4.592565,3.6043859,3.5302083,5.11029,3.4958143,4.366523,5.6696367,3.8677814,2.854305,3.3599005,5.4236765,3.1197042,3.707287,4.531119,4.863551,5.1236753,2.9986823,3.8672931,5.016485,3.4266012,1.957344,5.3670597,3.595611,6.1483774,,,,
75,6.858903,6.3419676,7.422881,6.0816145,7.6162424,8.114424,7.4444294,6.9070463,6.15222,6.7344127,8.358764,5.7717485,6.5843234,6.122343,6.695283,6.23618,6.273408,7.06294,7.1814184,5.990884,6.9364038,6.4891076,7.933825,7.4134007,,,,
76,8.071151,6.99761,6.2539268,7.9356213,5.3527603,8.5343685,6.235525,7.5269766,8.063726,6.30774,6.067803,7.3510294,7.5593357,7.6545515,6.3246984,7.593511,7.650688,7.034745,7.7860413,8.001304,8.994167,9.879881,7.2570496,7.904063,,,,
77,5.2150497,6.490821,4.632743,4.412122,5.5245633,5.540701,4.276322,4.7047186,5.823578,6.501548,4.7781897,5.953209,5.221613,4.615608,5.793951,6.054885,5.861108,5.013547,4.7366204,6.0635457,6.66793,6.152583,5.793722,6.108054,,,,
78,2.8738387,1.5528531,1.0832814,0.84308535,0.38722154,1.502446,0.92063767,0.9128596,0.8372492,1.703731,2.881097,0.19380806,0.73353803,0.52620924,0.60251534,0.945353,1.6833253,0.6514996,1.0675073,1.1365752,1.8482124,1.4257766,0.70059806,0.7178573,,,,
79,0.3067719,0.44397348,0.6713861,0.36621347,0.26013464,0.2907796,0.20647731,0.07537154,0.6476988,0.21020538,0.16667308,0.48428652,0.63573575,0.12399231,0.28037423,1.1195238,0.10368001,0.60340846,0.060386535,0.124864615,0.88864267,0.021309229,0.038319226,0.2857431,,,,
80,0.416745,0.34311807,0.19377692,0.45645574,0.0053792302,0.29897308,0.8561804,0.20333077,0.022596924,0.16275808,0.0020457692,0.0028038458,0.11442808,0.0008203846,0.042535383,0.075298846,0.1402546,0.2628346,0.8494719,0.17411885,0.017871924,0.29889,0.14601806,0.10710691,,,,
81,0.02641846,0.063470766,0.006718846,1.0484204,0.30443537,0.4391861,0.2594492,0.070698455,0.031133074,0.118509226,0.10292192,0.105642684,0.052400768,0.020997692,0.14381653,0.16168843,0.45766038,0.22063154,0.01784077,0.13961077,0.1489777,0.21864806,0.35630652,0.4212415,,,,
82,0.23358114,0.18849114,0.30710423,0.65782386,0.18038076,0.37592304,0.35130116,0.74085915,0.45740077,0.24494192,0.547238,0.6568061,1.0906441,0.61136305,0.01917,0.018536536,0.66428304,0.07198615,1.1755903,0.45800304,0.4973296,0.14731616,0.67540497,0.22112997,0.31291962,1.470316,0.3214765,0.8889646
83,0.9409603,0.6602331,0.83977264,0.6386434,0.24712269,0.5518696,0.5382035,0.9020804,1.111995,0.2699377,1.561109,1.3062184,1.9431484,1.1110708,0.30697963,1.0532595,0.90426105,0.49498266,0.6101481,0.16914462,0.2592,0.7403192,0.11867539,1.7298173,,,,
84,1.8421268,2.0051134,1.7381666,0.9010419,2.9158545,0.90645224,1.1002707,0.735698,1.0271838,0.90516466,1.7567136,2.5564742,1.7567341,1.5876102,1.7548236,2.3650339,2.0489573,1.8154384,1.1512904,1.466318,2.508985,1.8015333,3.4513474,2.391473,,,,
85,3.6746798,2.381161,2.5070536,2.5746884,1.5512123,2.6775274,1.4417688,2.838572,3.9480748,2.0226839,1.8344008,1.725352,3.464484,4.1459227,5.2843256,2.463241,2.9476626,4.3906565,4.5206933,2.817886,2.838167,2.570971,3.7424593,2.668119,,,,
86,4.5012426,4.6155043,7.2518153,3.8723712,3.9744833,4.1472516,3.799087,6.078842,5.8555,4.3170195,5.2375946,5.1526074,6.4708204,4.216164,2.0103161,2.5407205,7.206424,8.258801,5.1904798,5.5370665,5.1354,2.6079302,5.264387,3.3236377,,,,
87,7.4560494,4.4226522,5.9144115,6.5582685,7.3677907,4.9108324,3.7958055,6.2609987,6.847397,7.797008,6.0128374,6.5287347,7.687689,6.3761845,6.765369,5.6171527,7.8229275,5.030962,6.2676554,6.411243,5.7322454,5.219266,6.295382,6.2670736,,,,
88,6.2817054,6.222752,5.7896824,6.1277018,6.0413637,6.94386,7.0230107,6.7674146,6.355592,4.821691,6.1025295,7.0412045,6.036411,6.4092913,5.4518194,7.951406,6.6229963,6.207705,6.914212,7.904395,6.7919335,6.3084874,7.319389,7.260351,,,,
89,5.4752254,4.1226916,3.8512073,4.3164067,4.1900463,4.013041,3.6880546,4.826811,3.5554223,5.542684,4.9988527,3.5833566,4.9869103,4.8565316,4.7144694,4.162746,5.1704583,4.747088,4.4365253,4.7661023,3.9743273,4.154812,7.1701093,5.0433197,,,,
90,0.9543565,1.302075,0.6419562,0.5108919,0.62107265,1.3649539,0.9518745,1.1213202,1.5885969,0.96468914,1.7785625,0.8034888,0.9092042,1.5237762,0.9714184,1.6907296,1.2731227,1.5284595,1.048223,0.7534039,0.53846306,0.3135323,1.8861575,2.1868544,,,,
91,0.20610346,0.80703,0.44081652,0.21438001,0.05472692,0.26480767,0.20604116,0.09632769,0.02985577,0.5894515,0.81992775,0.13325538,0.37634885,0.59725034,0.15645462,0.13533232,0.13205077,0.8287442,0.7996465,0.1141373,0.71399426,0.9457685,0.57314765,0.364905,,,,
92,0.39070037,0.44990307,0.2086477,0.0036034612,0.02144423,0.33623308,0.2716096,0.7051776,0.014039999,0.6019961,0.2747873,0.5548707,0.50666535,0.58982533,0.36046034,0.7462593,0.05366769,0.32335615,0.16762845,0.94268423,0.072661154,0.8021908,0.28340653,0.35841462,,,,
93,0.04062461,0.3816242,0.9696842,0.5649334,0.1218427,0.3703777,0.84439373,0.33704308,0.92586106,0.020218845,0.42578998,0.41415924,0.018422306,1.2492588,0.20158614,1.0000488,0.14852075,0.29497498,0.17585307,0.83841234,0.034715768,0.15763846,0.011038845,0.13389923,,,,
