time,0,1,2,3,4,5,6,7,8,9
0,0.6388483,0.60576874,1.0151601,1.1193469,0.42090094,0.9083913,0.5552297,0.7237861,0.36255932,0.910229
1,2.7887561,1.5324868,1.0667144,2.146068,1.0675318,1.0724201,1.824685,2.8564272,1.773473,1.7924829
2,2.4566195,1.1281747,1.884163,2.3076012,6.837946,3.0115585,1.9329559,2.6093798,0.5656293,3.1610553
3,7.72735,4.53111,4.8196797,4.6764965,5.3378572,6.3170824,7.32134,6.240755,7.1047497,5.1021857
4,6.2062984,7.4285197,6.613651,6.51772,7.625681,6.6907396,7.114246,6.68097,7.0168667,8.080285
5,6.2072654,5.219427,6.410365,6.113938,6.50747,6.1140814,6.249873,6.3793674,6.341112,5.997054
6,7.0733953,6.003783,6.7898273,6.9611087,6.1885095,5.3387723,7.159808,5.895994,5.984293,6.5080004
7,5.7237887,6.40451,6.0651927,4.854428,6.7874546,5.1882353,5.6142054,5.901572,5.772267,5.7361674
8,3.341718,2.4375618,1.49201,3.1065836,4.0130606,3.0774019,3.054893,1.8201025,3.2482927,2.8712032
9,0.58046013,1.9696342,0.5017099,1.5130982,1.527989,1.7657884,1.2778428,0.808267,0.48543677,0.42452973
10,0.19456615,0.13653858,0.3837606,0.32256445,0.38250276,0.08044338,0.27147546,0.38741592,0.5347612,0.33296233
11,0.20404193,0.19475724,0.13300948,0.04712455,0.04639846,0.5396627,0.05590246,0.41406202,0.08022407,0.30278713
12,0.7269763,0.45854643,0.09316246,0.8442193,0.8833403,0.49774045,0.922222,0.49430603,0.0735264,0.37655947
13,1.1192739,0.559347,2.0277865,2.1806428,1.4250367,0.59665847,1.4197663,2.5057945,3.2197626,0.83979136
14,1.6594499,1.7156135,3.2159908,2.116662,2.3174906,2.671661,4.4300456,3.399408,3.8659148,2.6608975
15,7.359058,5.271269,7.2724543,3.736965,4.627124,8.244503,5.659958,5.9895353,7.120731,6.8041663
16,8.583299,7.6877193,7.05125,6.280004,9.411795,6.3239017,6.910133,7.9265018,6.2493386,7.4246545
17,6.264861,6.57821,6.00828,6.6678667,6.3884606,5.77297,5.949956,6.162976,6.560811,6.8553476
18,5.799178,6.6478267,7.202673,6.6085544,7.1362047,6.93306,7.847546,7.0897365,6.2379737,6.9653625
19,6.1765084,3.9925108,5.771381,5.2077284,5.397868,5.56697,6.5483274,5.9758015,5.665838,5.1142735
20,4.182581,4.6336308,3.0044785,3.583917,5.0171285,3.5818353,3.6735234,3.034363,1.7475995,5.2065654
21,0.8141903,0.75038064,0.27843893,0.8643838,0.40175503,0.23451121,0.64232594,0.8011341,0.73611635,0.24008733
22,0.41084197,0.43197507,0.03452843,0.17406109,0.44727784,0.38753557,0.086655885,0.67970717,0.20590448,0.69556653
23,0.3723275,0.053577967,0.18197003,0.1381802,0.24019034,0.06187237,0.28325078,0.29314026,0.274428,0.3860784
24,0.54329145,0.5088628,0.20950836,0.9203361,1.2805678,0.47858953,0.4503999,1.4239253,0.7378593,1.0341432
25,1.5394769,0.52063805,1.6107736,0.997611,1.0910841,0.6641618,1.0836587,1.2400444,2.2052588,2.7823012
26,2.7890468,4.0868096,3.1817334,1.9704119,2.0244982,2.4369552,2.4267068,2.3695965,2.9265492,4.340678
27,4.543176,5.7167325,5.42969,4.722797,6.186325,5.260773,5.832327,5.850224,5.178834,5.26873
28,7.7489896,6.258281,7.60948,7.2237844,6.84621,7.198875,7.499654,7.2087913,6.992678,7.2573476
29,5.8228736,6.737063,6.5513234,6.328262,6.0520887,6.8538747,6.4102254,7.1638613,7.077551,6.069499
30,7.2755694,6.4974594,6.128297,6.6919026,6.8151407,7.786222,8.684672,5.959679,6.821594,6.59248
31,6.257018,5.854472,6.5075665,6.929578,6.5825186,7.330842,5.745989,6.1628723,6.969081,6.221337
32,2.1063175,2.4125853,2.6203542,4.29143,1.8981845,4.2693515,2.823524,4.2742634,2.1234562,4.44847
33,2.2538984,1.2015083,0.4901223,0.5107486,1.2729579,1.8894334,0.6173247,1.6740333,0.8973853,1.5770974
34,0.30129176,0.5138474,0.11729133,0.46853393,0.032521293,0.6369126,0.37733042,0.23162843,0.5889174,0.4443785
35,0.5123702,0.6705936,0.28512,0.47844666,0.6942639,0.17004684,0.16088511,0.27834257,0.12606591,0.1280531
36,0.7026031,0.72160786,1.375375,0.23827791,0.64024895,0.6269035,1.1291616,0.35675225,0.7389926,0.7922133
37,1.5674239,1.6090853,1.9651598,1.187289,2.7022665,0.5165524,0.88696915,1.8627192,2.2462137,1.625307
38,5.010665,2.6035445,4.875097,1.8450222,2.9514787,2.87551,2.6302388,2.0321164,1.9605457,1.0079789
39,6.4077115,6.5626936,5.204819,4.884747,3.9142225,7.996289,6.786537,4.7296658,4.4146943,4.7938375
40,6.217135,6.9031677,7.2323384,8.187543,8.283145,7.194435,6.904919,6.917626,6.389483,6.279801
41,6.457137,7.2285695,5.9981256,6.555052,7.0493693,6.7186575,6.115193,8.252726,6.1629252,6.7125044
42,6.8920054,6.104167,5.3960323,6.4301705,6.5959344,6.320376,6.6401095,5.9236975,6.764585,6.2306666
43,4.9432087,5.458478,6.165728,6.7848225,5.0776896,6.0065823,5.469095,5.6992264,6.798625,6.331904
44,2.466843,3.11473,1.4393742,2.5275788,3.6149395,1.0202893,3.705897,2.5063925,2.886486,4.814295
45,0.63451993,0.037868124,0.81931126,0.3838835,0.41263148,0.94059855,1.6025091,0.4182192,0.7758172,0.5409471
46,0.27421206,0.9416803,0.40564302,0.26731995,0.23905386,0.016444247,0.48703182,0.24775864,0.45603582,0.08268978
47,0.1085616,0.18245187,0.24106099,0.122030035,0.202711,0.02536837,0.6707149,0.067799084,0.26124868,0.2400923
48,0.64133555,0.6750664,0.7832891,1.3367159,0.45646948,1.9089966,0.41135377,1.5713136,1.0335333,0.45680842
49,1.4231726,1.5595882,1.1855692,1.0961369,1.145315,1.2405529,1.6185628,2.4322915,1.8620379,1.2055907
50,3.5803645,2.478404,2.0194654,2.9959447,1.2170537,3.253231,3.8494937,3.633675,1.2349434,1.4915066
51,7.2435575,7.1482744,8.274218,4.659233,5.768377,5.48904,8.576888,6.4925528,5.9086847,6.2539115
52,6.501663,7.73937,6.5705237,8.423335,6.42192,6.3409796,6.9911795,7.3602495,7.8536835,7.769254
53,5.963915,7.0228577,6.7297673,6.778918,7.341774,6.839197,6.719174,6.0184383,5.443612,7.7221518
54,6.945389,7.135221,5.9756365,6.131296,6.83334,6.135213,6.699692,7.0144887,6.406402,6.3441663
55,5.9037323,6.063602,5.674611,4.583291,5.8746686,6.757869,5.5092344,4.8781724,5.6839914,6.6385875
56,2.5413594,4.5557227,2.9321802,1.1226084,3.9034343,4.123101,3.7243166,2.4620562,2.2944486,3.5801954
57,0.43484622,0.4476135,0.35702145,0.9604673,0.6888273,1.18098,0.50750864,0.7505751,0.5408507,0.4428083
58,0.14787859,0.05288345,0.07630782,0.17394148,0.115015015,0.37097332,0.077442646,0.3020411,0.08980116,0.35003302
59,0.47854137,0.36884162,1.1691763,0.33951876,0.3486772,0.2435317,0.45042318,0.51611704,0.11078474,0.7953802
60,0.93314326,0.3194474,0.2036315,0.5039529,0.59585595,0.84054744,0.8549795,0.5987553,0.8346208,0.77809346
61,2.7982852,2.7730646,1.9750025,1.1429923,0.82659715,2.118043,0.50755686,0.7244374,0.741533,1.4032274
62,2.0326183,5.4279404,3.9054663,3.5001674,3.340347,2.1642454,2.3345647,3.1201932,1.9789886,1.6049232
63,4.371242,5.821811,4.1639385,4.8184032,4.882567,5.1002784,5.9037523,4.477798,5.1769457,4.176292
64,7.5493693,8.059934,7.159898,7.9852176,8.739,7.20913,6.727878,5.5669713,5.709435,6.134344
65,6.3389354,6.2383623,6.4742513,6.643735,6.5822544,6.586242,5.7262597,6.1120596,6.0297527,6.983061
66,6.727882,6.633342,6.499344,7.2592287,6.666222,6.4789867,6.321117,6.6984787,6.299165,7.175766
67,6.399457,7.1182685,6.5232334,6.487834,5.7364383,6.548086,5.456374,6.0047703,6.639844,6.310026
68,2.0588572,2.0558317,4.1131387,3.965649,2.2981005,5.140632,4.371124,3.7189016,3.169207,2.6936164
69,0.07550861,0.9575412,0.20107108,0.34367758,0.16388252,0.6592087,0.9178206,1.2996703,0.23499306,0.7294171
70,0.20859121,0.3701227,0.2604528,0.4907271,0.64738363,0.09710031,0.14093834,0.39135712,0.0103464,0.48132113
