time,0,1,2,3
63,0.6127959,1.3077906,2.9656637,1.4544663
64,0.4210398,0.039572723,0.20838818,0.5879319
65,0.49415022,0.028238552,0.107683785,0.24078605
66,0.0056429114,0.022084635,0.1053426,0.20202293
67,0.041190345,0.028031679,0.47910792,0.044259302
68,0.07606627,0.36948413,0.18936433,0.7950595
69,1.254575,1.5791879,0.8003976,0.7911715
70,2.9790409,2.5439987,2.758029,2.1387424
71,1.865233,2.775934,2.293709,1.8438413
72,5.3808827,5.436981,4.3869576,2.8463748
73,5.011157,3.4614832,4.08995,3.4721081
74,3.1591961,2.748525,3.125741,2.5373743
75,0.46847102,0.798746,0.54861826,1.1374359
76,0.7289352,0.18157783,0.3223499,0.19438316
77,0.004062385,0.6061731,0.011054917,0.024637915
78,0.014324418,0.009742727,0.018693626,0.001428593
79,0.3535548,0.94384533,0.023676364,0.2382868
80,0.034466427,0.0040480886,0.2139615,0.22393434
81,0.6593615,1.8747321,2.8229463,0.13528362
82,1.2243317,2.7224326,2.2629073,1.0545163
83,1.9996035,3.0771563,2.5749664,1.974962
84,4.215582,4.450979,3.729207,2.4591482
85,3.363688,2.8518863,4.463526,4.9005675
86,2.305287,2.9087653,3.3158023,2.059938
87,0.73859817,2.482665,1.5760512,1.563729
88,0.48607287,0.3671663,0.34546,0.30964047
89,0.09119591,0.037871446,0.10132296,0.068293825
90,0.017102476,0.03316685,0.020539017,0.03237053
91,0.043598372,0.53856343,0.17600895,0.08660535
92,0.5424144,0.06717397,1.085945,0.035466637
93,3.0440824,0.29871985,0.85538507,0.9057791
94,2.2800045,2.8454359,2.3077185,1.5665251
95,2.9361942,2.7403488,1.7513884,1.9608421
96,3.8849535,3.7155268,2.310552,5.3774686
97,2.7619429,3.2554576,2.7892823,3.3183324
98,2.757684,3.0404308,1.288563,2.9277856
99,1.3600738,1.433488,0.7865335,2.1999807
100,0.18295874,0.37560922,0.67527324,0.56262016
101,0.66583836,0.03282815,0.55076975,0.17938474
102,0.16829856,0.048735235,0.026985211,0.085625246
103,0.2586657,0.038803082,0.012355819,0.4346585
104,0.33883378,0.611691,1.4117862,0.78512156
105,1.6111321,1.5385798,1.760598,0.87133884
106,2.3174183,3.3902564,1.3459909,1.5653771
107,4.749069,2.3642402,2.7517195,4.1134996
108,4.2684674,5.6787558,3.4348142,3.151566
109,3.8975847,3.5907986,5.806246,4.94945
110,2.5604365,2.433474,3.4212718,2.4999363
111,0.40046042,3.5487857,0.7308296,1.013443
112,0.019719401,0.19399796,1.109517,0.51865155
113,0.02725344,0.0065893726,0.11724127,0.28587663
114,0.013213589,0.016658854,0.035429794,0.016674774
115,0.031207414,0.0752525,0.30077773,0.073082626
116,0.5910013,0.34787476,0.4068123,0.38370973
117,1.1679863,1.0124168,1.2385532,1.814388
118,1.4215634,1.9938768,1.5129015,2.4095206
119,2.033625,1.8886229,1.7293595,2.99448
120,3.1110005,3.0320165,1.8443655,2.651381
121,2.3020184,3.6697195,2.1061444,3.420868
122,2.6992593,3.364338,3.3371124,3.0830717
123,2.0819273,0.7166158,0.71728295,0.39189926
124,0.100678846,0.27509838,0.72042596,0.3963345
125,0.19186507,0.08659217,0.07428773,0.060165964
126,0.066083446,0.2743686,0.12378091,0.04207754
127,0.50365025,0.5326795,0.013317524,0.10164272
128,0.01710767,0.22112076,0.5212657,0.021945378
129,1.055861,0.8091594,0.84306806,3.3151546
130,0.8975104,3.195586,1.4249274,3.1413202
131,2.558659,2.1896896,4.845097,2.2442498
132,5.089389,3.7102878,2.8638573,5.6000414
133,3.9573298,3.2792165,3.5373182,3.913499
134,2.3260741,2.7402673,2.270927,2.8148446
135,2.2944908,0.29348037,0.58609664,2.5217135
136,1.2234485,0.42024532,0.41729027,1.5200677
137,0.44202095,0.060515817,0.3887462,0.3855812
138,0.1513347,0.032565042,0.07462288,0.019946128
139,0.15340988,0.20437492,0.15153179,0.017578738
140,0.20195523,0.10812071,0.07572905,0.66224277
141,0.43482304,0.4438861,2.1380446,0.8070953
142,1.717524,2.0084214,1.2759721,1.5800426
143,1.3179972,3.0069504,2.2313943,4.260884
144,2.8784597,5.9147215,5.0264163,4.245124
145,4.6949773,2.6991038,4.3086786,5.5243587
146,3.1156797,2.8271203,3.4886599,2.3209558
147,0.8451274,0.65572894,1.6114297,0.15663224
148,0.8009694,0.72198606,0.35617635,0.022974132
149,0.018777968,0.0062235263,0.039667938,0.17248848
150,0.018507725,0.0111182425,0.13527791,0.31858224
151,0.13398057,0.03673446,0.30652726,0.3638519
152,0.18111277,0.27839077,0.2410432,0.80048335
153,1.4134897,0.51830065,0.98857266,1.6011285
154,0.98209095,2.3947675,2.0577521,3.1238046
155,2.086432,2.7093425,1.7256391,2.8657885
156,5.574878,3.8208008,4.445195,3.6005836
157,4.0690517,3.1018941,2.5545034,3.6136918
158,2.9228275,3.430303,3.27756,2.7458978
159,3.331902,1.0441568,2.1306212,1.4166497
160,0.31644902,0.8360568,1.5890367,0.4646214
161,0.029060598,0.15621687,0.74912554,0.17924213
162,0.14043576,0.05738608,0.0018160609,0.272523
163,0.36749518,0.059070565,0.6743866,0.18869752
164,0.26999316,0.92923015,0.032325324,0.90921557
165,1.9485174,0.34298614,3.323657,0.7138929
166,2.6670058,1.9321373,1.4626737,1.8005841
167,2.607187,2.0113757,2.7266436,4.1164265
168,2.3609042,4.6461773,2.6859207,2.4244692
169,2.9842043,2.34306,2.1809568,3.4867952
170,3.2017615,1.6948965,2.1041942,3.7412667
171,2.7502873,2.1794157,0.8437281,1.5548676
172,0.4084106,0.023290316,0.1346417,0.20615043
173,0.10318102,0.008637682,0.063869596,0.023537751
174,0.34768862,0.08109851,0.008020755,0.24558412
175,0.6895228,0.09045314,0.045691125,0.19085898
176,0.16697901,0.55097455,0.37700585,0.7414284
177,3.062773,1.5649942,1.2961366,1.1814048
178,1.8103684,1.772693,2.6250567,2.704344
179,4.088303,2.9998896,5.0069284,2.7533097
180,7.826171,4.5003204,2.7392678,3.7393684
181,3.934348,4.4633713,5.6577325,5.146291
182,2.269979,2.7343254,3.1798658,2.1410017
183,1.9737824,0.71022236,1.5488318,0.65005213
184,0.31420308,0.04129998,0.29580027,0.21898817
185,0.10484204,0.039377317,0.08426292,0.010783787
186,0.09892266,0.26160586,0.10712357,0.083004676
187,0.028175235,0.08083459,0.13092788,0.0652243
188,1.2780015,0.6209205,0.020816427,1.4371706
189,2.3395984,0.10552863,1.8962402,2.0005577
190,2.7168467,2.1634114,1.147856,3.898293
191,2.5278273,1.947857,2.1637151,3.0056481
192,2.5030541,3.381814,3.4144225,5.7323613
193,3.6767244,4.5533633,5.2522354,4.5054774
194,2.994802,3.4028325,2.296571,4.5090313
195,1.1815854,2.2737644,1.4682816,2.0325627
196,0.7478039,1.2686597,0.30612266,0.101348214
197,0.06500334,0.27896717,0.24124649,0.18695165
198,0.02171995,0.012793627,0.0083454065,0.023820251
199,0.069882825,0.034477815,0.16670871,0.026287837
200,0.3179892,0.028514963,0.076563016,0.7236636
201,1.5142764,1.0292542,0.8066528,2.8897579
202,1.8098488,3.741527,3.0703468,1.6740731
203,2.3451622,2.9581637,3.4574347,3.1844919
204,6.2058163,4.107171,4.008218,6.4899554
205,3.41297,4.1682405,3.4312427,4.3749537
206,3.3988123,1.8269132,2.2672727,3.2024255
207,1.5443559,1.7149907,0.25766814,1.5222261
208,1.4205284,0.07869695,0.16076404,0.5569114
209,0.09657561,0.032495685,0.10586119,0.544847
210,0.048702605,0.028108738,0.044304095,0.027962556
211,0.6273493,0.09972031,0.27366322,0.46551588
212,0.41972086,0.2632499,0.6624125,0.48108995
213,1.0788155,1.1211154,1.8029472,0.74415815
214,1.5106246,2.467008,1.088623,2.2484717
215,2.9281213,1.2385521,6.196876,2.5698283
216,4.683223,5.3535132,6.5931363,4.7992487
217,7.379302,4.6956654,4.661314,6.3651395
218,3.2199795,2.2909021,5.0973177,2.4974353
219,1.0905477,1.591538,0.87957823,3.7568235
220,0.7395762,0.9064945,1.5275975,0.73510844
221,0.1048834,0.71428394,0.23466983,0.016067823
222,0.535208,0.024201063,0.01271807,0.05560438
223,0.08329264,0.46686223,0.33152348,0.069723085
224,0.09187163,0.42314637,0.034929626,0.32196188
225,0.96606594,0.4250811,1.3082765,2.12287
226,2.1099834,3.6389394,2.4943724,4.4719033
227,3.216272,2.8635259,1.5522768,2.9430504
228,6.8141713,4.4087114,4.170502,5.243224
229,7.5835276,5.3601375,7.2167172,7.5069456
230,1.5913724,1.7075073,1.5134366,2.4319334
231,0.28777272,1.3139936,1.2100422,0.8486936
232,0.5204826,0.10076156,0.09731043,0.85289943
233,0.015658576,0.025125096,0.033205345,0.05076498
234,0.075863905,0.051294968,0.096814886,0.00064075564
235,0.4217412,0.043219548,0.05979726,0.27129906
236,2.2034035,0.6694799,0.5179729,0.4031298
237,1.5535997,0.90745425,1.5974954,0.7546298
238,3.0406702,2.3108988,1.2902448,1.3613989
239,2.8828607,3.2510066,1.7272544,2.880759
240,5.0427127,4.88741,5.1082983,6.136038
241,5.7186103,6.443644,7.947059,7.3056836
242,4.0902863,2.3622427,2.3164423,2.9359813
243,1.1285242,0.39770216,0.6785374,2.0306468
244,0.5008782,0.21193944,0.15322064,0.45631307
245,0.14520979,0.023945544,0.04068084,0.039978
246,0.030450992,0.024433704,0.014440154,0.04478113
247,0.2071,0.0020534978,0.06469878,0.22335574
248,0.30754626,0.60936075,0.53441274,0.12700309
249,1.5569974,0.70240754,2.1962364,0.6887246
250,0.39018056,2.8369,0.775005,2.8498678
