time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
11,0.36012807,0.6265039,0.4673596,0.18213576,0.5878626,0.5091161,1.3563138,0.27371767,0.5355346,0.16722345,0.05794615,0.5721715,0.34592193,0.24516,0.2620142,0.5148173,0.23093309,0.043251917,0.1948569,0.84906685,0.043490767,0.13524924,0.121925764,0.072287306,,,,
12,0.031569235,0.27247152,0.37243384,0.3393069,1.1186099,0.5580796,0.7343896,0.63013846,0.24969807,0.13928883,0.46259305,0.41072193,0.39961037,0.69919616,0.24605305,0.11613115,0.60154957,0.33095768,0.6225161,0.6072507,0.35859114,0.32571346,0.38497844,0.6072819,,,,
13,0.027083077,0.3818007,0.123317294,0.3091292,0.3064396,0.2989004,0.42852113,0.77545035,0.08946346,1.1159827,0.9047803,0.51186806,0.8113811,0.68986034,0.27449653,0.07480038,0.03825692,0.5620881,0.06721961,0.09469731,0.12320307,0.033770766,0.104168065,0.029824615,,,,
14,0.81089306,0.72105575,1.0485346,0.7992103,1.3384418,0.84098774,0.32929614,0.2897515,0.20862693,1.408133,2.2041345,0.94915384,1.0934792,1.4136162,0.8053684,1.4715415,1.3491795,0.24442269,0.8442691,0.602453,0.6792161,0.15368192,0.41601804,0.5668338,,,,
15,1.6586204,1.1010703,1.8555748,2.0601,1.4935155,0.7976007,0.7836126,0.9156531,1.6334376,2.6124368,1.8126347,1.8857837,0.8795769,2.6192386,0.8393365,0.78798455,1.2594254,2.3538806,1.2001708,0.9117693,1.2994893,2.4416928,2.215838,1.1649461,,,,
16,4.860852,1.7585722,2.6138594,3.8102293,3.5706458,4.383907,3.4283664,2.6857107,2.4347768,3.3510528,4.1859865,2.950342,2.4559507,3.3710227,2.6346805,3.552712,3.2121277,1.7168262,2.7080894,2.058542,1.0098935,1.0819211,1.4100647,1.4386535,,,,
17,7.7382,7.434242,6.316099,7.4041266,6.2556715,7.6757884,7.068683,8.649274,7.079753,7.023022,8.035553,7.1364417,6.7851725,7.8144336,6.974713,7.367448,7.3883524,7.428696,8.0869255,6.3378963,5.9264374,7.998179,7.7961764,6.3294125,,,,
18,7.4396534,7.5908732,7.1285195,7.2343173,7.8521094,6.968035,8.168445,7.798306,7.6652274,7.94071,8.087943,7.393794,7.825836,8.13104,8.105108,8.128204,7.27435,7.7422605,7.965009,8.0004635,8.927062,10.10045,8.443554,8.021969,,,,
19,7.772646,7.5814853,7.071424,8.731021,6.115157,7.7929583,8.561026,7.486954,8.475528,7.751035,7.6539807,8.464863,7.5405807,9.927982,7.749405,8.059801,7.3802633,7.894447,7.7240553,8.225653,6.769191,7.347499,7.399692,7.2631865,,,,
20,4.915682,3.5637817,2.684132,5.538126,3.000323,2.660881,4.3816013,4.075328,5.343829,3.2781947,5.7170315,5.326518,4.157086,3.5020661,4.559106,3.5597627,3.5924852,3.3686857,4.483433,2.974486,3.4384706,4.349928,3.7441,4.291234,,,,
21,0.9008757,0.5736254,1.140314,1.140833,2.5870569,0.56801766,1.0442666,0.5788904,1.9003949,1.6122426,1.799415,2.232682,1.3261362,0.93148965,1.5164965,0.9627784,0.84081113,0.76836807,0.6979916,0.6306576,0.52223194,0.725843,1.3768442,0.6801404,,,,
22,0.31876612,0.36395997,0.29845384,0.09058499,0.9887192,0.34865305,1.0868123,0.25321847,1.164645,0.299835,0.19356921,0.008411538,0.45281076,0.12696229,0.18191768,0.9752815,0.11482268,0.026594996,0.19783732,0.133245,0.0032815384,0.0006230769,0.013749231,0.008286922,0.011796922,0.011101153,0.13140692,0.00697846
23,0.137295,0.007009615,0.00079961534,1.5919927,0.28611693,0.7760734,0.33567232,0.42737886,0.75551194,0.07129038,0.05744769,0.78340495,0.16151193,0.50295806,0.20949921,0.07243269,0.13691077,0.30622151,0.20183538,0.4194969,0.09837346,0.18456577,0.19964422,0.20949923,,,,
24,0.057416536,0.044695377,0.2288042,0.0043303845,0.101488836,0.05861076,0.11617268,0.11162423,0.7229873,0.07516384,0.12490615,0.25968808,0.12873808,0.12301615,0.27282462,0.14055577,0.26769462,0.18632077,0.17606077,0.18356885,0.0016096154,0.2220646,0.09697154,0.10297385,,,,
25,0.118997306,0.065506145,0.15458539,0.6544488,0.66336924,1.0221577,0.5539569,0.94154197,0.013655769,0.2868127,0.042680766,0.29468423,0.51995766,0.10723153,0.3273646,0.16703653,0.3358904,0.44223922,0.35196576,0.47246885,0.09868499,0.1789892,0.3514465,0.28690612,,,,
26,0.43635112,0.40271538,0.2050546,0.37167576,0.8616738,0.1426327,0.56182843,0.10816614,0.51508725,0.990495,1.0155219,0.69976723,0.9119146,1.0866357,0.75604147,0.67679656,0.4432258,1.4739093,1.8667592,0.8190968,0.72588456,1.0546719,0.5868242,1.1640944,,,,
27,4.617332,0.7480973,1.5047826,0.45403612,2.284044,3.8786952,1.1715093,0.6575434,2.1085234,0.46625882,1.8332375,1.0403619,1.0882971,1.2637973,1.243973,0.9804011,0.58630496,0.452115,1.6244757,0.5190438,1.2781384,1.5596862,2.3923662,1.1431695,,,,
28,1.8245043,0.67359805,1.4313737,3.620575,3.7491784,3.6638582,2.915782,3.8428686,2.779868,2.122688,2.632666,1.2619383,2.036911,2.5071058,1.3001435,2.2570753,2.1527202,1.6544145,2.1831264,1.9713115,2.5406897,3.370441,2.8254042,2.6413894,,,,
29,7.1679077,8.842365,8.176306,6.6707134,7.706205,7.2910075,6.8997774,7.649411,7.774047,7.384094,8.025604,6.968346,7.04512,8.081391,8.344079,7.653742,6.9976525,6.838913,6.8648953,6.545267,6.823159,6.7460947,7.3409047,6.944701,,,,
30,7.1737127,8.178476,7.150285,7.70905,6.885114,8.138143,8.991073,7.6565866,8.359117,8.5216465,8.181042,7.8332815,7.5140996,9.319932,7.222043,7.712456,9.006732,8.458508,8.345398,8.901702,8.402899,8.398797,10.075548,8.689825,,,,
31,7.3415594,7.727939,6.8451333,7.4318743,9.148285,7.8947377,9.732575,9.396696,9.367815,8.166149,8.826975,10.106215,10.055859,9.71056,10.917025,7.0531263,10.559824,8.941715,8.305242,8.250628,9.792817,10.040293,8.011876,7.4972563,,,,
32,5.857172,4.204855,5.761935,6.094356,3.7914958,5.1583295,5.3191037,4.830248,5.6634054,3.952478,3.2854948,4.726132,4.927178,4.4605665,3.7128015,4.117085,3.5608745,4.2357492,4.7454157,4.230474,4.4368787,3.165532,4.4984183,3.7747037,,,,
33,0.68437725,0.59693885,0.75253147,3.211847,1.0521173,1.1775323,1.280693,1.6656195,0.5634069,1.3881842,1.1775011,1.1566488,0.5887142,0.9897369,0.8585168,0.3455792,0.6074896,1.6639476,0.3123173,0.75536656,0.21652961,0.19227113,0.3663173,0.20625924,,,,
34,0.31746805,0.33293077,0.030146537,0.011537307,0.12530078,0.17032845,0.15661038,0.2754519,0.44296616,0.28360385,0.528473,1.1033238,0.11794846,0.46693385,0.37075153,0.41981888,0.47098383,0.6312911,0.27813116,0.3046742,0.47472233,0.41191614,0.045193847,0.011558076,0.053543076,0.03937846,0.115155,0.15412846
35,0.60497653,0.159165,0.10770922,0.23966654,0.29576424,0.2780792,0.43320462,0.28957498,0.21881421,0.1380323,0.114365764,0.1600373,0.117283836,0.08528884,0.051165,0.021215769,0.44071272,0.12747115,0.29661578,0.32286805,0.3904304,0.40191576,0.30136153,0.2458246,,,,
36,0.23785962,0.51255345,0.5462931,0.26895115,0.32518387,0.31962806,0.3054323,0.5331876,0.12984923,0.288225,0.8779258,0.26026958,0.36706498,0.29933655,0.011485384,0.31726038,0.028433077,0.2658773,0.55747724,0.497963,0.520965,0.81055033,0.8103323,0.5305604,,,,
37,0.11058577,0.6696104,0.029928459,0.1534846,0.04935807,0.5363134,0.67441845,0.2602073,0.2677465,0.10041924,0.42974657,0.03834,0.13382652,0.053086158,0.056679226,0.05081192,0.36849803,0.11188384,0.07304539,0.054062303,0.10653576,0.10222615,0.32562,0.24013385,,,,
38,0.9931742,0.44132537,0.25649998,2.3468087,1.2225807,0.6414889,0.6988742,1.1257235,0.52176464,1.0369246,0.5662315,0.5835323,0.68132424,0.38497844,0.40690038,0.41760695,0.7230289,0.14298576,0.38692033,0.6848342,0.51975,0.49203345,0.5103,0.79641694,,,,
39,1.4188085,0.8388173,1.7960191,0.90072,2.875687,2.1494493,1.8145349,1.0314103,0.73785794,2.3391035,1.4002407,2.268841,2.0386972,2.737447,1.8633323,2.3687618,1.9025446,1.2231311,3.3596513,3.5363665,3.351157,2.4459713,1.7304505,2.0696123,,,,
40,2.4001129,2.3479095,3.6451662,3.4255939,3.567811,1.5457603,2.3052702,3.2067173,4.2818675,2.2812612,4.0835524,0.99762917,2.9635925,3.558122,3.3357668,3.1951594,3.6771612,1.9320163,2.0854383,3.9934452,2.4225125,2.1230204,1.9232306,1.4905556,,,,
41,5.8621674,5.744001,7.2377653,6.5503345,5.3783064,4.324372,5.9722233,6.726552,5.312395,6.3501506,5.835063,6.266939,6.6745977,8.592791,6.705045,6.478961,5.6845694,5.8542643,5.0000362,4.615774,4.126192,4.782801,4.37588,5.0774326,,,,
42,7.326512,6.8403254,6.2963586,7.2227283,6.8815002,6.9740577,6.785162,6.50809,7.496612,7.4155707,6.5922475,8.593996,7.893595,8.089666,8.375555,7.6874704,7.438136,8.169971,9.278373,8.326873,9.331033,9.5990715,8.268885,9.034605,,,,
43,6.548341,5.4598875,5.8235364,7.465749,7.0527835,7.162965,8.17049,6.1481485,7.979591,10.368872,9.630265,9.238714,7.917293,7.6714053,8.235882,7.8068624,8.0799265,7.14584,8.360518,8.024795,7.5491476,8.378494,7.8215885,7.3736267,,,,
44,1.8543912,2.9992118,4.189787,4.6616025,4.5818067,4.6394515,4.2037754,3.7519822,5.2250714,4.7226844,5.1623173,4.9509478,4.6363983,2.5882509,4.472072,4.675071,4.782531,3.4791474,4.7006483,5.242496,4.0804577,4.3118067,5.041045,5.192972,,,,
45,0.854415,0.80051875,1.0288246,0.79241884,1.6674162,0.5437488,1.1547899,2.4951112,0.5068108,1.2941308,1.3259492,0.3997973,0.5935223,1.5936853,1.1741676,1.0757215,1.1267619,0.95965266,1.0650668,1.1757668,1.2437861,1.5519391,1.4524753,0.9083942,,,,
46,0.08554847,0.0020665382,0.21252115,0.32415578,0.046138845,0.31976306,0.05925462,0.37247533,0.07473807,0.10344116,0.5120238,0.19882384,0.16107576,0.39648458,0.28341693,0.06690808,0.19252038,0.1763619,0.28675035,0.07593231,0.44788843,0.22740228,0.42177117,0.65248615,0.05588999,0.15522923,0.08282769,0.20909423
47,0.005846538,0.5471238,0.17754577,0.009740768,0.09658731,0.2390227,0.11931923,0.23140036,0.1838596,0.27063346,0.0027726924,0.00031153843,0.01104923,0.009263076,0.2361773,0.007238076,0.037114616,0.012326539,0.034310766,0.019232305,0.15938307,0.089006536,0.04514192,0.051133845,,,,
48,0.18703729,0.47595808,0.123421155,0.18062998,0.050001923,0.00090346154,0.24791192,0.09747,0.054913852,0.060438454,0.030125769,0.027913846,0.17797151,0.042815767,0.044425383,0.07111384,0.0067188465,0.03811154,0.055256538,0.012409614,0.47374615,0.2751404,0.15771116,0.23942766,,,,
49,0.44970572,0.49003953,0.43628883,0.20595807,1.1592969,0.12626654,0.4144915,0.17713037,0.066482306,0.104126535,0.5759827,0.4347623,0.1865596,0.030728074,0.026522307,0.58229655,0.2521592,0.0743746,0.6798081,0.92960995,0.5620673,0.8524627,0.18809654,0.23782848,,,,
50,0.64610994,0.90941185,0.5252434,0.87176764,2.0809317,1.3155334,1.3541121,3.347491,1.4297538,2.8670468,1.7966837,1.9860681,0.49041346,0.18950884,0.7176704,0.9266608,1.1557349,0.94883186,2.0722914,0.291735,1.3739053,1.3388989,2.2636695,3.2902718,,,,
51,1.0405177,0.80398726,0.61611927,0.78135914,2.507303,2.9188457,1.692173,2.7935863,0.98215616,1.4729123,0.5006319,1.253963,1.6612788,1.2661649,0.8101765,1.4042596,1.1748531,1.3454411,0.72821075,1.5673604,0.83577466,1.1041131,1.533922,1.1562023,,,,
52,4.438759,3.1161945,4.253673,1.8243692,5.741394,3.1055605,3.3001163,3.2876446,3.2786827,4.4122257,3.896858,3.0019221,2.6630514,3.0978138,2.4033635,3.2131658,3.1764045,3.4398932,3.4754815,2.6437986,3.3053818,2.9689097,3.4730513,2.751134,,,,
53,7.341601,6.772867,8.7904415,9.275777,8.550651,7.571652,8.318867,7.479332,7.4151864,6.6852417,7.3262424,5.418391,7.424159,5.998486,7.1994557,7.5878096,5.888201,6.2769184,7.1278644,6.637088,5.8035665,6.72949,6.4783382,4.5108585,,,,
54,8.45833,8.914964,8.227378,8.544378,7.4414287,6.740934,7.01948,8.33493,7.589336,8.38676,8.55605,8.9774275,8.78419,7.9834323,8.965224,8.369584,8.655857,8.813206,9.368761,8.247431,8.881121,8.74286,7.8594713,8.541097,,,,
55,7.759104,7.1782203,8.69132,6.596256,7.294943,8.849043,6.657338,8.507471,7.7608795,8.226942,7.8143187,7.78543,7.7269535,8.007036,7.677938,7.0001755,8.262311,8.565138,8.443979,7.4807134,7.7841206,8.528759,7.523685,7.6391625,,,,
56,7.0524516,7.6220474,6.303586,5.189265,5.5850954,6.8135853,5.3817434,7.0374355,5.703428,4.7100043,5.029435,6.0985937,4.3645916,4.217919,6.698087,4.964272,5.408588,4.496341,5.352334,6.492991,6.6323314,7.1704416,8.505945,6.6575246,,,,
57,1.0972488,1.4321214,0.6247281,0.69530195,2.2884889,0.673785,0.4317923,0.8422338,0.98890615,0.31071806,0.27764308,0.49732965,0.52420497,0.9352384,0.7776935,0.45071304,1.0754308,0.87872535,0.61375153,0.6978358,1.3013272,0.6662146,0.86470616,0.5058761,,,,
58,0.22289538,0.30108115,0.7191969,0.5715069,0.14207192,0.046595767,0.89518493,0.33364728,0.16617462,0.06838269,0.36257884,0.21264577,0.067780375,0.07091653,0.81905544,0.26691577,0.11243423,0.25592884,0.025504617,0.08023154,0.14909193,0.07058422,0.079982296,0.18246807,0.0820073,0.5405296,0.16482459,0.030676153
59,0.18429576,0.17137729,0.56686497,0.3706684,0.050199233,0.21359077,0.70892656,0.30058268,0.023064228,0.08225654,0.18969576,0.14048307,0.22791114,0.015327691,0.12296422,0.006812307,0.107937686,0.04053115,0.02999077,0.067718074,0.041455384,0.023116153,0.016573846,0.0052961535,,,,
60,0.3097315,0.05586922,0.38928807,0.06719884,0.18015228,0.056658454,0.023147305,0.1613977,0.02005269,0.12057577,0.0,0.00031153846,0.08660769,0.0011319229,0.016553076,0.00753923,0.09383538,0.011900769,0.0067084613,0.024912693,0.06003346,0.049617685,0.29851612,0.08194501,,,,
61,0.41155264,0.26618883,0.16048384,0.8545811,0.13522846,1.2497782,0.7644946,0.49697652,0.58536,0.4098808,0.5195319,0.5638327,0.08564191,0.036989994,0.21729806,0.05506961,0.032098845,0.12650539,0.10827,0.7270892,0.052847303,0.20277,0.17190692,0.119319215,,,,
62,0.3574073,0.97727543,0.29682344,0.6497861,1.2991465,0.19991423,0.12365998,0.05817461,0.72681916,0.4699973,0.27424732,0.4802365,0.96776307,0.87834114,1.0152727,0.807113,0.20712113,0.5006319,0.67250764,1.3099569,1.4310311,0.58515227,0.3885404,0.30473652,,,,
63,1.3998048,1.5324266,0.48156577,1.8739038,1.9201049,1.8403096,1.4803061,2.1377041,0.9907545,1.8926584,0.6388719,1.5759069,0.9701308,2.2227855,2.169502,2.0242002,2.5141566,1.7597146,1.7025058,0.9683965,0.937118,1.054703,1.6135201,0.70044225,,,,
64,2.7721,2.4076314,4.129141,2.3782222,2.1456485,6.743447,4.1001368,6.6664133,3.9699655,4.539728,3.737142,4.2503605,4.6151514,4.285565,3.911386,4.2518663,4.1141453,5.2260056,5.4987574,5.6662197,5.268624,3.8841577,4.621133,5.145016,,,,
65,6.640495,5.4619446,7.3633356,3.2451613,8.014088,6.1788874,5.6603007,7.661333,6.5018077,6.472315,6.7667923,7.172311,7.6321726,7.242812,8.391111,7.5219507,6.743156,7.0582356,6.3699646,6.2089715,7.0393877,6.951939,5.059062,5.7639494,,,,
66,7.187546,6.957671,7.2884216,7.4236603,8.603779,8.423366,7.9238353,7.8141537,8.164031,8.484646,8.771334,7.57351,8.889936,7.6413217,9.262464,8.017879,7.4721775,7.7998323,9.237946,7.985301,7.823042,8.683232,8.055657,8.8780775,,,,
67,7.0864096,6.7714024,7.7264547,7.516187,6.700185,7.099546,7.3027415,7.1415205,9.766813,7.6218615,9.775785,9.467623,8.752008,8.389304,8.389108,6.877357,7.93586,7.8643622,8.265873,6.9656677,8.000661,8.833424,8.122784,9.048738,,,,
68,2.4130003,3.8774073,3.5169988,3.2008808,3.1307018,5.0210133,2.6284394,5.454374,5.2700152,4.2863126,3.7939565,3.4221666,3.1228406,3.1735487,4.472602,4.235303,5.4211016,5.419606,4.8380466,4.8291473,4.711749,4.5091763,4.4728923,4.6532316,,,,
69,0.89468664,1.1532321,1.2961557,0.9480842,1.2900497,1.4016322,0.66544616,0.5170084,1.3279535,0.51554424,1.5329354,1.3340284,1.00413,0.69945586,1.4561411,1.5627391,1.8822529,0.859223,1.3641751,1.1873043,2.0851684,1.7105123,2.7868567,0.79881567,,,,
70,0.33603576,0.32140383,0.1705673,0.9451869,0.165105,0.6613651,0.5511946,0.28607538,0.07279614,0.37750152,0.1808896,0.09133269,0.3403142,0.74649805,0.44806498,0.205065,0.027425768,0.07420846,0.02040577,0.41671386,0.009657692,0.038350385,0.0031153846,0.0405,0.017373461,0.17264421,0.02952346,0.24336345
71,0.03905654,0.08609886,0.0032919226,0.083637685,0.21206424,0.15475152,0.057437304,0.23122384,0.020727692,0.05945192,0.038942304,0.11135423,0.12713884,0.24795344,0.091519624,0.07107231,0.3851654,0.43723378,0.40241426,0.28392577,0.07719922,0.03595154,0.016511539,0.045536537,,,,
72,0.07456153,0.04151769,0.32933766,0.124864615,0.064052306,0.111779995,0.29625228,0.11948538,0.051061153,0.010602692,0.20140961,0.20737037,0.10833231,0.01561846,0.4372131,0.008266154,0.5612365,0.033396922,0.19214654,0.17868806,0.109163076,0.19370422,1.0879027,0.7501535,,,,
73,0.14095038,0.9240023,0.55291843,0.39005655,0.46374577,0.725978,0.31353232,0.11328575,0.5669169,0.36568382,0.1550423,0.04363615,0.20046462,0.4225188,0.16177152,0.19755691,0.46510616,0.4755427,0.50030994,0.24607386,0.4357488,0.52949077,0.5776442,0.9390808,,,,
74,0.39324462,0.679185,1.1854558,1.1274266,0.27356192,0.5542062,0.81849456,0.62717885,0.17349577,0.49296805,0.106546156,0.44881266,0.28594038,0.44276884,0.57709384,0.45646617,0.18647654,0.5446731,0.15346384,0.67727417,1.0152726,0.15502153,0.22977,0.046138845,,,,
75,2.2238448,1.5121974,0.8936273,0.6994557,1.7184047,1.293113,1.9023162,1.9064077,1.0170692,3.5328875,0.6021831,2.1329272,0.36493614,1.7066491,1.2854285,2.0071592,2.218974,1.0896785,1.5683157,1.689743,1.0387626,0.79558605,1.0446715,0.95106465,,,,
76,3.100057,3.1641612,3.6800895,1.8114715,2.7959225,2.3103068,2.8371391,4.299854,2.2299094,2.73591,3.9904752,1.9053797,5.863123,3.0557456,4.703493,3.7114093,3.1173263,3.7895126,3.8517263,3.2385876,3.083701,2.900454,3.4493742,5.2571387,,,,
77,7.9467645,7.1226416,7.88454,7.4605985,7.3618093,7.8728256,7.456091,8.235726,6.587346,7.0059605,7.240901,8.501708,8.295147,6.406321,8.06627,7.1396203,8.314214,9.9171,10.094563,8.522073,7.3839803,7.629099,8.373862,8.654309,,,,
78,6.9945264,7.6098666,7.9574714,8.204075,6.777872,8.583851,7.4821463,8.41997,7.779655,7.622816,8.212423,8.826403,7.797569,8.5895605,7.814194,8.293278,8.576446,8.922275,9.243232,9.786576,9.946705,8.517118,8.593954,7.4327884,,,,
79,6.7877994,7.9924984,7.9895806,7.7846813,7.5656805,8.981944,7.863511,6.557915,7.885091,7.0958385,6.7318373,7.2886496,7.969943,8.394767,9.772982,7.888413,7.629058,8.473461,7.684283,7.6106668,8.364569,8.619511,8.49043,8.039448,,,,
80,4.870665,5.624277,6.5870337,7.4982524,5.6255436,6.0949907,5.4227214,4.311547,5.410032,5.0182614,5.184861,4.940906,5.094485,5.559819,6.4972897,4.340987,5.8696547,5.212796,6.737632,5.8167653,4.371954,4.829978,4.760214,5.1085353,,,,
81,0.2959304,2.7022119,1.6529607,0.5500419,0.86753076,0.9027553,1.0095196,1.7755511,0.8122638,1.1975954,0.67295426,0.9396104,0.77294767,0.5718496,1.0601757,0.5084515,0.2992223,0.28464228,0.43953922,0.4413461,0.27041537,0.4614092,0.34387615,0.33163267,,,,
82,0.27895153,0.24059075,0.5981538,0.05899499,0.5338731,0.20156537,0.47251037,0.16265422,0.1881173,0.05687654,0.13578923,0.22750615,0.17959155,0.14845847,0.029461155,0.016553076,0.13873847,0.12836424,0.18317422,0.019138847,0.051268842,0.02979346,0.07905808,0.17965382,0.18978922,0.08333654,0.040676538,0.28876498
83,0.02319923,0.12170768,0.59883916,0.17729653,0.70776343,0.45156458,0.32185036,0.2926073,0.39175966,0.15131423,0.43648618,0.0041330764,0.18510577,0.17129423,0.33011657,0.005161154,0.0016096154,0.0018692309,0.0,0.13314115,0.0012461537,0.01845346,0.00019730769,0.0047042305,,,,
84,0.056066535,0.0037073074,0.02034346,0.051279232,0.017321538,0.028277308,0.10924614,0.09819692,0.023863845,0.0015576923,0.27051923,0.089110374,0.22313422,0.00019730769,0.006199615,0.03380192,0.31548458,0.110461146,0.24672805,0.5135504,0.3633992,0.7889296,0.36190382,0.1962796,,,,
85,0.17838691,0.05599384,0.22660269,0.21073498,0.23225191,0.1482923,0.04548461,0.34914115,0.25020692,0.003915,0.05982577,0.11854038,0.016418077,0.054778848,0.033230767,0.013032691,0.016708845,0.022493076,0.031070767,0.013821924,0.044830382,0.6370545,0.23672768,0.02290846,,,,
86,0.050043456,0.2649323,0.24971884,0.5490035,0.32184,0.72226036,0.6803376,1.5774751,0.09836307,0.046793077,0.23088114,0.7653669,0.5366665,0.9210115,0.25818232,0.5629292,0.63056415,0.12314076,0.5702504,0.5296154,0.17113845,0.027778845,0.01446577,0.06316961,,,,
87,1.1381434,2.1192093,1.5491976,2.1775708,2.7373846,0.56353146,0.4926565,1.8035067,1.0452843,0.6803792,1.2763522,2.5618017,1.7763612,1.5974238,1.3501039,1.1593903,1.1822053,1.8860122,1.0925342,1.3422012,1.9116102,2.106872,1.4554143,2.4376223,,,,
88,3.361905,1.2615021,2.8662474,2.4757233,3.8493588,2.8842227,3.4869878,4.1530566,3.4288342,3.192968,4.816457,3.234984,3.8015997,4.2146997,2.449284,4.5118346,2.781841,2.6558444,2.8727794,2.6825953,2.1740398,3.26863,2.7463984,2.0644305,,,,
89,7.0593777,6.571436,7.602234,8.845159,9.653414,8.98695,8.71021,8.391725,7.516353,8.025271,9.13437,6.4855146,7.602556,7.9608355,7.939786,7.8610606,8.67915,7.6384244,7.932381,8.3159895,6.9843287,7.7516584,7.3006754,7.7127056,,,,
90,7.9726224,7.694647,7.9954166,9.123954,7.6339803,7.368124,7.8882575,7.8539677,8.686398,9.349216,8.842666,9.431692,9.762431,8.48232,7.356025,8.718269,7.7299747,10.217651,8.622554,9.010773,10.505648,8.345699,9.2334385,11.658454,,,,
91,8.224148,7.170296,7.9706492,8.367352,8.413896,9.591334,9.122978,6.3532352,8.964125,8.804617,8.198788,9.84906,7.4397044,8.672815,8.365825,7.9084244,8.079241,8.375701,9.035913,8.66943,7.7525096,8.09244,8.512497,8.185652,,,,
92,4.6136355,3.2992857,3.3973582,4.8598027,5.5072317,3.0229716,4.565793,4.538274,3.1752307,5.8364964,4.54114,4.3408003,5.1238523,5.864815,4.299854,5.3260403,3.967276,4.5384607,5.7715406,4.3261685,5.5585523,5.41027,5.3887534,5.3169127,,,,
93,0.9078023,0.9563088,0.67808425,0.4207223,0.58358425,0.47007,0.25498384,1.0718168,0.7080646,0.63283837,0.41501075,0.58781075,0.7948281,1.0101426,0.8897227,1.0427502,0.45173073,0.29523462,0.21780692,0.7449507,0.29834998,0.4029023,0.21110883,0.19199078,,,,
94,1.2587192,0.5090538,0.6663704,0.22492038,0.12673385,0.071581155,0.029855767,0.045661155,0.81273115,0.38890383,0.75974876,0.7441304,0.10128115,0.78629196,0.6637016,0.38208115,0.5409242,0.9260377,0.7530196,0.5129065,0.6032838,0.5546215,0.54896194,0.48948923,0.16198961,0.12050307,0.36304614,0.084915
