time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
21,3.3569617,3.7332692,3.5448194,2.0532045,4.7572856,3.2781007,3.4902067,4.345214,1.8425422,2.679667,5.0177317,3.876348,2.2132628,5.3385544,4.23251,3.8511035,2.3750758,3.6514692,4.677916,4.4469,3.7689402,2.570244,4.155975,2.62089,,,,
22,3.1028917,3.6569736,5.3005776,5.7123795,6.3474097,6.2665744,6.101252,8.003007,5.2067633,6.198483,7.1771708,6.815568,6.430662,9.032383,7.1054745,7.828588,6.7784643,6.407463,7.425394,6.84181,5.6347857,5.7894955,5.041128,4.450057,7.001131,5.31335,6.8008327,6.21702
23,6.0879908,6.368075,6.7969074,7.064342,6.6185513,4.863032,4.3282766,6.9669447,5.875345,6.636371,5.6425533,6.616786,5.3351483,7.0742483,7.422725,6.166042,7.789593,6.616028,5.2291417,5.7544894,6.682853,7.626139,6.3154035,6.4822536,,,,
24,1.0541942,2.6896465,3.7470393,3.2708526,2.8179796,3.3313534,3.910171,4.604289,3.563304,1.1906585,2.454248,4.069959,5.891254,3.230041,4.2564774,5.2997775,4.443805,1.884247,2.5278854,4.6643534,3.1110125,3.1388538,2.3757405,2.885199,,,,
25,0.27900344,0.65677494,0.35177884,0.21116076,1.6559203,1.1911154,0.69630915,1.1109046,0.8814046,0.29704154,1.1359004,0.58418655,0.7419601,1.1409056,1.3142041,0.50789076,0.8942088,1.3187839,0.35890272,0.7930107,0.6325477,0.7677969,0.73409885,1.3294696,,,,
26,0.36558002,0.1292677,0.07977461,0.14377499,0.34255728,0.18493961,0.92316115,0.6074377,0.056025002,0.57139266,0.012897691,0.36803076,0.33009574,0.6885208,0.03665769,0.78095424,0.27954343,0.79148424,0.22821228,0.4677127,0.03436269,1.8268096,0.49154538,0.25381038,,,,
27,0.8521096,0.0,0.112911925,0.007985769,0.18874039,0.22700769,0.4450119,0.20998731,0.5233742,0.6274074,0.00969923,0.29381192,0.5928889,0.7962092,0.0805223,0.14307922,0.4137023,0.8210493,0.34228733,0.5285458,0.21268728,0.15471,0.43972617,0.043397304,,,,
28,0.45155424,0.10000384,1.1161176,0.7157804,0.40995345,0.35845616,1.368121,0.40037882,0.6642104,0.2079623,0.47327882,0.077967696,0.29966885,0.5109646,0.6553834,0.10858154,0.52004075,0.6405126,0.09267231,0.06173654,1.3235192,0.029627306,0.42922732,0.26087192,,,,
29,0.6443239,0.34936956,0.04785231,1.8279933,0.33353308,1.04031,0.7828858,0.6005838,0.59972185,0.57106036,0.7434138,0.2043069,0.5712992,0.4628423,1.6139355,0.32383382,1.224232,0.36649385,0.13045153,0.41937226,0.64658767,0.78917885,1.1603249,0.5471965,,,,
30,1.3008599,1.061453,1.3660234,1.4574081,1.8029354,0.9921876,0.90933925,0.6817604,2.2426615,0.44878152,1.1156088,0.31835073,1.1505011,1.41237,1.1530557,2.1150346,1.7982415,1.4823312,2.587254,0.5069042,1.2763315,2.626103,1.5232257,0.70768034,,,,
31,1.51551,1.2714404,1.1001046,1.9540626,2.9716508,2.7709785,1.1914788,2.004054,3.0295868,2.89305,2.3077419,2.0704324,0.88118654,2.1294174,0.91185224,3.7336845,2.5494437,1.5278677,1.4762766,2.7288172,3.317843,1.4004382,1.1935455,1.5915459,,,,
32,2.5661008,3.1334538,2.5719469,2.8062034,2.3857198,1.6635425,4.1410418,3.8032928,2.8711696,1.4922899,2.1287525,2.6852746,2.2257242,1.4151946,1.7949392,1.4450918,2.445795,1.4498687,3.363878,3.8268344,2.970083,4.003352,2.1348693,3.408563,,,,
33,1.2163292,3.5702515,3.9601626,3.3686757,3.0338135,3.6974733,3.8968165,5.4329505,5.81365,3.7109418,2.7248816,2.4313812,3.8500133,2.980208,4.305316,4.671561,2.9579747,4.5375056,3.4116576,3.056265,4.6387453,4.7499127,2.3373277,3.449281,,,,
34,4.823384,5.4613624,4.0998774,3.385914,6.2967634,3.1141798,4.412465,5.2112484,5.1067386,5.928151,4.816229,4.921051,8.0472355,3.6877847,5.802196,3.1790214,3.9058926,6.2590985,5.7878237,6.640702,2.8003361,5.5991354,4.525968,4.8658257,6.101086,5.8415537,3.9090805,7.330572
35,5.4709578,5.3447437,6.023887,5.720843,5.4976254,5.668089,4.5743093,6.8931,4.438052,3.711555,5.7025967,6.294936,5.5051126,5.296206,4.738479,5.309176,4.6065636,6.2693067,3.585444,4.5179825,5.940249,4.7874117,5.21802,6.9984,,,,
36,0.9362042,2.9771445,2.4500525,1.4283726,2.3315434,2.4967625,3.655146,2.5789568,1.4645629,3.8345919,3.6026616,4.6428366,2.2511873,3.4718158,1.6471454,1.8269652,1.9918106,2.5225682,2.8479285,3.9222171,2.5927684,1.8234241,1.3532193,1.2485943,,,,
37,1.501044,1.1911569,1.9149543,2.1634996,2.1748707,0.4211169,1.2601316,1.2086861,1.63134,0.93908066,0.29926383,1.2258,0.56823575,1.7130253,0.8622865,0.7244411,0.3340523,0.72622734,0.46783727,1.9008311,1.5264138,0.7824808,0.41792884,0.73176223,,,,
38,0.16350576,0.84010494,0.22102615,0.019315384,0.39984924,0.47084883,0.10662922,0.40744036,0.7951396,0.9296204,0.547913,1.1547899,0.9140643,0.7445561,0.23105767,0.25959462,0.11345192,0.9652085,0.40217537,0.14519769,1.2369739,1.2390715,0.69691145,0.43789846,,,,
39,0.09493614,0.178605,0.5715484,0.010914231,0.77834773,0.3142177,0.11412691,0.18389076,0.40159383,0.016366154,0.046543844,0.4622192,0.37393957,0.30777925,0.13902922,0.03418615,0.010176922,0.6644284,0.12610038,0.64902806,0.23173267,0.29680267,0.005368846,0.09822807,,,,
40,0.28291842,0.19537617,0.55323,0.81534797,0.41385806,0.79878455,0.44227034,0.24407999,0.3852692,0.72780573,0.13226885,0.8169264,1.4739819,0.426195,0.22001883,0.06675231,0.6685823,0.27833882,0.4435581,1.1572616,0.40112656,0.45983073,0.7926473,0.31631535,,,,
41,1.5315024,0.70046306,0.98728603,0.76511765,1.0205065,1.4813445,0.6229835,0.06047999,0.026667692,0.7187607,1.1317776,0.64738727,0.42258114,0.44834536,0.058008455,0.19030847,0.6810127,0.23617728,0.42562383,0.1110323,0.3747392,0.7110034,1.255095,0.80595005,,,,
42,1.24227,1.5610152,0.25696728,2.5582085,1.4670554,2.574886,1.5956688,0.9003461,1.4574081,2.3008673,0.8223369,1.2271603,0.3794123,1.1678226,0.91054374,2.093663,0.69843805,0.3566804,0.8150988,0.84838146,1.2565695,1.9189421,1.3301446,0.47054768,,,,
43,1.586167,1.5749514,2.0214381,2.71756,0.41584155,1.4295357,1.85949,0.5763565,1.2801946,1.6716945,1.4742831,2.1138194,1.9170623,0.7735292,1.6339568,2.4640512,2.3811507,4.0916004,1.4937439,1.9110389,0.51903343,1.2238371,3.1864467,2.376405,,,,
44,5.380674,2.4678416,3.6211882,2.1872182,2.2489233,0.5268427,3.776199,1.5104734,2.177394,2.698484,1.9928907,2.1555135,1.3116807,2.2292027,3.1959798,1.4975343,3.83346,1.641662,2.0639527,3.7135174,2.0108976,1.6788185,3.5175493,1.590383,,,,
45,5.849778,2.6481183,2.842851,2.8499331,3.4931247,2.5845854,4.753796,4.3461175,2.6129663,5.714675,1.5747751,3.584333,2.320681,2.8827174,2.8897371,2.5231187,3.0847082,3.8168962,2.7559524,3.751068,2.6842778,3.4524074,3.7781203,1.1802946,,,,
46,6.708908,6.3741913,4.9452367,8.850953,8.769236,6.7718387,5.043112,4.733972,6.3666,5.013235,5.6588364,3.6068573,7.1522064,6.1872473,5.5228496,7.5118666,7.6013203,4.4772334,7.8868036,4.4945025,6.17465,7.35508,6.41628,5.987157,6.4182734,6.4564266,7.3755374,6.5962863
47,5.027649,6.774819,4.7364645,5.932482,7.8979983,5.6891384,5.1550474,4.732986,6.0458813,4.057716,5.627724,6.7880487,7.941489,3.758161,5.3591466,5.117954,5.5664544,6.0094833,6.6122684,4.1692667,5.9450674,7.792065,2.9403932,4.8250456,,,,
48,5.9734073,3.0837529,1.9156085,2.0793738,2.7102702,4.942288,2.2094412,0.57996,3.0875332,4.8165092,3.090181,3.059453,1.0457618,3.565246,2.5965693,3.0773354,1.6272794,2.2335439,3.6147497,1.9671472,6.208577,1.3425024,1.7632973,1.2511904,,,,
49,1.2822819,1.0677358,0.6879392,0.8722973,1.5191653,1.23525,0.4212623,0.9278758,1.026893,1.3945396,0.92369074,2.5034294,1.2025176,0.6659654,0.64026344,0.85196424,1.2776504,1.2159657,1.1417572,0.6666819,0.5827223,2.8810453,0.5162919,1.6141328,,,,
50,1.6113185,0.61971223,0.10249615,0.5774365,0.1372846,1.2626445,0.35685688,0.14801192,0.59941036,0.56838113,0.54059196,0.5352646,0.3182469,0.111603454,0.5382554,0.9769846,0.5324504,0.14224847,0.06647193,0.51020646,0.58842343,0.16120037,0.724275,0.6122561,,,,
51,0.3767954,0.02599269,0.0066046147,0.1838596,0.030925382,0.24210691,0.7242438,0.3900565,0.01833923,0.17794037,0.75625956,0.30207807,0.1853446,0.043251917,1.0408812,0.5860246,0.8755891,0.29748806,0.1376273,0.40385768,0.30938885,0.6651658,0.21981114,0.27289727,,,,
52,0.55297035,0.71812725,0.09190385,0.05219307,0.7483569,0.6094004,1.0256261,0.123431526,0.68744075,0.43201035,0.46223995,0.3353815,0.30239996,0.95596606,0.5115357,0.028993845,0.89713734,0.8983627,0.9156738,0.16661078,0.30187038,0.8195954,0.2681827,0.40205076,,,,
53,0.6610223,1.211708,1.4821339,0.9508777,0.67170805,1.0908934,0.70915496,0.84517276,1.0827103,1.0654719,0.33203766,0.75904274,1.7346876,1.1986547,0.23321769,1.7056835,0.08205923,0.11854038,1.1725892,1.1281015,0.33812305,1.8313062,0.6161815,0.763965,,,,
54,1.061858,1.2634544,2.6972897,1.7082589,1.7437534,0.87680423,0.83022916,0.47605154,0.9656759,1.883821,0.4398196,2.1970625,0.50723654,1.1339583,0.17541692,0.88061535,1.6267499,1.3324811,0.4753246,0.60873574,1.0153558,0.65299505,2.2123592,0.79226303,,,,
55,0.8390042,1.900966,1.3339038,0.7220422,0.9249991,1.8340789,3.0225878,1.0010769,1.2579299,0.8134684,1.8785665,1.759777,2.2160559,3.0507402,1.5102346,1.4775748,0.654158,1.5226547,2.7268443,1.7634633,1.0230299,1.197315,1.7145207,0.4730504,,,,
56,2.3467464,1.1740638,1.6312153,2.148234,1.6292422,1.8401849,1.7383224,2.3491762,1.6155865,3.003895,2.108513,4.695892,4.330405,2.2005727,1.3100089,2.8183224,1.2145015,2.134101,1.0343387,2.5514064,2.3049586,3.1345546,1.7943784,1.0908519,,,,
57,4.533425,4.1578236,2.5495372,3.3766513,2.2768893,3.704722,4.222073,3.2132492,1.4053293,3.3384154,3.7239852,1.8921392,5.2839932,2.482484,2.2429004,3.408376,4.167907,3.5639684,3.2109022,3.7037456,2.9045973,3.0260978,4.1944914,4.8300815,,,,
58,3.3903692,7.2217617,4.0966578,6.6059957,6.420153,4.5697184,4.49577,6.9089575,5.4128346,5.4031253,5.888949,6.7251287,4.5781927,4.7920322,6.558487,5.995049,4.5573297,5.3482842,3.7459903,5.824107,5.345574,3.0301166,6.6653132,6.5387044,5.0458736,6.9346385,8.66054,3.525099
59,5.341192,6.5911255,5.010338,4.281566,6.234206,4.7737246,5.052925,7.337343,6.8807626,7.229665,5.618658,4.920656,6.553159,6.5640736,5.550369,4.7815857,4.3058767,6.0503054,6.4439135,6.8609595,5.47021,6.296348,6.513978,6.4432583,,,,
60,1.7114468,2.7384543,1.1439484,1.6827334,3.1822717,4.020352,4.0383897,1.150605,1.8321369,2.5333164,3.530572,2.3175554,4.2476397,1.0374023,2.6486168,1.8047632,4.029459,2.3018537,1.5391558,1.4730785,2.0594354,5.1320667,1.4968072,2.320328,,,,
61,1.510245,0.3875642,0.46008,1.7153411,0.68500036,1.1678331,0.7776,1.9663476,0.70361996,0.52212805,0.7101622,0.22396499,1.4310415,1.0008068,2.3299546,0.7574227,0.6870046,1.479008,1.2431839,1.2161527,0.9276577,1.1013404,1.5993761,1.5794169,,,,
62,0.06531923,0.27091384,0.65158266,0.89766693,0.31679308,1.0404553,0.77073574,0.33421847,0.61938,1.204335,0.052712303,1.4954782,0.5691704,0.1837973,1.0194161,0.50399655,0.76595885,0.15897806,0.075465,0.20826346,0.4494669,0.6143538,0.7329565,0.19336154,,,,
63,0.23330076,0.22639498,0.05106115,0.30002192,0.006615,0.5751415,0.43125227,0.024985382,0.24949037,0.6400661,0.96157384,0.04658538,0.4890946,0.12280846,0.06578653,1.0291257,0.2593869,0.44882303,0.41385806,0.036460385,0.028204616,0.00031153843,0.10153039,0.43284112,,,,
64,0.31802887,0.7782023,0.15122077,1.3483384,0.5492527,0.62829006,0.28872344,0.43459612,0.76952076,0.8973242,0.27846345,0.37953693,0.71266496,0.06779076,0.2808727,0.003915,1.4338349,0.7277642,0.4394873,0.25531614,1.0203403,1.0418054,0.61720955,0.7954719,,,,
65,0.36751154,1.2493418,1.4915318,1.776226,1.0370284,0.89883,1.3461369,0.8428154,0.8157635,0.9025684,1.3755462,1.3114938,1.4654977,0.59219307,1.119638,0.9505765,0.16007884,1.10376,1.1482373,0.52678037,0.44632038,0.19193885,0.43020344,0.790425,,,,
66,1.0510893,0.36381462,1.0804881,0.9635988,0.87976384,1.3893679,0.97893685,1.3299681,1.2372229,0.8597838,1.5178258,0.7372037,1.6690881,0.52508765,2.4091582,1.5632896,1.46745,0.44580114,0.64505076,2.0569844,0.7709227,2.2313108,0.67964184,2.325136,,,,
67,2.1671965,1.4849792,1.4120584,3.606795,1.9456096,1.8839147,2.325458,2.4821515,0.6294738,1.3729707,1.4002928,1.1373646,1.548772,2.0584695,1.38348,1.6133537,1.9313204,0.40818807,0.5223669,1.7700473,2.3531017,0.91871655,2.03418,0.73760885,,,,
68,1.7981479,1.2305977,1.7223091,1.7150503,5.8002853,1.6577897,1.1581857,5.5445957,2.576153,2.0656557,1.9488496,1.9612591,3.4201937,4.9461923,2.7122953,3.8804295,1.9356611,2.234603,2.236057,4.870125,1.6489937,3.2035604,4.1232214,4.247463,,,,
69,2.0337126,3.332184,3.7917657,2.677756,5.808863,4.7111053,3.283314,4.132319,5.604369,2.2836185,4.073677,2.4164686,4.0433435,2.5805354,3.8312273,2.1331763,4.593147,4.0477567,2.593464,4.288503,4.090552,2.493211,5.7808347,3.3069804,,,,
70,5.051959,4.974968,3.9657083,4.129671,6.1359262,6.9640994,6.009878,4.99365,7.8152947,4.941135,6.886973,4.664479,7.0218897,6.7451086,5.8706307,4.452019,5.4943337,6.9224157,6.702729,4.62402,6.07609,6.17221,3.2399688,5.357267,6.437589,4.418311,5.833827,6.7739153
71,7.950659,6.095863,6.338873,5.233192,6.276929,6.1333194,5.0813684,6.0940247,6.739262,6.410537,6.953964,6.298746,7.3932753,4.720379,6.790157,7.4701414,4.605317,6.891895,5.4013186,6.8442607,6.709136,5.362719,6.7175894,7.95015,,,,
72,2.635584,1.5302975,4.617135,2.3823864,3.7626784,2.8761854,3.8437512,2.3384595,4.6406455,2.2923312,2.5217376,4.1096287,3.4850557,2.8932054,2.9712255,2.880744,3.9169621,3.8861825,2.4316096,3.5538125,3.7304137,3.573585,3.9895613,2.0820944,,,,
73,1.1079346,1.2172846,1.0300603,1.0963453,0.3635031,1.2542123,0.51519114,0.8283288,1.5669448,0.9205234,0.7188231,0.6293803,0.44973692,1.1662443,0.2950373,2.7664719,0.6902342,1.2865396,0.5926396,0.9760396,1.4645424,1.2881907,1.0186061,0.7156973,,,,
74,0.31004307,0.42231113,0.80898225,1.1034069,0.09897577,0.7450234,0.59783185,0.59071845,0.48472264,0.5627007,0.3988938,0.6153092,1.130355,0.44820002,0.8723077,0.08405308,0.8394508,0.49232423,0.66626644,0.2908004,0.08264076,0.32273307,0.049482696,0.80318767,,,,
75,0.07344,0.03139269,0.29000077,0.20537652,0.40118885,0.09573577,0.42569652,0.6295361,0.84686536,0.2450354,0.34567267,0.5178288,1.1652784,0.1737346,0.30478844,0.022544999,0.38617265,0.44134617,0.36089653,0.030489227,0.0109038465,0.3462127,0.7110866,0.061944228,,,,
76,0.84747803,0.29048884,0.5834491,0.012357692,0.4807038,0.80708194,0.30172497,0.7255107,0.39904958,1.0977992,0.73685074,0.17942539,0.35821727,0.45058843,0.78194076,0.46715194,0.120285,0.5482765,1.1562023,0.26530614,0.19659115,0.074384995,1.2469535,0.05704269,,,,
77,0.35634807,1.6142886,0.92726314,0.30242077,1.2645346,1.4222354,0.6749273,0.43609154,1.1390262,0.16771156,0.8393365,0.39284995,0.7213569,0.8945827,0.6046027,0.07919307,0.047135767,1.2352189,0.6360057,0.007653461,1.0254807,0.30793497,0.034341924,0.38897654,,,,
78,1.0356681,0.54226387,1.0344738,1.098121,1.6011933,2.691682,0.36628613,1.0310885,1.5259984,1.7599326,1.5401216,0.8453181,0.90767765,0.5930653,1.2718351,0.63356537,0.28873384,1.7629236,1.6181929,0.7571838,1.3084512,1.4317373,1.8340892,2.1708934,,,,
79,2.5882301,0.2696469,1.0034758,1.0413069,1.6495754,0.99679846,1.8891795,1.9295965,1.5165795,1.8273911,2.305779,1.9671056,0.22084962,2.0820322,2.1652753,0.73750496,3.3559337,0.44609186,1.8602065,1.2202857,2.7623281,1.2181258,0.8682784,2.3957825,,,,
80,1.407292,1.804981,1.8010453,1.7664853,2.6803832,2.0165782,2.6860223,3.1760724,5.035676,3.2573838,1.2363715,1.6649445,3.8556936,1.3637598,1.4202416,2.7869296,1.2901223,3.2186906,2.9117007,0.7249084,1.7339298,3.841799,2.571968,2.1155953,,,,
81,2.8178966,3.1844735,3.6757073,2.2637527,2.0623431,2.8557897,2.6544218,4.345826,4.9900875,4.9184237,3.4037237,5.1631165,2.6237664,2.2444892,3.3738887,4.4717712,3.988803,4.773714,4.682672,2.618626,1.8047943,3.2111204,5.109521,4.2448983,,,,
82,3.3186634,4.473578,5.628586,5.387133,5.649594,7.610137,4.186444,5.918421,4.3914356,6.189085,6.551789,5.835572,4.189891,4.7018423,5.9176517,4.7153316,6.175834,7.532086,6.9606934,6.1481175,5.221644,4.5691166,4.917333,7.329617,7.630148,6.600181,5.8420105,5.6141934
83,6.6473165,6.8045607,6.389788,6.728057,6.5766907,5.9860864,6.5064497,7.3057637,6.389166,8.452101,5.6254396,5.150271,5.536049,5.732349,4.8188043,5.2925296,7.059991,5.5114894,6.2628574,7.089753,5.3058634,6.1704135,6.0774302,6.0026712,,,,
84,2.2684152,4.960772,2.196689,4.705269,3.8469808,4.5822425,2.9798028,2.712472,3.5834296,3.5459514,1.8577869,4.664063,2.6348882,4.9014864,3.0985096,1.6844573,2.3596961,3.576794,3.909008,1.4581454,4.6784043,3.7764587,4.2247624,3.2920063,,,,
85,1.1463473,0.71095157,1.5279299,0.9322373,2.1259592,1.7599534,1.5777034,0.6914596,0.4255096,1.5347735,1.2472649,0.8271865,1.0032471,1.247431,0.6082165,0.9440654,1.1525365,0.9967673,0.56566036,1.9524322,1.5603403,1.1456202,0.6447289,1.7560487,,,,
86,0.36050192,0.42802268,0.15744114,0.8097196,0.4152392,1.8473296,1.6408525,0.22153498,1.0270072,1.0311507,0.48377767,0.45305997,0.87436384,0.053210773,0.80944955,0.8616635,0.12089769,0.09856038,0.90618235,0.8658588,0.8795561,0.96982956,0.8503753,0.17000653,,,,
87,0.35993078,0.004361538,0.12530075,0.8298554,0.04021961,1.0260934,0.3637523,1.1796715,0.29146498,0.22657155,0.000996923,0.36155078,0.4607446,0.3746977,1.0734265,0.46995574,0.13547769,1.1536269,0.40820885,0.24634384,0.52497345,1.1040924,0.123794995,0.46026692,,,,
88,0.019969614,1.2022997,0.68370235,0.4066615,0.051113073,0.5732515,0.34964997,0.69516695,0.3054946,0.35324305,0.5870111,0.43925878,0.4788242,0.46340305,0.5575292,0.09081345,0.19408846,0.7902796,0.78862846,0.48567808,0.14743038,0.17033885,0.037758462,1.4540538,,,,
89,1.6237489,1.0348269,0.8804077,1.2386353,0.38236153,0.46608227,0.23785959,0.30487153,0.35171652,0.6850834,1.2852415,1.2123935,0.17249884,1.123657,0.56523454,0.30131996,0.76778644,1.0389184,0.6105842,0.088954605,0.05971154,1.1368454,0.20036076,0.35956728,,,,
90,1.6868665,2.0561018,1.5509111,1.2093403,1.2380747,1.3333223,0.96406615,0.28319883,0.88984734,2.0592794,0.56977266,0.7374115,1.6067077,1.2903093,1.3054707,1.8723147,2.3489168,0.40480268,1.0730008,0.41222766,1.2006588,0.85006374,1.6668866,1.2282404,,,,
91,1.3188148,2.1391892,1.694551,2.4091163,2.8688433,2.4438841,1.4723619,1.4474492,1.9420997,1.6390351,0.86427,1.5189266,2.712472,1.7266705,2.2611876,2.4950075,1.0180246,0.57600343,2.4544764,0.55965805,1.3746635,1.5542964,2.1805613,2.5229733,,,,
92,2.5627255,3.9110951,3.6643567,3.3423195,1.4956651,1.8953793,2.2422147,2.0845037,2.649728,0.85406184,2.2930267,2.7030115,3.218815,3.5618193,1.5017815,1.823528,2.8075638,0.93382615,0.5063538,2.8496733,3.219584,1.689795,0.46833575,4.2706313,,,,
93,3.7899897,6.457725,6.7642894,4.0932827,2.9660745,3.550645,3.8284338,4.328785,2.5093281,2.3741827,5.3185635,6.448451,3.4603717,3.6913774,3.6893733,2.3527071,4.8403625,2.504229,3.2146924,4.9624963,2.3628945,5.3492713,2.6379313,4.524857,,,,
