time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,0.14654769,0.80418456,0.28907654,0.035214227,0.3310823,0.04193308,0.07915154,0.00031153846,0.7487203,1.0566347,0.5823381,0.26039422,0.110803835,0.0053273067,0.40010884,0.58350116,0.11296384,0.3807935,0.47467038,0.06566192,0.2617546,0.10074115,0.40591383,0.31974226,0.20840883,0.66065884,0.46717268,0.14626731
11,0.85095686,0.6776377,0.44004804,0.1632773,0.22816038,0.07246384,0.69983995,0.020353844,0.23863848,0.28519267,0.29615885,0.45606115,0.67034775,0.5630227,0.07117615,0.71841806,0.18768114,0.7434138,0.46014228,0.76681036,0.37668112,0.43964309,0.09601615,0.3353296,,,,
12,1.6064897,1.0527402,1.1842408,0.665363,2.091721,0.70912385,1.4774399,1.613624,0.2785465,1.6217861,0.57644993,1.1116315,0.5289611,0.63003457,0.52105844,0.9437538,0.7772054,1.3076307,1.115453,0.8519019,0.756405,1.0121781,1.1010808,2.4500837,,,,
13,3.3912206,0.5966793,1.4428592,2.3939757,1.825065,2.3913796,1.5099126,2.6139843,0.42152187,1.689525,1.1135838,2.6428328,0.7183246,1.8257816,1.0280458,1.0045869,2.892946,1.1564307,2.6156871,1.4751346,2.2763076,2.8737764,1.6732627,1.2094649,,,,
14,2.3178668,3.022785,2.5771189,3.1386666,2.4532614,2.5836818,0.8952472,3.1023724,1.9733156,4.6510096,5.288936,3.0560365,2.936582,2.5659761,1.6282245,2.6359892,3.4683888,2.4853914,3.4384706,2.5785103,2.9219713,2.9775496,4.031671,1.8926688,,,,
15,4.505355,7.114396,2.198776,5.8640256,5.7211857,5.4372077,6.030699,4.086377,6.0266285,3.2583911,3.9587605,2.9410372,3.7557003,4.103252,5.1620474,4.3056383,5.274377,4.1753736,2.8252487,5.057723,6.524498,2.332291,3.9158206,2.4598973,,,,
16,8.465341,6.5029707,6.384056,3.6828103,6.383672,5.057858,7.4242935,4.266415,8.077652,6.388179,5.842966,5.531573,5.8688965,8.081984,7.0305305,5.879614,6.252712,6.5387774,6.5186825,6.249627,6.522867,8.205393,5.045542,6.309069,,,,
17,5.7679996,6.6698513,5.799828,5.4849463,6.2348914,5.523224,6.4140887,6.851156,6.163851,7.5795126,6.9165487,5.2759347,6.2656302,8.059292,6.794176,6.5085473,5.40244,7.626202,6.4465823,8.131144,6.662676,6.710507,6.55156,8.896936,,,,
18,2.8645234,3.93498,1.8826995,3.7999485,3.2545178,4.3178816,3.292577,4.7397046,1.90377,3.292712,4.7864146,4.0606647,5.2278333,3.8811564,4.4354763,5.384444,4.885764,3.9606092,4.9787683,4.9113307,3.1546283,2.5506482,3.1111996,3.4233716,,,,
19,1.1331589,1.667385,0.13375385,2.0837042,0.43031767,1.5573392,0.40717036,0.84070736,0.42682844,1.4394739,0.6095976,0.20909423,0.8642285,1.1206247,0.35485268,0.86123776,1.910468,1.9501269,0.62627536,0.41864538,0.80706114,0.87415606,1.2273369,0.3519242,,,,
20,0.04235885,0.6103038,0.16275808,0.29066536,0.44451344,0.72654915,0.1485,0.115040764,0.5668546,0.18293539,0.7199549,0.30038536,0.1141373,0.54392534,0.39012924,0.13132383,0.17519882,0.9810449,0.15941422,0.24236654,0.45814845,0.084551536,0.4214804,0.42650652,,,,
21,0.06642,0.21625958,0.33778042,0.35418808,0.004392692,0.02263846,1.2448038,0.33071885,0.512595,0.4509104,0.30097726,0.003312692,0.7480246,0.3692458,0.09167537,0.44379693,0.09363807,0.19268653,0.11720075,0.55894154,0.42464766,0.38495767,0.23596962,0.16967423,,,,
22,0.61246383,0.19491921,0.668925,0.37904885,0.1994573,0.23169114,0.5247138,0.024466153,1.3308403,0.32180882,0.25953227,0.36131188,0.28877538,1.1251212,0.19522037,0.10129153,0.5239454,0.13720153,0.34741732,0.21095307,0.08992039,0.7181065,0.44041154,0.068382695,0.81689537,0.41856235,0.38808343,0.08305616
23,0.533385,0.72494996,0.09308769,0.30178732,0.030925384,0.46910423,1.0963973,0.43883306,0.7509635,0.48399574,1.0983704,0.27362424,1.3829918,0.022139998,1.0934169,1.0880065,0.051320773,0.43805423,0.7790849,0.5141215,0.6702542,0.093336925,0.50688344,0.5458777,,,,
24,0.73320574,0.09632769,1.3737289,1.1211853,0.53205574,0.7370792,0.6715938,2.8563297,1.2760409,0.57829845,0.72721386,0.22209576,0.14366077,0.65702426,0.54692656,0.99536526,0.74611384,0.6575746,0.4163607,1.1605846,1.2410133,0.124958076,1.4620914,0.68848956,,,,
25,0.75529385,0.69136614,0.52779806,1.5965619,2.131463,1.4604506,1.024816,1.8041191,1.7266396,1.4190058,2.3899777,1.1805023,1.294546,0.8308003,1.0512034,1.1465237,2.6823251,1.3094792,3.0044456,0.49718422,1.4828401,0.5492215,1.5015323,1.9241445,,,,
26,2.9330516,3.143641,3.1304421,0.67361885,2.6137557,1.805708,2.3304737,3.0960066,1.2207633,1.6455046,3.3984904,1.8855968,1.6663467,3.0951555,3.7972798,1.4771804,1.5371202,2.5012693,2.4642897,3.0558496,2.4975417,3.2611325,1.9181111,2.312529,,,,
27,5.3149915,4.770775,2.4004245,5.1705728,5.6344123,3.5550587,4.0670514,6.612165,5.151621,5.3705072,4.9878864,7.106379,5.7624645,5.4552255,5.4911876,3.835537,6.5539904,3.637087,6.0816565,4.624508,6.1363416,6.3819895,5.6392093,6.537448,,,,
28,7.9998713,6.4780374,7.7466426,7.511504,8.768488,8.279768,7.676401,8.419888,6.7089176,7.7018847,6.1353965,7.0646014,7.5063114,7.50383,7.122662,7.3275194,10.045547,8.446722,8.536019,8.504667,9.030814,6.7260637,8.597786,7.191813,,,,
29,9.169168,7.2369037,7.132652,7.9965277,7.130004,6.5891943,6.7698035,7.8080983,7.38992,6.789794,6.1085105,7.8643517,7.941956,6.713373,7.638954,6.940121,7.765729,9.071096,6.9010444,7.466809,8.123646,6.866183,6.858602,7.585754,,,,
30,4.6597013,5.904048,4.5784936,3.6470768,5.2037306,5.262092,4.4787807,5.046227,3.3937235,5.649168,5.5814505,4.9308853,4.62914,5.666033,4.823674,5.345034,4.2853465,4.870146,5.419326,4.933388,5.2925806,5.4497113,5.4154005,3.506386,,,,
31,1.0938531,0.95075315,1.9442699,1.1349034,1.3936361,1.4905245,0.5970323,0.8086604,1.8144,1.5936334,1.0486385,0.55821455,0.96201,1.1408954,0.648,1.5059043,0.993465,1.1369181,0.78230417,0.48845074,1.4252676,1.6585788,1.7098686,1.3083992,,,,
32,0.11549769,1.1021087,0.16015154,0.159165,0.19009036,0.028069615,0.014725382,0.12619384,0.31901535,0.72126347,0.2361877,1.0521172,0.4423431,0.26286575,0.18572885,0.36393923,0.94375384,0.9389457,0.13382652,0.39174923,0.7968427,1.0010355,0.48118156,0.27919036,,,,
33,0.09879923,0.44330883,0.7959912,0.74879307,1.0211815,0.24859731,0.35122842,0.06157038,0.21298845,0.6029619,0.6845435,0.18700615,0.42663115,0.56239957,0.1527577,0.44525078,0.24876346,0.26712343,0.57413423,0.07622307,0.39676496,0.7449715,0.8017754,0.6013731,,,,
34,0.11090768,0.034539226,0.29762304,0.24463037,0.009501923,0.7549512,0.38894537,0.03043731,0.029554615,0.07368922,0.6084242,0.3519346,0.50597996,0.39485425,0.03923307,0.043033846,0.42896768,0.13247654,0.085486144,0.29629385,0.3040719,0.5098119,0.5902304,0.86624306,0.7621373,0.30170423,0.8008822,0.034840383
35,0.5801469,1.597268,0.6680631,0.7550862,0.87123805,1.4739299,0.172395,0.2133415,0.8204365,0.42392078,0.79821336,0.50652,0.7488035,1.0314623,0.1411373,0.50737154,0.21901153,0.35800955,0.18147114,0.48818076,0.08574577,1.1433357,0.3105,1.1409785,,,,
36,0.38757455,1.1027007,0.25180614,0.6464838,1.359024,0.5648504,0.38003537,1.0364677,1.7208968,0.17481463,0.81358266,0.17553115,0.9208661,0.5658992,1.0440484,1.0626472,1.2839434,1.179983,0.69397265,0.2919946,1.2651888,0.3580096,1.166026,0.33792576,,,,
37,2.155192,0.73418194,1.1177688,1.8027484,1.5359781,2.3565183,0.6280823,1.548938,0.48281193,1.1024722,1.9553088,3.173798,1.7007922,2.059882,1.4627665,1.6994838,0.98394233,1.9542391,0.3590169,1.4410211,1.9220573,0.46013185,1.0493445,1.0726788,,,,
38,2.9652023,1.4482176,2.6606214,3.8920913,2.4679453,1.7528608,1.6630753,1.9194715,3.6994464,2.3342435,1.7709196,1.1934208,1.8787118,4.595597,2.1614952,2.39436,3.8284132,2.7052753,1.4807942,2.3835807,3.2274656,3.7725332,1.3327718,1.0162072,,,,
39,3.5311015,2.1028223,5.0096316,4.345027,2.8290393,3.6554158,2.336123,4.483775,2.893185,4.699236,5.5737967,3.5681329,2.8922086,3.1380439,4.488407,3.9831126,3.063046,5.074598,4.386856,4.808752,3.8076956,3.7352214,4.478459,3.4719608,,,,
40,6.6104717,4.9870663,3.4290621,6.501257,6.570668,4.9223385,7.728408,5.649386,6.991442,7.2370486,6.0867033,7.653326,5.9959106,7.036169,7.307945,6.0545216,7.1513653,6.9741,6.9350963,7.6670437,8.459329,6.631303,7.079908,8.497117,,,,
41,6.863192,7.800175,7.038463,7.216238,7.424346,6.202949,6.5264716,6.8403773,7.0582776,6.4434047,6.51428,6.1836853,5.744717,7.317426,6.4376407,5.6365094,8.211853,5.9620156,7.3102393,6.01886,5.5411477,7.597634,6.468774,5.0999575,,,,
42,4.2374215,2.1170805,5.4698157,2.9022405,2.808166,2.7856212,4.5210876,4.0355964,2.8241065,2.4908748,5.877329,4.525034,3.2171848,3.1905172,4.297704,4.333178,5.8414187,3.2988908,3.23406,3.913328,2.861543,5.1780186,3.0893505,3.0166686,,,,
43,0.43970537,0.44768077,1.2338791,0.6434723,0.64957845,0.56928456,0.55207723,0.21860653,1.3123142,1.4613959,1.0851507,0.6565673,0.94815695,1.4991854,0.34559998,1.7246976,0.8542696,0.9888334,2.2303557,1.6191069,1.8720449,0.73397416,1.4047685,2.0783975,,,,
44,0.12063808,0.049358074,0.42888457,2.370766,0.22121309,0.25127652,0.3040304,0.273915,0.121178076,0.1311681,0.21629077,0.31533924,1.040071,0.110648066,0.24919961,1.1946462,0.41420075,0.13069038,0.14074269,0.6290792,0.38453194,0.46981037,0.05808115,0.43314233,,,,
45,0.33610848,0.11725268,0.117564216,0.24837923,0.14541577,0.36728308,0.0053065373,0.40563348,0.40928885,0.4255927,0.071415,0.15435693,0.012824998,0.5809673,0.0,0.40964192,0.17401502,0.09001385,0.1795396,0.11781346,0.23361228,0.03505846,0.20656037,1.6769803,,,,
46,0.48408923,0.70116925,0.27275193,0.38047156,0.12011885,0.17573884,0.13814653,0.13602807,0.57776886,0.65515494,1.109887,0.35379344,0.19842924,0.53012425,0.47689265,0.3514569,0.016916538,0.39947537,0.8182558,0.0031984614,0.14761731,0.40997422,0.42898846,0.67700416,0.7536634,0.6926123,0.46794114,0.33413535
47,1.1820807,0.27193153,1.0779749,0.7786073,1.215353,0.3779065,0.22366382,0.5541127,0.23432882,1.3715377,0.6256419,0.7076595,1.1343011,0.5442681,0.58502764,0.09497769,0.11365962,0.4834142,0.17669424,0.47831532,0.27597114,0.081135,0.32139346,0.8285053,,,,
48,0.7891684,0.4346065,1.4003341,0.50017494,1.5429981,0.42634037,0.83806956,1.7898405,1.5913177,1.0362288,0.13359806,0.69797075,0.6071054,0.8055762,1.6521506,0.7108892,1.3967515,0.21832617,0.8892761,1.2966334,0.3651542,0.5204354,0.86432195,2.0864353,,,,
49,0.7582327,0.80890954,2.269703,2.4578722,1.6712066,1.4991126,1.1305108,2.2750719,1.5888772,0.90529954,1.6236346,1.1714572,1.5731862,1.5459784,1.502633,1.3870523,1.6116195,1.6768763,0.74858534,1.55871,0.49340424,1.7959777,3.0593076,1.7824776,,,,
50,3.7779436,3.8855073,1.7946484,3.0158894,5.088897,2.5845644,3.041072,1.943896,3.3058074,2.4310384,2.0417087,2.8607433,1.4600457,3.1933937,1.5532581,3.040179,3.0015483,1.5656365,2.3996665,2.5236273,4.2256975,2.395554,2.8373055,2.7536469,,,,
51,3.642019,3.4428113,4.453536,4.0914035,5.695577,5.413905,6.994724,5.0156755,1.8859292,5.706065,3.6845655,4.707668,6.1992307,4.1416125,7.3635125,3.727807,4.9332943,4.861412,4.263674,3.8667014,5.518395,5.530898,3.747693,6.891428,,,,
52,7.2840185,6.8648124,8.888721,7.061247,8.188124,7.0799503,7.852638,5.8347726,6.997912,7.8377256,6.7118573,7.0327005,8.100219,7.1587687,7.9368052,7.1144896,6.7229686,8.914299,7.564039,7.8707075,7.423577,8.308679,7.5496054,7.4562154,,,,
53,6.3061934,8.211717,7.942444,7.390731,8.483784,6.869942,7.508814,7.192208,8.704197,8.135079,6.7327094,7.1114774,8.642295,8.999691,7.3606873,7.1129107,11.582937,7.136245,6.433446,7.432072,8.594504,7.8808537,8.440626,8.109792,,,,
54,4.536145,5.684092,4.189964,5.1350884,6.1212735,4.647811,4.2041802,5.3970304,4.8177137,3.7449934,4.2289166,6.0318627,4.4035754,4.501419,5.062666,6.544083,4.506695,4.576292,4.8411517,5.914558,4.876979,4.86621,5.0019474,4.698457,,,,
55,1.5320214,1.2198808,1.7428706,2.0765076,2.002787,0.4234223,2.204477,1.2935077,0.52886766,1.8111079,0.92413723,1.2410756,0.8831804,1.4352368,0.77865916,0.6608769,1.156088,0.8377269,1.7439818,1.2186968,0.91672266,0.7407554,1.0579222,1.2332976,,,,
56,0.6205846,0.29472575,0.25165036,0.41340113,0.20664348,0.5820058,0.44067118,0.10727307,0.06704307,0.27853617,0.1878577,0.44035962,0.41608033,0.6350088,1.0816302,0.08919346,0.07042846,0.16358885,0.6313431,0.93015,0.69252926,0.085185,0.98602957,0.29997,,,,
57,1.0795016,0.6335342,0.3200019,0.024268845,0.01131923,0.13882153,0.40731576,0.71409804,0.6983446,0.32521498,0.42375463,0.80765307,0.36957806,0.3951761,0.018058846,0.50095385,0.047114994,0.21286385,0.13782462,0.062390767,0.83775806,0.23758961,0.45655954,0.4607446,,,,
58,0.5344339,0.2279423,0.16586307,0.11670231,1.0056772,0.097823076,0.2815269,0.193725,0.40085652,0.45679843,0.083835,0.6498069,0.4210131,0.7861362,0.6006254,0.0015576923,0.13496885,0.82741505,0.25499424,0.056668844,0.005908846,0.84343845,0.5035188,0.38481236,0.37388766,0.9504726,0.5780908,0.010779231
59,0.2269246,0.5935742,0.4942246,0.5002269,0.028007306,0.11641154,0.18602999,0.16371347,0.6135127,0.083294995,0.09086537,0.60656536,0.65021193,0.4918569,0.5730438,1.0534154,0.8190761,0.67726386,1.2367973,0.9522069,0.3934315,0.61013764,0.76603156,0.11944384,,,,
60,0.1361527,0.49245918,0.21758883,0.54655266,0.58436304,0.09528923,0.23712231,1.1122857,0.4612119,0.09833192,1.4603779,0.3882496,0.70412886,1.4822586,0.675945,1.0612973,0.6643454,0.23809847,1.4601184,0.8713627,0.8118381,1.1083293,1.605015,0.43712994,,,,
61,0.8419845,1.7172725,1.8794595,4.0963774,1.8138288,2.3895936,2.093019,1.3201338,1.8617227,2.211788,1.0642154,2.3845363,2.3234746,1.7207515,0.8323269,0.7078154,2.6801443,1.7582297,2.6571944,0.75120234,1.8578802,1.2335677,1.1249238,1.5624068,,,,
62,3.8650916,2.207312,5.3107123,3.5841358,2.1183162,2.8537443,1.9393686,2.6670287,2.3199751,5.3757,2.2806172,2.2446241,2.9592934,1.6902415,1.484782,1.2591865,3.8935764,2.5465257,1.1686431,1.0586388,1.0625643,2.9121578,4.52385,1.4277704,,,,
63,6.1721063,3.648645,4.0197496,4.2342024,4.5558033,2.8431413,5.449991,6.484485,5.2659345,5.823516,5.191913,7.131364,4.8656077,5.5209284,7.2971034,6.2356186,6.363246,5.4348607,6.1401114,6.04612,5.1892233,6.017812,4.348724,5.9548187,,,,
64,6.2568455,6.778547,6.5223484,6.3635154,7.152019,7.835265,8.191903,7.2585964,7.392361,6.6675253,5.5432034,6.867117,7.126961,6.277189,7.1343136,6.164526,7.1066904,6.7039127,7.6337924,7.6979904,7.1941705,8.146264,7.0676236,7.4536614,,,,
65,6.9178567,6.017791,7.222666,7.493393,7.330718,7.6543956,6.048,5.9520144,6.595279,7.6711674,6.2752566,6.7982154,8.365722,5.7828183,8.002976,11.072897,5.6944866,7.402797,6.826504,7.8240695,7.1965384,8.280526,8.111195,7.412694,,,,
66,3.1646593,3.766521,3.6165564,5.250669,3.7587633,5.0109096,5.0409207,4.170399,4.443338,4.486798,4.0126567,4.450825,4.405081,4.585867,4.425466,5.8578362,3.8211331,7.0580072,3.3245826,4.3513927,5.0290093,4.8263226,3.5747793,4.104644,,,,
67,0.4963431,0.06539191,0.4027673,0.7309004,0.79515004,0.5699492,0.5385358,1.5456669,0.63023186,1.2880868,1.195425,0.87856954,0.2227396,1.7774098,1.3464484,1.2848262,1.5107642,2.2450395,1.3642685,0.4810362,0.84727037,1.0851716,0.8682473,1.9079862,,,,
68,0.52303153,0.42275766,0.3387358,0.12326538,0.64212227,0.5279435,0.38178,0.4009188,0.042088848,0.41211346,0.05871461,0.5932523,0.08420884,0.026968846,0.18852231,0.6958523,0.7045338,0.2847254,0.46096265,0.6729127,0.016366152,0.13949654,0.12985961,0.57026076,,,,
69,0.09727269,0.17192769,0.118851915,0.17527153,0.6228381,0.20517923,0.85770696,0.6576577,0.094614215,1.0003084,0.26538923,0.4009604,0.035546537,0.013572693,0.3375104,0.0,0.06768692,0.40834382,0.25854576,0.028079996,0.22967651,0.54819345,0.15002654,0.035837308,,,,
70,0.1807546,0.066305764,0.05908846,0.24885693,0.063263066,0.4282927,0.19603041,0.08216308,0.12546691,0.21207461,0.27375922,0.50939655,0.34013766,0.28326112,0.06174693,0.5486192,0.16926922,0.15283036,0.09992076,0.08312884,0.38554958,0.5427622,0.7650346,0.036086537,0.26300076,0.28698924,0.33638886,0.52617806
71,0.5318792,0.3129819,1.2045426,0.49483728,0.26521266,0.61760426,0.24884655,0.07990961,0.2244946,0.08134269,0.21987346,0.111603454,0.36182073,0.19987266,0.58102953,0.8207377,0.067749225,1.1434084,0.17592575,0.04715654,0.13132384,1.1126492,0.03930577,0.6324023,,,,
72,0.84984577,1.0412343,0.5282861,0.5059904,0.48808733,1.9050992,1.2929987,1.1186723,0.8006849,0.42438808,0.9322373,2.4753184,0.9872757,1.2501416,0.3339796,0.25808886,0.72912467,0.42868724,1.2889799,0.5305604,0.62545496,0.55318844,0.23176384,1.406866,,,,
73,1.5134227,1.6855372,1.6168532,0.4249384,0.6714796,2.1316707,2.2534304,1.5390935,3.1128092,1.2672658,1.7278233,2.6046588,0.8714666,1.4282273,1.3121376,0.124469995,2.4014423,0.37255844,1.5290515,2.266515,2.7446847,2.9345987,1.5749828,2.2136989,,,,
74,0.8801065,3.0310822,2.5606487,3.1234324,1.8692099,1.4822481,3.3007812,3.6483126,3.4093728,1.405672,3.7604456,2.760189,2.5932772,3.8690996,2.5863924,2.9862828,2.959262,3.8968265,5.421185,1.7679598,2.3334231,2.1476836,4.151063,2.2594743,,,,
75,5.0163717,4.8784947,5.038823,2.962741,3.2217228,4.212758,3.6411366,6.1381693,4.952859,3.723456,6.0421634,3.990195,5.615179,4.940636,6.5273848,6.965149,6.1673713,4.546395,5.657424,4.6428266,6.8264823,4.681997,6.192439,5.0371823,,,,
76,5.225674,7.5217013,7.1515417,7.9401083,8.386346,7.5667496,7.168334,8.442038,6.777426,6.5201364,7.663296,7.416972,6.8157444,7.4285617,5.961413,7.3935037,7.0206857,6.870939,7.7848163,7.1396933,7.635828,7.2726474,8.196152,8.28442,,,,
77,6.4838943,6.957931,7.7634244,7.9308033,8.82011,6.5466895,6.623515,7.319949,7.9326205,7.1396413,7.938239,7.2069125,7.434761,8.00738,7.4133687,7.74036,9.726356,7.605474,7.661478,7.244962,8.180242,7.063647,7.1117377,8.326903,,,,
78,5.615616,5.6058445,6.228017,5.8622813,3.9622812,7.032648,4.627675,4.715072,5.459421,5.150406,6.522048,5.472536,5.530784,5.495704,7.515564,5.3983283,5.5000553,5.029663,5.740792,6.105042,5.9399166,4.9634724,6.004436,5.8353853,,,,
79,1.1851131,1.2109188,1.3843315,0.9231714,0.5905419,1.6213188,0.79738265,2.308853,1.6852361,1.1088277,0.9485515,1.310175,2.3178773,1.4074061,2.0360594,1.9373019,0.8247254,2.293463,2.5514581,3.1657705,1.4608662,2.6857939,1.0009938,2.1979246,,,,
80,1.2766119,0.45462805,0.37954727,0.8116926,0.14199923,0.27806884,0.28602347,0.057686534,0.07800922,0.13113692,0.18128422,0.06965999,0.35175806,0.070324615,1.1697645,0.798878,0.6171162,0.4880977,1.0168304,0.102828465,0.2265923,0.18543807,0.3295765,0.016605001,,,,
81,0.06656538,0.12215423,0.16582154,0.06717808,0.19286306,0.91999376,0.0031569228,0.02790346,0.2133727,0.81993806,0.7554289,0.017113846,0.09108345,0.33943155,0.08709577,0.21706963,0.0046211537,0.036740765,0.026553461,0.33328384,0.25278232,1.197481,0.4103065,0.02979346,,,,
82,0.18948808,0.49310306,0.40606958,0.75380886,0.057167307,0.04827807,0.017851153,0.032638844,0.3468254,0.42533305,0.07934885,0.011215384,0.2576423,0.013769999,0.15770078,0.026273074,0.004756153,0.069743074,0.018162692,0.006199615,0.15279922,0.04365692,0.019439999,0.027581535,0.051705,0.066949606,0.0064800004,0.0
83,0.00093461544,0.1742123,0.0009346154,0.85125816,0.29873422,0.18904154,1.1074569,1.4739091,0.016542694,0.01998,0.15958036,0.18835615,0.59225535,0.9426011,0.45150232,0.7808399,0.9954796,0.12400269,0.2051273,0.0069680763,0.026023842,0.016428461,0.44204187,0.41067,,,,
84,0.02859923,1.4212279,0.8122431,1.1492758,0.6313016,0.7338496,0.24452652,1.2012299,0.2620246,1.231875,0.31741616,0.29985574,0.28211883,1.2095273,0.4060488,0.27598152,0.17058808,0.6448327,1.3626796,0.56771654,0.56936765,0.63532037,0.09268269,0.096483454,,,,
85,2.8398185,0.19697538,0.4728427,1.2165473,1.9052135,1.1347685,3.7705603,1.5018542,0.54932535,0.37941232,2.5291212,1.4585088,1.3575393,1.0916411,0.6996323,1.8303299,1.8549831,1.6856515,1.2490197,0.6021207,2.3929372,0.43923807,1.0292399,1.7838898,,,,
86,3.6516042,3.1544201,2.9776013,2.3663838,4.3851423,2.5454457,3.7998347,1.1441354,2.418525,3.8589957,2.3836222,2.572373,0.9746688,1.3702188,3.2677267,1.3445274,1.8186991,1.9860162,3.5189514,2.6214404,2.709367,2.0857084,2.5799332,3.265816,,,,
87,4.078672,3.4010653,3.533563,3.3767865,3.7040257,3.1640363,3.249429,4.5032363,3.2166657,5.5174184,3.2971778,3.9710248,7.3674893,4.162881,6.7613606,4.0319514,5.728881,4.288898,3.8692663,7.5228953,2.6316693,7.438022,2.8824475,3.3031695,,,,
88,6.5105305,7.5947776,6.517301,5.652346,7.1450405,8.03869,6.211672,8.30493,8.1932125,7.9853854,7.3548727,6.7910085,7.005295,8.375971,7.1083417,8.554493,7.6822686,7.4206905,5.550961,8.410022,6.801435,7.1635356,7.2583475,8.222216,,,,
89,5.795197,8.519029,8.930498,7.096898,8.829924,6.953393,7.3144345,8.4924965,7.2099967,7.814465,7.406162,8.636936,7.6886444,8.708871,7.46846,7.7508383,7.6934214,6.9750967,7.657636,7.818598,7.9162855,8.635202,6.553699,7.8645806,,,,
90,2.9242558,4.9633784,5.4255877,4.2038164,4.059481,4.409391,4.340717,5.502558,3.7639143,4.1632543,5.805831,4.2751694,7.074997,3.9893541,5.950031,5.9624624,5.020847,5.2082376,6.3649282,4.5324793,4.1461616,4.303333,3.8345397,4.6883316,,,,
91,0.78675926,1.3468223,0.78925157,0.7628746,0.88895416,1.3508515,0.58824694,1.1104788,1.2651162,0.84308535,0.45340267,0.73725575,1.5881609,1.6931387,0.73444146,1.323052,0.8894008,1.8684933,0.6168877,0.8581326,0.6900577,0.9488423,0.895995,0.8165007,,,,
92,0.4516165,0.27054,0.027218075,0.4431219,1.4556841,0.8201665,0.6145407,0.15773192,0.57181835,0.24716422,0.32355344,0.74446267,0.09664961,0.13971461,0.28640765,0.28414384,0.43118998,0.2659915,0.13007769,0.6071988,0.38083494,0.39635998,0.6483011,0.09958846,,,,
93,0.11955808,0.62495655,0.44815844,0.02832923,0.37531036,0.45293543,0.15283038,0.035878845,0.33222458,0.16130422,0.51597,0.26937693,0.18398425,0.65468764,0.47556347,0.03156923,0.13501039,0.06406269,1.0148262,0.5949554,0.16417037,0.13915382,0.02331346,0.8854961,,,,
