time,0,1,2,3
47,1.7230718,2.174173,2.2695494,1.9917755
48,2.678787,2.8488955,2.561929,3.809168
49,3.459283,5.795416,2.8632205,4.584988
50,3.120923,4.8278766,3.4419885,4.115029
51,3.8835566,2.379065,1.4436842,2.9005206
52,1.2232952,1.3191626,1.5165989,2.2857573
53,0.79285425,0.33157614,0.15888844,2.128813
54,0.19529067,0.080913015,0.15961686,0.078765355
55,0.33126742,0.074205674,0.06855876,0.03708931
56,0.05656026,0.0074606817,0.058672674,0.13639821
57,1.1931729,0.84687454,0.7937547,0.34370658
58,0.97115445,0.48585054,2.3180833,1.4230955
59,2.0078797,2.459113,3.465581,2.037402
60,3.0932512,2.820805,1.8337232,3.5786936
61,3.8154597,3.4966235,2.4021354,5.6202803
62,4.6278296,3.4645636,5.024745,3.3603346
63,2.4550366,2.872761,2.8159893,2.3410182
64,2.1537516,0.88134456,0.9323731,0.95407414
65,0.63206524,0.24562277,0.18796083,1.0250701
66,0.035006024,0.22008744,0.050690524,0.039841633
67,0.0028877843,0.010063117,0.007849203,0.07977463
68,0.011811893,0.203255,0.14274853,0.098860554
69,0.10810383,0.22437185,0.66264415,0.039724775
70,1.1599703,0.39686644,0.83459824,1.3683445
71,1.4363613,1.915323,1.4410638,1.2533122
72,2.6178617,2.1404395,3.7422094,2.3001838
73,8.789547,3.7747142,2.2130978,3.3872504
74,4.1298895,5.1166863,5.2662745,3.4820406
75,3.1749187,2.3802571,2.4254012,1.5604697
76,1.1311313,2.9136517,1.2436235,0.15734011
77,0.6677971,0.31746212,0.3773836,0.20165393
78,0.02257562,0.04101358,0.120042056,0.007565916
79,0.005031308,0.0069574374,0.01551489,0.08570501
80,0.25354105,0.034169454,0.003289547,0.036539894
81,0.97096986,0.93403506,0.4292585,0.39352
82,2.1937366,0.7761703,1.3058454,1.8104935
83,0.83522505,2.6268873,1.913288,1.4018557
84,1.4837755,2.3964822,2.113104,1.1214459
85,3.2914572,4.0488353,4.9342313,3.4994955
86,2.9664392,3.4942915,1.3727654,3.6265602
87,3.8346722,3.1106935,2.9899728,2.1825438
88,0.80288696,0.47624192,1.3840382,0.6174559
89,0.31328407,0.14206323,0.08918357,0.42552403
90,0.14824964,0.11679048,0.060050733,0.19762626
91,0.11156225,0.03491312,0.040090587,0.010299857
92,0.009106593,0.15924089,0.010283792,0.4404626
93,0.77965456,0.4377279,1.0073236,0.088623635
94,1.6307313,1.8737861,0.82131445,0.33697435
95,0.9737033,1.6563872,3.9872372,3.057125
96,3.1223693,3.529038,1.942908,2.6710386
97,3.2019298,2.5240786,2.4119725,2.8404799
98,4.8776546,4.0685325,6.074801,3.4669366
99,2.5518036,2.3777618,2.6259599,1.6956457
100,0.97872424,0.64966816,0.97387576,2.3410459
101,0.5081274,0.24042839,0.2115671,0.59279877
102,0.015678672,0.39255136,0.24876155,0.33536324
103,0.13540107,0.3607466,0.11649528,0.1344457
104,0.39055637,0.54313433,0.40424192,0.30410674
105,0.98254687,0.28546488,0.16823146,0.16141312
106,0.64363945,0.9858427,1.3029549,1.1629739
107,3.0039368,2.0220888,2.0652335,1.5291628
108,3.031788,4.661235,3.2943726,2.7522085
109,2.4992383,4.51484,3.1333718,5.7662506
110,3.695798,8.73049,6.6044703,4.056724
111,3.6484861,2.8623204,3.179409,2.1938045
112,1.354931,1.7013537,2.727467,1.2817696
113,0.9191171,0.45319736,0.3271495,0.28523114
114,0.053751435,0.044776954,0.038734876,0.47187006
115,0.23786582,0.11718677,0.047706265,0.053880755
116,0.019158544,0.035749123,0.064812705,0.08299785
117,0.7404651,0.97378147,0.43893224,1.509925
118,4.3663015,0.97267765,0.7398179,0.63031864
119,3.2008476,1.5533744,3.5551875,1.9620368
120,2.048855,2.2779875,1.6516083,2.2792919
121,2.0074272,1.9364874,1.3660477,2.9641542
122,3.9990106,3.341488,3.3542693,3.3281226
123,1.1147708,2.4112241,1.5793427,3.5099423
124,2.2057128,1.131967,1.9897408,0.7395841
125,0.6047729,0.3200049,0.17675693,0.16592285
126,0.1288384,0.036846884,0.031455193,0.13292618
127,0.028287642,0.040300306,0.011670141,0.04134898
128,0.0030157962,0.23660293,0.4172394,0.011915656
129,0.40651387,0.1684102,0.10877294,1.021471
130,0.54390234,1.2992208,0.86070985,1.1599597
131,2.0829751,1.0979034,2.237988,2.9568422
132,2.170117,2.1964707,3.2189305,2.795312
133,5.679373,4.1177573,3.875491,5.6992025
134,4.9887104,2.7431264,4.2425017,2.8219361
135,3.9217782,2.2195103,2.4360912,3.0325415
136,3.0892897,1.4851514,1.4008161,0.4630171
137,0.8335818,0.34839186,0.16521075,0.7742955
138,0.09479808,0.18837497,0.17609142,1.000092
139,0.056444712,0.018135302,0.037632763,0.045497444
140,0.03750921,0.12929009,0.015796686,0.014884704
141,0.6369927,1.297188,0.4677841,0.33703688
142,1.7255305,1.028517,1.548698,1.7583425
143,1.795712,0.93313193,1.5045403,1.9897429
144,2.143171,2.5519125,1.9833639,2.6762278
145,3.9223263,2.3856432,4.5801854,4.102307
146,3.8960435,6.2866235,6.219926,4.409957
147,2.8444943,1.6237614,1.6344874,2.3243742
148,0.5463472,0.82563335,1.3391553,0.3168524
149,0.030205123,0.15891337,0.12456916,0.33035266
150,0.017622927,0.03699448,0.20782638,0.074188426
151,0.07946752,0.30358136,0.06307314,0.023558963
152,0.028500585,0.042497285,0.109097295,0.0480394
153,0.72248197,0.115868814,0.06695508,0.054392688
154,1.4668458,2.4506128,1.0983987,1.3575698
155,3.343701,1.3299005,2.2348008,1.4805586
156,4.702035,2.9300563,3.4152732,2.4865305
157,2.6987152,3.8666716,4.3912964,3.9837635
158,3.3217545,3.7570262,2.8958673,3.504368
159,4.55577,3.745831,4.046064,2.5188856
160,1.2764863,2.8191047,3.6391666,2.061067
161,0.23002285,0.2846811,0.1393322,0.4412339
162,0.09568215,0.009747674,0.035311665,0.4256995
163,0.035669208,0.13535096,0.15610343,0.24782458
164,0.04053313,0.039788842,0.5759917,0.06739533
165,0.44711855,0.39658892,0.46808118,0.017540652
166,1.9914143,0.52273077,3.715683,1.3037419
167,1.8243759,1.8037717,3.0785716,2.1089017
168,1.9384681,2.7347815,2.7736201,2.9554977
169,2.322418,2.8432088,2.5529234,2.9446237
170,3.3733509,4.20656,3.3780782,3.9189525
171,2.8500988,1.9296153,3.5707712,3.611135
172,1.6553764,1.1305714,3.711365,1.667628
173,0.24209383,0.34211776,0.08244486,1.5328102
174,0.01750239,0.15777928,0.2899339,0.51430947
175,0.13494718,0.30858314,0.041629456,0.36031812
176,0.26235503,0.1601343,0.029699603,0.767491
177,0.6838484,0.61137223,0.42633075,0.4387655
178,0.52006805,1.9807147,0.93206745,0.82357216
179,1.454956,1.128794,4.647796,4.6058955
180,4.90784,2.0884936,2.151974,3.2266011
181,4.600866,3.915235,4.894931,3.605106
182,5.3371863,3.9336627,3.7357092,5.1963086
183,2.1448643,4.2735744,2.6312482,1.8792775
184,1.1436576,0.61912185,0.90344524,0.76694614
185,0.93637395,0.11626112,0.4279641,0.22392733
186,0.10209871,0.2956204,0.018075468,0.04441381
187,0.025537679,0.0716294,0.04545657,0.05154894
188,0.0028864248,0.13930523,0.022838177,0.22638257
189,1.4466954,0.12738006,0.38039404,0.30975485
190,1.9714081,2.0772398,1.7687293,1.9453871
191,1.3098162,1.3401825,2.4932666,1.2268081
192,2.4381177,3.0454874,2.3264012,3.0554907
193,4.9653196,4.938196,4.972883,1.932918
194,4.2382894,3.9119263,3.7119308,5.024839
195,2.7448766,3.2870302,0.93680793,2.4864879
196,2.078362,2.6674788,2.18725,1.9359449
197,0.29590553,0.6077448,0.3089871,0.03252899
198,0.023284912,0.08107554,0.14426629,0.14379662
199,0.009308695,0.0073048156,0.010177084,0.18894051
200,0.0061133886,0.07952034,0.36601397,0.39690498
201,0.22522439,0.30468872,0.36704051,0.32301375
202,1.7356128,1.1736181,0.94176674,1.2254179
203,0.52531,2.8239882,3.6264114,0.8060118
204,3.2834036,3.5453496,4.343369,3.9495049
205,7.704105,5.3360796,6.112633,5.000241
206,5.282923,4.9473248,4.1120734,5.3721895
207,2.4981863,1.8743794,2.9837604,3.3026788
208,1.0846367,4.484931,1.015355,2.6704266
209,0.6976457,1.0913035,0.3530944,1.1273767
210,0.342511,0.4508013,0.17912772,0.110997215
211,0.26763624,0.050948024,0.05033571,0.05247362
212,0.05351084,0.3329172,0.003540672,0.24774379
213,1.649495,0.40505952,0.12579033,1.2072867
214,1.5429095,1.0889308,0.4990783,0.72707534
215,1.8367895,3.5528612,2.2239664,4.7159505
216,3.0047607,2.1921465,2.702045,3.381715
217,6.3962483,5.931866,4.4339666,5.07665
218,4.1370807,3.3065333,3.840247,4.9804263
219,2.8788364,3.0673041,2.610527,2.9408464
220,1.337102,1.8248354,2.9501219,1.3698319
221,0.22223665,0.86920696,0.22213875,0.3064471
222,0.1298069,0.05162193,0.43036506,0.1486157
223,0.09411426,0.23562938,0.06684274,0.1468587
224,0.102644116,0.20279591,0.0026494442,0.12312576
225,0.47519037,0.008053067,0.21821904,0.40494525
226,0.6275117,1.4798138,0.7945098,0.32485092
227,2.0161242,1.7915186,2.7291524,2.9994664
228,4.1325145,5.8503118,2.3215213,5.156924
229,3.8865345,3.9644053,9.204774,5.2216134
230,5.3840075,7.0378823,6.5990705,8.305628
231,2.5993147,5.519969,2.9913638,2.850306
232,1.2028153,1.7726184,0.17100212,0.9554204
233,0.023625258,0.036136515,0.083988555,0.21554674
234,0.080316156,0.0045315926,0.06873746,0.00029776237
235,0.009390412,0.1373416,0.074225776,0.009553954
236,0.4423054,0.007460278,0.02367098,0.15529467
237,0.035193052,0.1211306,0.2634392,0.16218787
238,1.036352,1.9864777,1.0294142,1.1524727
239,1.0437773,1.9740556,4.496389,1.9150558
240,2.2762995,4.3163705,3.6459672,3.341611
241,5.8798313,6.7654576,5.706769,8.3589115
242,7.495832,8.406279,5.4962616,7.6977715
243,3.5201454,2.0488157,2.0150862,2.8123355
244,0.2993283,0.6846707,0.704791,1.9033451
245,0.6371133,1.4661435,0.3407218,0.5488973
246,0.01393527,0.041060403,0.096161686,0.17935382
247,0.008557998,0.037154082,0.06301518,0.04359801
248,0.19636056,0.36300123,0.0814968,0.32804772
249,1.2034196,0.66247046,1.3038466,0.62902516
250,3.5875852,0.1526477,0.46133998,0.5850684
