time,0,1,2,3
119,0.9588251,1.6216044,0.7639332,0.9370568
120,1.0381036,2.5277011,1.5014184,3.110058
121,2.1664433,1.0661415,2.4224033,2.1609318
122,1.279846,1.7487874,2.5283673,1.7396824
123,5.9177446,2.898523,3.7354581,3.4465208
124,2.2497485,4.0120006,2.5746248,2.0096338
125,0.94787467,2.7227976,1.4043344,1.1032122
126,0.5156239,0.40880013,0.52829087,0.68614554
127,0.05294568,0.18211581,0.11522634,0.027746487
128,0.029580925,0.009190883,0.005766913,0.022324443
129,0.0017710687,0.011690596,0.059438422,0.17214102
130,0.12611264,0.23776785,0.33181226,0.06980394
131,0.5675933,1.9997649,1.4877589,0.5013061
132,1.8957185,0.5799767,3.02768,2.1899266
133,2.819778,3.0987532,2.4392953,3.1986935
134,2.9570072,3.2513592,3.4597373,6.221635
135,4.6509314,4.258654,6.982224,4.651588
136,1.6456587,2.7371964,2.36935,3.5121062
137,0.4402654,1.7860698,0.5312366,0.65682983
138,0.8485274,0.17557412,0.09957342,0.0376975
139,0.3881089,0.16671005,0.050818197,0.10811675
140,0.18167804,0.03795451,0.019082723,0.01576459
141,0.15684843,0.035994664,0.009783452,0.06641558
142,0.93918705,0.023818163,0.54838395,0.91609675
143,0.3236759,0.6327069,1.0281224,0.76826465
144,1.168743,1.3891951,2.090047,2.257879
145,2.9627383,3.270248,2.7677171,3.7215364
146,4.9641256,5.874972,5.61111,3.7819824
147,4.003215,6.83111,4.2369466,6.3171997
148,2.3354735,1.5415585,2.9855447,3.402603
149,1.210712,1.2836217,0.69104666,1.247619
150,0.12244182,0.15147242,0.022643033,0.36804676
151,0.052988783,0.03531929,0.09250666,0.09586586
152,0.010803328,0.13779017,0.02637707,0.040795114
153,0.0030655535,0.0054877466,0.010028431,0.021693934
154,1.0921674,0.324261,0.49977633,1.3936552
155,0.8849053,1.5796286,0.4509174,1.0356858
156,2.5528784,3.140097,1.9832345,2.718088
157,3.4551167,2.1258764,3.8194463,2.2968166
158,2.6906002,2.8932457,3.616355,2.920395
159,3.588076,3.446018,3.864126,4.2834415
160,2.730723,3.1619477,3.1610758,2.1854634
161,2.4753888,1.8800756,5.120862,0.5492929
162,1.3503587,1.0334843,0.041344337,0.72267604
163,0.033635564,0.09564424,0.086958334,0.049729638
164,0.062290132,0.02640613,0.070574574,0.13122217
165,0.2876131,0.2893986,0.031545196,0.14398506
166,0.65882903,0.22862834,0.47322422,0.10744909
167,1.9333097,2.51956,1.6175414,1.2574627
168,3.1397436,2.9425266,1.2636176,1.8467457
169,1.1073614,2.982803,2.2192297,2.7818952
170,4.7067685,4.377586,3.3886485,2.1064684
171,3.9313319,2.8671184,3.2387378,3.7120497
172,3.297665,2.4698358,4.113612,2.268553
173,1.3948092,1.9267313,2.2117355,2.3203301
174,0.08111238,1.6344985,0.7405827,1.2841249
175,0.11482264,0.08175643,0.09381159,0.32976392
176,0.036380365,0.048271973,0.013576468,0.19728884
177,0.2614636,0.013997797,0.1118473,0.17034627
178,0.6653127,0.81647563,0.7882655,0.83845943
179,0.508822,1.7429607,0.5190612,1.891335
180,2.1555395,1.3268415,1.9340746,1.9819367
181,2.9136558,3.0266507,2.3429325,1.1998386
182,3.7186644,5.9618735,4.447671,5.061427
183,4.3417826,3.4968684,6.9733396,8.399728
184,2.3175125,2.5185754,2.9356604,2.2915292
185,0.5165676,0.21631023,0.44844422,1.0736486
186,0.37171924,0.89988446,0.5802253,0.22370426
187,0.012560278,0.041129585,0.05239568,0.0008858864
188,0.018268453,0.09900685,0.042551655,0.057657465
189,0.20936714,0.037602898,0.15534997,0.06923895
190,0.5541426,0.19595264,0.10520131,0.22934033
191,0.3995027,1.0735451,1.0303594,1.9564115
192,1.587211,2.2028303,2.5100417,1.1800772
193,3.9876466,2.9733365,3.3517942,1.6964185
194,4.5895867,5.033575,2.967354,4.8431892
195,3.1645238,4.07765,7.223876,6.2841697
196,2.7167025,2.1166945,3.1077738,2.1984355
197,1.9529498,0.5200263,0.9947446,2.0541968
198,1.5569673,0.14621979,1.2705915,0.8568224
199,0.029306572,0.161098,0.029642802,0.0994167
200,0.02606246,0.023959067,0.036124654,0.029824993
201,0.0039772363,0.029841483,0.0034526696,0.043242387
202,0.11902331,0.28380647,0.52513623,0.38991144
203,0.8398233,2.2266402,1.6594796,0.15745409
204,1.693306,3.7539256,2.298113,2.9752235
205,4.341781,3.2999508,3.1612837,3.168588
206,5.621958,6.1107492,9.262141,4.57851
207,5.7219157,5.25254,3.7324922,3.9252665
208,3.1334803,3.1489093,3.211516,3.078415
209,1.058052,1.8572446,0.44474033,1.1825917
210,0.9589561,0.5050022,0.34706804,0.3634218
211,0.03076653,0.3449036,0.02028249,0.08734929
212,0.015762916,0.26354003,0.013522929,0.25188932
213,0.06748915,0.10591539,0.11978586,0.020610716
214,1.6441976,0.5579426,0.80826515,1.4475079
215,1.280529,2.3590848,0.84988934,1.4783325
216,2.496496,1.3257318,1.0882719,1.3369002
217,3.1690798,5.0990167,2.729217,2.6303139
218,2.9715247,3.6050704,3.6945994,3.2722244
219,4.724025,3.5868602,5.6876884,8.770626
220,3.1771333,4.3025217,2.563009,2.870134
221,0.49512893,3.5921965,1.265622,0.6910864
222,0.049549855,0.66916215,0.3709075,0.16797349
223,0.09683526,0.47982576,0.19939987,0.020449432
224,0.004835979,0.3652285,0.022546869,0.041541737
225,0.17883968,0.072800666,0.03336936,0.06273474
226,0.06888856,0.043191634,0.44712883,1.536019
227,0.64240634,1.178931,1.6982563,2.146107
228,2.1468813,4.450895,1.1633759,1.8370895
229,4.373319,2.174197,4.1547914,2.8938582
230,3.692264,2.3093977,2.578257,6.984342
231,4.4930162,6.996615,5.031873,9.262815
232,2.9379325,1.6997362,2.080701,2.8060021
233,0.55999494,0.35490674,2.4358764,0.808135
234,1.1511066,0.2929538,0.059172455,0.04235035
235,0.024497453,0.0460071,0.12315778,0.057438448
236,0.092571706,0.036718905,0.06308493,0.0186491
237,0.030237209,0.04758722,0.010055919,0.04717815
238,0.085545965,0.7228332,0.34329113,0.14242476
239,1.5513797,1.5548965,2.4830127,1.5051738
240,1.7412031,2.851743,2.2265494,3.081716
241,3.253471,2.5817027,4.5339794,3.5721714
242,7.354828,8.859656,7.345075,7.81387
243,6.002164,6.5149927,5.001101,6.0573416
244,3.2414556,4.344407,3.2579181,6.0426593
245,0.4627786,1.9384936,1.2234709,2.21542
246,0.11803504,0.115167156,0.13818564,0.19413644
247,0.011043122,0.12347265,0.28356284,0.02705377
248,0.0075851977,0.19631745,0.01943593,0.04458549
249,0.17239483,0.35774595,0.038286354,0.020120006
250,1.542316,1.1456409,1.415587,0.19356611
