time,0,1,2,3,4,5,6,7,8,9
0,2.499338,1.5702567,1.4801152,0.7633623,2.602318,1.7404964,1.3599709,1.2613451,0.6933933,2.0993025
1,2.1856973,2.3292391,2.3686776,3.3792205,2.931748,2.6727207,1.9357605,2.5601234,2.4430995,2.9762874
2,10.447313,6.8304973,6.0366154,6.250061,6.612643,7.593424,6.6133237,5.593272,4.418682,5.574007
3,6.9488726,6.8171926,7.7608867,6.5939283,7.182675,8.008423,7.331714,6.0082726,6.5507016,5.739873
4,6.1326985,6.9359097,6.4982734,6.138117,7.1227145,5.7868032,6.5969744,6.5333357,6.4748793,6.152338
5,6.1736097,6.1627307,7.435489,7.4720516,6.7462053,6.875056,5.944682,7.3526554,7.245298,6.8340993
6,6.139157,4.7334123,5.682691,5.611605,7.650846,7.552103,5.6745157,5.364573,6.6086764,6.3765955
7,2.8242962,2.6749954,3.5193646,3.603186,2.5546587,3.0746436,3.732952,3.8552313,3.4265096,3.776936
8,0.95203334,0.2619482,2.072103,1.432045,1.888807,2.262193,1.1406047,1.2361066,1.3404081,1.1581255
9,0.5909744,0.27988946,0.50151384,0.3098969,0.42798236,0.56590176,0.73638225,0.33709627,0.3126334,0.38970888
10,0.14221606,0.13709354,0.13230665,0.245705,0.37189054,0.18917115,0.7088206,0.029186584,0.17828973,0.059579447
11,0.8236197,0.5958277,0.8389008,0.96487033,0.48352095,0.40061522,0.6547093,0.5399584,0.7401057,1.0050082
12,3.0119722,1.1804949,1.9321333,1.2314875,1.4646876,2.1007297,4.2549458,2.0179434,1.4753298,1.9004629
13,3.8147547,2.3496978,3.8467126,4.8542576,2.813706,3.5162888,2.581888,4.3184385,5.0366597,2.770644
14,6.169038,3.9022763,5.5469947,5.6319146,5.047854,6.401012,5.552147,7.3698683,5.965891,6.5372086
15,7.5245595,6.3524904,7.7105417,6.0736547,5.818472,7.593387,6.5618773,7.4301176,7.765669,6.7145762
16,6.855827,8.258143,7.377373,6.9496007,6.7495418,6.8778386,7.5386844,7.5244226,6.318874,6.6359053
17,7.176874,6.929624,7.384135,6.7940335,6.472919,6.694656,5.2994537,6.4440928,6.1938934,7.3000956
18,6.612869,5.4747033,5.9160357,5.1747417,5.6317234,6.727252,5.501274,5.920489,6.8469095,6.5948887
19,3.8707433,3.1953447,4.334442,3.3872223,2.53048,2.9683287,3.7091105,2.5744376,3.699806,4.6133714
20,0.6280416,0.61266077,0.8000723,0.8430098,0.65927684,0.45827892,1.3403863,1.9349363,0.9326149,0.22948009
21,0.34041104,0.81162834,0.12519859,0.2352074,0.46236628,0.16153477,0.46219847,0.4047724,0.36391017,0.29282457
22,0.23598331,0.08587662,0.142457,0.3418117,0.09371409,0.078487754,0.36896455,0.18291378,0.54578716,0.33736375
23,0.32856256,0.77593845,0.7326388,1.0789683,0.24202634,0.8695081,0.79184604,0.45818087,0.77663964,0.19497655
24,1.2245473,0.9933275,1.635969,1.4761505,1.5380429,1.2385424,1.1747907,1.1982917,1.4623716,1.78629
25,1.9394109,3.7608807,2.1047938,3.4352176,1.6127822,2.610488,3.1060019,2.345926,2.7985277,3.2871249
26,5.7506495,5.1099954,6.745263,2.520203,5.5689087,3.2566836,7.461576,4.8616138,6.776555,5.507977
27,4.427,7.1664453,6.4410224,6.723196,7.8737946,8.71473,8.410804,7.167,7.054922,6.286806
28,6.2070494,6.643497,6.0291147,7.2476254,6.6260843,6.6859994,5.9863467,5.740576,6.3348293,6.387303
29,6.8070474,7.2083488,6.760882,7.854889,5.9389334,6.859774,7.1193075,7.6756544,6.378327,6.9660397
30,6.3877363,5.428306,7.057745,6.104943,5.952352,6.3188543,5.983591,7.1381917,5.543781,6.112827
31,2.9370918,5.855252,4.001483,2.6349308,1.605214,3.894462,3.344697,3.385001,3.561064,3.1369765
32,0.5825603,1.3361062,0.24632972,0.37310177,0.44113848,1.2631613,0.92616326,0.44203073,1.2386222,0.82831013
