time,0,1,2,3
77,3.5412927,4.5476046,3.1715963,5.4688883
78,9.581301,8.678674,10.65389,10.260012
79,8.675701,8.229569,9.639571,9.787905
80,4.0467806,3.7364337,5.043955,5.689904
81,0.6225774,0.22629641,1.1629148,0.54973435
82,0.01243713,0.52725255,0.24934381,0.095536225
83,0.0024526762,0.11896438,0.004785158,0.09666942
84,0.09780632,0.037064847,0.002703148,0.06357728
85,0.012335375,0.057559885,0.085479856,0.1204717
86,0.590442,0.37600115,0.3420934,1.0763747
87,3.12394,1.7841632,3.1396666,1.8543328
88,3.282773,3.3176782,2.1242805,1.8088855
89,2.0408144,2.757357,3.7336085,5.39485
90,7.2914395,5.7672415,8.485673,8.682824
91,7.467203,7.882391,8.954774,7.589033
92,3.0346272,4.8369975,4.327267,5.1750054
93,0.6586552,0.5382234,0.5390915,0.44731998
94,0.61238074,0.53497356,0.64409834,0.9363565
95,0.042765066,0.0097027905,0.04701633,0.19656809
96,0.019366605,0.029972788,0.06320418,0.04269497
97,0.10148617,0.116810046,0.06896989,0.04912833
98,0.33628485,0.9493461,0.78151613,0.7764046
99,1.4607829,2.4408166,1.6416389,0.97151905
100,2.6399221,3.1361895,2.0935025,1.997082
101,2.4230654,2.399418,2.599603,3.320451
102,4.773031,7.073952,6.620636,7.504492
103,5.0762625,8.4543085,5.813177,7.66351
104,3.3594518,4.4685364,2.3796115,2.7541633
105,1.2438897,0.7041978,0.4896811,1.8698955
106,0.15852521,0.23870662,0.33038065,0.032058734
107,0.07872327,0.2493979,0.73702335,0.19253513
108,0.3680662,0.06481573,0.027269516,0.21691729
109,0.3515339,0.94918793,0.13008794,1.4091198
110,1.2355276,1.1961799,1.1604697,0.66234267
111,2.1780334,1.5584023,1.745018,0.8789922
112,3.0680768,3.2049093,4.0855446,2.8272235
113,2.5494242,3.454793,3.9108686,4.315694
114,9.069197,8.41607,9.593147,9.055611
115,8.84918,9.821722,10.293956,8.375701
116,6.6284976,4.657981,4.8769283,7.4813395
117,1.5762489,0.95874965,1.7390691,1.3238062
118,0.20019856,0.26662728,0.16784129,0.059386294
119,0.03480152,0.3178872,0.009192381,0.16448554
120,0.055244867,0.06755357,0.2179769,0.055457525
121,0.010848602,0.006253094,0.41461807,0.19053215
122,1.6080852,1.0997036,0.9513264,0.27888063
123,3.106349,1.1091702,0.836786,1.3725632
124,3.091543,1.0283406,3.2361104,2.9190428
125,2.5040233,2.3018997,3.2967608,4.2829885
126,6.5794144,6.444236,7.3681545,6.147822
127,9.337965,8.638593,6.1636024,9.139917
128,8.018269,4.843575,4.358554,3.6132274
129,0.8831278,0.6612054,1.0740986,1.5127776
130,0.32207492,1.2484361,0.13398275,0.838139
131,0.08146948,0.029713593,0.08916735,0.063331135
132,0.026218537,0.024466354,0.0096016135,0.042972088
133,0.024388127,0.21820068,0.0068882336,0.12114053
134,0.72658885,0.5230752,0.8292345,0.6193384
135,2.2205644,2.3387322,1.5115852,2.4377642
136,1.4902819,2.495544,2.0099573,1.8199216
137,1.7153971,1.9504389,4.4732585,4.729992
138,10.013707,8.916848,9.63142,10.975234
139,7.0729327,9.779377,8.388597,9.966736
140,3.0141184,4.2230015,3.6921277,4.387287
141,0.8677129,0.16679041,1.3635757,1.7807287
142,0.1911045,2.2324958,1.2344615,0.8403639
143,0.17639345,0.071385905,0.025655461,0.10641317
144,0.02900936,0.76349187,0.046440277,0.009272069
145,0.24615142,0.082588844,0.35779184,0.06693012
146,0.05881662,0.8432556,0.18219805,1.5316429
147,1.8421823,1.0969342,0.870164,1.8006363
148,2.5893443,2.642937,3.9562044,1.8394685
149,2.3516822,4.4470086,4.01853,4.4516864
150,7.840163,8.838421,9.937397,9.120723
151,9.534622,9.091541,9.227438,9.773305
152,4.498045,4.4315524,5.6609697,5.552192
153,0.16671313,0.60642564,1.9292642,2.0977483
154,0.4965207,0.21077527,0.5654814,0.6023887
155,0.06461934,0.27612975,0.041165374,0.4003717
156,0.1429629,0.10128519,0.061391268,0.020549875
157,0.015714418,0.3171739,0.23659256,0.08950742
158,0.6539434,0.7774338,1.7924863,0.4099358
159,1.7263134,2.742527,1.7874601,2.2916613
160,3.1522658,3.426782,4.939359,4.6861486
161,1.7402301,3.2352982,2.4338036,2.626409
162,7.238579,4.3760376,8.026234,8.699961
163,9.215692,10.1383295,8.441356,9.759647
164,4.065006,6.476379,6.410858,5.59902
165,1.4725455,2.3749964,1.5028229,2.96542
166,0.5200177,0.75282913,0.42899996,0.17585598
167,0.14933011,0.19491203,0.23087817,0.1727233
168,0.067467175,0.5091185,0.07767161,0.011970425
169,0.50395167,0.048449673,0.08411943,0.006050802
170,1.171327,0.44589534,0.9602902,1.1658012
171,2.406309,3.5668423,0.7914854,1.0829498
172,2.3800886,2.3793354,3.2488756,3.391182
173,2.5666416,3.9373496,2.156972,1.15953
174,6.6843953,6.939526,6.94268,7.783317
175,7.8820777,8.219242,9.020471,8.703225
176,3.0347002,3.7705705,3.9246314,4.1546626
177,1.4897608,0.52137184,0.6492908,1.1356194
178,0.8795046,2.0005157,3.4267073,1.6326098
179,0.12812307,0.26150396,0.06364172,0.51924545
180,0.059398286,0.10306287,0.34512302,0.8232671
181,0.018141212,0.5629031,0.426094,0.1092445
182,2.0951037,0.6719558,0.07387992,1.02291
183,3.6873908,4.5109873,2.4283025,2.216168
184,2.325191,2.9013126,3.8966093,3.7148423
185,2.4724078,4.088125,3.6981683,5.5058117
186,9.204391,9.169697,10.403137,9.344958
187,10.203435,8.407607,9.453251,7.1693845
188,3.493886,3.3991446,4.0502005,5.209182
189,1.0105726,1.1108366,1.7489355,3.1435485
190,0.23575446,0.23446052,0.0070380894,1.1091441
191,0.06099719,0.06800162,0.10208717,0.42563394
192,0.14050326,0.07559884,0.020402702,0.0031505679
193,0.41141707,0.08452582,0.5156445,0.30063275
194,1.3907714,1.0529523,1.0087006,1.3034146
195,1.4280887,2.372416,1.2995582,1.5045134
196,3.7574904,3.3949494,3.9782686,3.1357965
197,3.0385437,2.144358,4.177175,2.536681
198,7.4162364,10.711025,9.939455,10.2639475
199,8.463293,9.171404,8.785737,8.64015
200,3.662311,6.1047487,4.170969,5.082215
201,1.137168,0.82966876,1.906308,0.9624646
202,0.40875384,0.6921526,0.18955225,0.54806566
203,0.5845158,0.07256362,0.002785623,0.025777724
204,0.054376826,0.18163706,0.1563389,0.032702427
205,0.23738872,0.34809607,0.043652553,0.6763906
206,1.0179228,0.6520986,0.87882423,0.49894136
207,1.3739594,0.53640133,1.4558526,2.3320906
208,2.6353912,2.4659555,1.5903078,2.6634321
209,4.527605,2.6502774,4.321423,5.07799
210,9.368361,10.702704,10.25271,11.426101
211,9.133286,9.807223,9.94258,10.442582
212,4.082722,4.6131,6.570798,7.5456524
213,0.5877793,1.221301,0.20692298,1.7503343
214,0.05048308,0.29115087,0.08101574,0.28403643
215,0.18621738,0.10199415,0.2645508,0.08540404
216,0.03263263,0.26558733,0.0108318515,0.08705739
217,0.056006227,0.31813854,1.0694776,0.6051265
218,0.40221363,0.46805272,0.3009713,0.11617478
219,1.0514716,1.6513112,1.5635787,1.6192741
220,2.8696382,1.7346464,3.03015,3.134403
221,2.8956234,5.601171,2.8440118,3.8981671
222,10.072388,10.221715,9.010509,9.256638
223,7.9523993,9.927492,9.015329,10.275053
224,4.323148,3.652646,4.563405,4.2673717
225,2.2289119,1.696678,4.097836,3.5771291
226,0.2962234,0.20598657,1.8347913,0.30971402
227,0.7237016,0.058941446,0.4860598,0.099715434
228,0.20212238,0.12395845,1.3416566,0.2292599
229,0.1184543,0.18802522,0.0628347,0.91986376
230,0.71635854,0.68482536,0.9843309,1.0314716
231,2.3619967,1.4675516,1.8691775,2.1938307
232,4.5285106,2.7926087,3.5377452,4.0240827
233,5.5108805,3.987335,3.0213635,6.0277305
234,10.599018,10.454706,10.430919,10.484653
235,9.663325,9.113249,8.612569,11.031743
236,8.101569,8.182115,6.5452423,6.3593063
237,0.8984174,0.72070503,0.60910743,1.312954
238,0.25490302,0.16063918,0.12731726,0.21766835
239,0.14862436,0.05946185,0.10515487,0.31592128
240,0.026081292,0.03367839,0.039731566,0.054460764
241,0.028676422,0.038984343,0.030501565,0.4688252
242,0.5018868,0.4083784,0.026711823,0.2892833
243,1.7007744,1.1100646,2.281911,0.29265162
244,3.285776,3.957071,3.8081644,2.8077674
245,2.2798,3.961779,3.9363668,4.8437862
246,8.053048,9.400684,10.021308,10.193343
247,9.93308,10.078025,8.867788,10.176093
248,4.2841296,4.3903456,4.720399,6.8831944
249,1.5031033,0.73181164,3.8346345,4.283766
250,0.7337688,0.31555077,0.1764389,0.2615668
