time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
54,0.18957306,0.75341594,0.32607433,0.4929589,0.21832253,0.08805306,0.9250909,0.19793321,0.35386145,2.578041,0.3721015,0.26418293,1.094844,0.5598936,0.15212558
55,1.2014489,1.2246782,1.211767,0.49349684,0.23416106,1.583296,0.6459172,0.20753105,0.01449354,0.027004115,0.399622,2.0102386,0.5736643,0.5027562,0.035514303
56,0.17466567,0.21559308,0.044076324,0.153531,0.3097305,0.12425573,0.0051548313,0.38656458,0.11375845,0.31093314,0.05921576,0.19608912,0.05701032,0.51200974,0.42983806
57,0.021160504,0.0030271192,0.032452744,0.010698518,0.017487999,0.0020960278,0.039887708,0.013996353,0.08959182,0.26333612,0.07660972,0.067095794,0.040721856,0.04718093,0.0025545652
58,0.12186396,0.070514,0.5996678,0.16243917,0.47265095,0.520877,0.82844555,0.11945091,0.046977464,0.26862758,0.06545901,0.034850053,0.13578591,0.53025544,0.06739893
59,0.39486438,0.8261872,1.6109773,0.6467248,0.72282,0.5101173,0.6670662,0.7561494,0.39249536,0.49087614,0.64769226,1.5224668,0.792291,0.16484271,1.119386
60,2.3247976,0.6151748,3.1939807,1.4567624,2.5272906,2.1960664,1.0614253,2.4912782,0.72489226,0.25633124,2.241278,1.1183549,2.3013585,2.1745028,0.8789323
61,1.6759815,2.0688539,3.1917424,2.8134363,2.0328329,3.3886042,3.104716,2.6156387,2.7028592,1.4151028,1.9794898,3.0411556,5.347291,2.593973,2.4483294
62,5.2371593,5.3780513,5.8502584,8.168603,5.6706457,5.3920584,6.5365605,5.6984506,5.1265116,5.839932,6.658927,5.0692244,6.5680695,5.848871,5.057123
63,10.082407,8.744033,9.76534,7.484176,9.7238245,8.852814,9.564111,9.027602,9.018801,10.09836,8.344744,8.956928,9.090743,9.395942,9.231287
64,9.891942,9.299711,8.926497,8.234173,10.802734,8.478373,9.262716,8.436925,8.96524,8.433584,7.809676,9.979101,9.108601,7.837192,8.384768
65,6.833035,5.0075893,4.49459,5.726693,6.8399954,5.4393826,6.098122,5.649218,5.4150906,6.5477653,5.0061245,5.8777437,5.206293,4.8979397,5.9095516
66,0.14878143,0.59447515,0.3801109,1.3937722,0.44805673,0.56200284,0.15136969,0.64576536,0.57055396,0.39322397,0.24857205,2.288141,0.57437694,1.4785222,0.8711802
67,0.69939077,0.1474389,0.65172094,1.2986659,0.09829016,1.6546363,2.0228038,5.149911,0.56580377,2.7265892,1.5922225,0.89179,1.4486248,0.059014622,0.42410517
68,0.050462045,0.3908847,0.54682195,0.0347326,0.62527966,0.19292116,0.5845112,0.1675958,0.14757675,0.16901675,0.06374853,0.45071065,0.6200114,0.34130785,0.44302332
69,0.012052566,0.6718844,0.61735225,0.08001129,0.034597144,0.25042695,0.042416755,0.06563421,0.29828984,0.35482222,0.6691917,0.1247172,0.3824843,0.31247756,0.04675424
70,0.14502423,0.55771756,0.5779563,0.1930725,0.18386811,0.5429564,0.16255519,0.5638578,0.04282844,0.41643846,0.25644776,0.122847885,0.2693023,0.07098593,0.74786764
71,0.046123307,0.50055975,0.84081566,0.3316049,0.71266675,0.35891396,0.9673523,0.52956516,0.71250623,0.34042332,1.5412568,0.5589466,1.6791834,0.74473065,0.755056
72,1.9141713,3.0729277,1.6391581,1.3159919,1.423881,2.3627255,2.774611,1.3457559,0.7901281,2.1645458,2.4626987,0.9287846,1.2308017,0.67147183,2.1706731
73,1.6287425,1.7051741,2.0911434,3.401904,2.0491648,2.673763,2.7464564,3.3273578,2.6744356,1.7428651,1.0605842,2.0507302,3.0527577,2.8470652,2.0870988
74,5.2244916,5.097041,6.253172,6.616275,7.3038106,4.755037,5.6591287,6.3840275,4.979531,6.1992035,7.936378,6.155258,7.764654,5.6521206,7.552447
75,9.1636915,8.898238,7.7334995,8.68675,8.922332,8.335898,8.561082,10.211066,9.4901905,7.6814375,10.199434,10.859634,9.464465,10.783337,10.424203
76,8.388172,9.914797,10.638128,9.668588,8.701273,8.777177,9.354545,11.478212,8.538595,11.100286,11.391118,11.094452,9.533149,11.597238,8.966029
77,6.632258,8.165572,8.254232,7.014828,5.8020597,7.4345856,7.3158665,6.738416,6.4189053,5.9552765,8.005421,5.445198,8.096615,6.673586,6.318613
78,0.55572087,1.2228237,0.9197134,1.0516677,0.31348902,0.5300688,1.2765647,0.7921144,1.2628219,1.3557489,0.9162654,0.10444323,0.84478605,0.19695681,0.8242403
79,1.090557,0.031610634,0.5006951,0.20093368,0.123440705,0.009303596,0.2832011,0.009972864,0.08621863,0.50340146,0.049688194,0.5801647,0.67347336,0.51879203,0.025947146
80,0.117474094,0.014348741,0.09549454,0.21298155,0.0075348904,0.053299386,0.5632948,0.19699945,0.048067544,0.15235728,0.022772077,0.019887727,0.006526648,0.038810015,0.036449693
81,0.042544298,0.052148003,0.0055021145,0.0051927813,0.26089203,0.0047144163,0.03984552,0.011307367,0.09440227,0.0020226508,0.025725098,0.011035601,0.043162946,0.01388302,0.05193189
82,0.10417219,0.22220285,0.36263496,0.6922556,0.02929115,0.46593043,0.47850785,0.030188223,0.035319705,0.10009672,0.29528552,0.0376667,0.22796726,0.2232616,0.21416584
83,1.426896,0.5235907,0.634804,0.65966153,0.66207033,0.34466785,0.36380813,0.4939165,0.36634672,1.167636,0.7816699,0.14915872,0.46450675,0.26713642,0.088132896
84,3.0095394,1.3456054,3.5720415,2.2312927,1.1673254,1.7496951,2.062321,1.1328613,2.7909532,1.8313972,1.964079,3.4682765,0.4925982,0.8574584,1.4305459
85,3.8134508,1.0856642,2.7312953,3.8627114,3.193708,4.78144,1.8399004,2.166517,1.992456,1.2780097,2.2898896,1.0968328,2.1347136,4.6882224,1.4486961
86,5.573638,5.8305764,5.904236,5.555615,8.499251,4.0728397,6.6422677,5.257505,6.4624286,7.568402,7.438446,9.2500925,5.827777,5.3427334,4.464162
87,7.7317142,9.756565,9.357604,9.495673,9.177555,8.213293,8.367988,9.279871,8.405754,8.423402,7.890719,7.8011117,8.769375,7.8942647,8.962218
88,8.842591,10.236373,8.347322,8.565735,9.621671,11.291637,8.195359,9.989243,9.07342,10.133207,8.266406,10.217919,9.841921,10.665424,11.382512
89,5.359097,4.4630117,5.4525394,5.579182,6.258318,5.971893,5.5037994,5.656621,7.407926,8.432873,4.708868,6.9614735,4.931424,7.967166,5.9923706
90,0.6232442,0.7594086,0.62781674,0.744931,0.32579327,2.0882928,0.5417191,1.8091117,0.35633385,0.5262693,0.39729464,1.0719657,0.682353,0.3725276,0.41726062
91,0.48561314,1.7763501,0.0026562933,1.0068606,0.013514349,1.191836,0.19969368,0.30324367,0.6297402,0.120022886,0.21870075,0.26438588,0.37940228,0.009734323,0.39519802
92,0.0036867245,0.905641,0.1304672,0.005666141,0.029747995,0.01605105,0.0177986,0.035047427,0.035588715,0.08973593,0.005942066,0.044665016,0.08197424,0.0076439558,0.10861197
93,0.13544533,0.03298019,0.021838704,0.040653292,0.007873815,0.092626445,0.063111074,0.22953628,0.010224684,0.12169027,0.114686444,0.08316876,0.11746009,0.02173215,0.5289727
94,0.4152926,0.15664236,0.033430833,0.069528,0.08628027,0.3060674,0.26211226,0.10579619,0.082513615,0.010667183,0.061087865,0.20895508,0.11203857,0.69453704,0.014464738
95,0.7492297,0.91817975,0.8822346,0.60860276,0.15765415,0.8676062,0.16559795,1.3173226,0.5660657,0.36663818,0.6952849,1.1470592,0.2125254,1.1523694,0.5714395
96,0.35885593,2.635972,3.6642091,3.184128,2.5666966,4.202487,1.0038583,0.55321217,1.9087029,1.2412059,2.4743276,2.5493836,0.92810667,2.164223,1.1964135
97,3.5340474,2.852319,3.742555,3.8073084,2.9289873,1.782562,4.1703134,2.9125543,4.653674,1.8964081,3.2044256,5.164132,1.5923615,2.5036714,5.92222
98,6.296058,9.069622,6.3797655,6.9194674,5.6698294,8.397782,6.336589,4.8462334,5.1126475,5.543166,4.9566774,5.9466724,5.2735143,7.0831585,5.2550178
99,9.996767,9.38773,8.379622,9.8575735,8.003324,8.416039,8.0653925,8.312233,9.200464,7.3041754,8.146641,7.209402,8.147839,8.444383,7.4699354
100,9.453991,9.608936,9.817801,9.100733,9.67266,7.9866357,8.286646,9.005565,9.348317,8.985117,8.276756,10.013434,9.3054085,9.34891,9.892658
101,4.225011,5.1055317,5.083348,4.497421,5.6092253,3.894271,4.727522,3.9973788,5.936047,5.423317,4.964755,4.3249836,4.6835938,4.2924786,3.7632463
102,0.20893481,0.26150662,0.39701286,0.9549405,0.8488055,3.6584918,0.8367099,0.50186104,0.5202523,0.23862824,0.8027143,0.3609021,0.4053955,2.802479,0.6145527
103,0.78010505,0.21692961,0.10732763,0.31998274,0.19717957,0.1505638,0.024311054,0.4536408,0.3248909,0.32009888,0.16993698,0.7960645,0.5636291,1.4547982,0.090452984
104,0.3830325,0.047158714,0.22084951,0.4204909,0.1399142,0.39642283,0.40151888,0.27968085,0.46492958,0.027261944,0.013310426,0.27057368,0.7804171,0.7772023,0.09423984
105,0.06992851,0.26576057,0.47360024,0.059601866,0.094301865,0.273112,0.08946292,0.2147952,0.13403638,0.10554629,0.019064011,0.4153697,0.23588945,0.056379877,0.088995546
106,0.41747606,0.22765516,0.062472723,0.566079,0.28894988,0.14233848,0.042958323,0.042651158,0.1707406,0.06056457,0.091596894,0.48345026,0.45119053,0.123401,0.07441009
107,0.26887143,0.53746676,0.8631156,0.55670524,0.7845038,0.55369335,1.1060418,0.36671302,0.4216404,0.31240335,0.7514889,1.2130934,0.12965846,1.081082,0.38086945
108,1.1965225,0.33542633,2.0731304,1.2590426,1.1944082,0.9173098,0.76103854,5.0997095,1.5515678,0.3067993,0.9518867,1.2700762,1.8651417,2.1882772,0.52813643
109,0.96119463,3.7035,3.147821,3.456111,2.2867987,1.612945,1.7822312,2.698179,2.296127,1.9645312,2.932056,4.468974,2.5951512,3.0144365,3.1333635
110,5.903252,6.993756,4.513393,6.600487,7.458549,5.8879895,4.6256566,5.8317423,6.3375196,7.249647,6.1601725,6.311577,6.3978834,5.7407284,6.3884153
111,9.544045,7.4087195,8.525657,8.622585,8.216294,9.063127,7.654351,9.608151,9.205745,10.426637,8.6491785,8.158851,8.875231,9.217137,7.0647635
112,11.225697,10.740385,10.047114,10.553427,9.34729,10.221731,10.317821,9.588647,11.764933,10.830163,8.6002445,8.769034,10.215576,12.00942,10.14105
113,6.383057,6.529916,7.171937,6.5213766,7.368724,7.602959,6.60689,5.537862,8.820761,7.407777,10.189505,5.950486,6.793205,4.965995,6.964272
114,2.310369,1.1740654,1.1442583,1.9371084,0.7432976,0.96159685,0.699337,1.7505094,0.4432717,1.5868219,1.8343724,0.14433436,1.0682379,1.5570767,0.89255726
115,0.23812114,0.29336232,0.012368345,0.37091872,0.007047366,0.3836904,0.053688284,0.2900399,0.107077636,0.33265555,0.021676477,0.005428275,0.5266586,0.41961384,0.27767378
116,0.08561061,0.007647165,0.014745318,0.19763078,0.056388065,0.011287452,0.19039866,0.016061602,0.013335874,0.06387429,0.26795816,0.0191851,0.024955252,0.035404947,0.007391736
117,0.0050951364,0.01983602,0.003223163,0.029211994,0.0067566815,0.15156314,0.01310383,0.0670722,0.020149967,0.03654988,0.04999494,0.013067744,0.09652822,0.065012895,0.0048556277
118,0.09557194,0.22130908,0.22154143,0.31592786,0.1696264,0.36787966,0.2450224,0.42474225,0.17710227,0.19996427,0.031248895,0.109259054,0.713995,0.28220528,0.006485373
119,0.7124211,0.43159676,0.6239246,0.39527878,0.3640799,1.1939921,0.82097995,1.0052289,0.35907364,0.7955762,1.507673,0.5634206,1.659251,0.09931428,0.7925176
120,2.0473113,1.0692043,0.4858793,1.217554,1.0687494,1.7733277,1.8024939,2.9958532,2.4631257,2.831271,1.2501048,2.6215825,1.8875326,2.1940935,2.8754926
121,2.4677675,2.641486,4.5425377,3.0465164,1.6148843,1.7407494,2.5942729,4.27512,2.182518,3.2239127,1.513914,1.1066972,3.8420596,2.2597747,2.0020468
122,5.1219034,4.382488,7.652954,5.025501,4.889558,9.356615,4.598557,5.0904245,4.025798,6.764011,6.1017585,5.5677257,5.6274233,5.9417725,5.4546604
123,8.60154,8.18502,8.330809,7.8559465,6.917087,9.066574,8.533101,9.477423,7.313218,9.68371,8.842462,10.414579,8.852358,7.794388,8.217243
124,8.788542,9.195905,8.930039,9.821984,9.312702,11.849128,10.5686245,10.479153,10.779946,10.274146,10.896388,8.345063,9.411755,9.635413,10.174495
125,6.4956994,6.065723,7.1456165,4.9662175,6.864937,7.7415204,6.184815,6.729474,6.149308,6.182749,6.7878237,7.727813,5.189439,8.46419,6.2245965
126,0.24917892,0.23337944,0.19701757,0.7970642,1.7667696,1.2444472,0.3760591,0.5588017,1.3814461,1.7891338,0.61987585,2.33401,0.17320146,0.7373342,0.8332355
127,0.02390029,0.032194365,1.9327127,0.5066735,0.13872705,0.47735515,0.22801511,0.06480832,0.39087737,0.059688255,0.11453962,0.19453447,0.008540498,0.5330077,0.0032791707
128,0.038664598,0.036412627,0.0065174494,0.040289257,0.3929505,0.062385008,0.2970126,0.065913506,0.021943089,0.26043507,0.31366098,0.015351219,0.64965,0.0865287,0.052530166
129,0.0672161,0.027057277,0.24215962,0.037350476,0.01930071,0.014896352,0.080893025,0.021466883,0.2514322,0.11715063,0.004644985,0.14593598,0.0584699,0.04833574,0.32258117
130,0.11164801,0.043719117,0.13796364,0.19207598,0.33633348,0.42532986,0.050501373,0.24519713,0.36287183,0.58001053,0.24806723,0.16973087,0.25118148,0.034014363,0.19674897
131,0.79400975,0.23366775,0.66018707,0.18136266,0.5007697,0.6698749,0.47948545,1.2505684,0.66029346,0.14777693,0.14861487,0.29837254,0.41547716,0.6297674,0.60868675
132,1.6179131,1.4293177,3.916565,3.93907,1.8692648,3.0767741,2.118399,0.52464455,0.43445727,3.4158454,1.4004649,3.970202,2.003089,1.1794252,4.450492
133,4.6600614,2.308608,1.4026212,4.573413,3.7110872,4.285548,1.1990514,2.7564101,2.5474036,1.468611,1.1653843,1.3419412,2.309678,1.3001322,2.0684297
134,6.8029003,6.3306284,5.3707438,6.4398685,6.874322,6.3054786,6.7082696,4.9617233,5.890551,5.7560453,5.6925077,6.0113153,4.6188865,4.0535827,5.573209
135,9.122184,8.812086,8.6414385,10.181915,8.447991,10.365642,8.491917,10.178924,8.188097,9.629939,8.207366,9.396249,7.9957943,9.242068,10.501231
136,10.253068,9.247576,9.082244,9.7220745,8.303187,9.235409,7.8963246,9.43499,10.054474,9.677373,8.24922,7.717191,11.175289,11.348521,8.913685
137,4.3654256,4.8338876,4.7204547,6.0869365,6.058608,5.6014915,5.7409506,5.172082,4.709148,5.746643,5.4575124,5.2033243,5.4543324,6.3113017,5.7006083
138,0.59315646,0.55383736,0.9581105,0.21483527,0.26708978,1.0467212,0.5149867,0.729117,0.6983251,0.9137764,0.14280091,0.6171248,0.61943126,0.75368434,0.4078545
139,2.6580954,1.5571024,1.7073655,0.3003724,1.1669377,0.20798236,0.090032786,0.81324494,0.8219931,0.016923664,0.11119815,0.455703,0.30234233,0.972004,0.0390603
140,0.6843586,0.34665582,0.68092084,0.15296656,0.13063037,0.30133304,0.067846425,0.74811023,0.6834828,0.20133717,0.15223326,0.28740317,0.12912358,0.4405818,0.18634866
141,0.16620676,0.0306018,0.0008106305,0.026524682,0.013704915,0.01657383,0.03923293,0.3668138,0.051910218,0.024861945,0.031527184,0.06886408,0.46114329,0.12688933,0.06630326
142,0.23608103,0.07131224,0.097995326,0.2661807,0.22604744,0.39904353,0.09619265,0.08225807,0.025018202,0.10925388,0.027110267,0.5422541,0.10416904,0.08980032,0.08995257
143,0.60694796,0.3670804,0.2669663,0.49668643,0.33874866,0.5941939,2.1162653,0.39198083,1.2263952,0.5898483,0.8150268,0.18411031,0.38597062,0.3126082,0.16064213
144,1.4225527,2.1664033,0.71166384,1.5242016,1.1820215,3.9321806,1.6985258,2.531188,1.0092832,1.513652,0.6349251,1.1055311,0.94094646,2.860774,3.5625157
145,2.0863566,2.177577,1.9331151,1.8898629,2.2012944,4.0485506,3.661049,2.244393,3.760283,2.5553908,1.1296312,0.67430997,2.0694888,3.3324637,2.928895
146,5.8843546,5.889877,6.040802,6.7553053,6.8559394,7.4973288,8.324596,6.380438,6.752162,4.093265,6.470734,7.9404135,7.4955435,7.1596127,4.868338
147,8.553263,10.251944,8.798599,9.2225895,9.843248,9.36433,8.301729,8.575424,8.783552,7.632541,10.190253,8.261845,9.810522,9.05085,7.886334
148,9.4125805,9.360727,11.551795,9.353266,8.0889,10.041098,8.617936,10.730518,8.965829,7.1191735,11.088297,10.67208,8.085496,11.17333,11.665285
149,7.0474668,5.6722517,4.872954,6.432311,8.619447,6.0023313,5.4368134,5.8458195,7.144977,6.1029544,5.6947966,7.041975,4.4996023,6.228127,6.835141
150,1.2005478,0.7414674,0.5165551,1.5477517,0.8086767,0.7071734,1.7279979,0.22749178,1.2967193,0.76552904,0.077915356,0.30248576,0.92578435,0.92009795,1.4258239
151,0.26981556,0.7839458,0.47485077,0.014460917,0.03822846,0.019634591,0.656118,0.11610849,0.16828015,0.10524722,0.52663845,0.13805981,0.046197016,0.27284035,0.7981437
152,0.041876428,0.004123399,0.15880662,0.4776129,0.094775796,0.0068223,0.022420947,0.031298295,0.04355409,0.10749984,0.0021831954,0.76989114,0.28473547,0.008168185,0.016752241
153,0.117246665,0.064384654,0.25834656,0.035836115,0.2516634,0.110236295,0.6164292,0.004816182,0.38093123,0.0016288293,0.0078108227,0.053432506,0.14374657,0.055157848,0.006698982
154,0.10799164,0.079669684,0.4001191,0.067880414,0.0961583,0.08032122,0.11934606,0.0024683846,0.478998,0.22497973,0.03789888,0.2060664,0.04721049,0.20226012,0.06946593
155,0.07110968,0.67423666,0.06328025,0.13024533,0.16532749,0.22255296,0.90156496,0.93262523,0.6803077,0.23894414,1.0672475,0.7301713,0.4118652,1.691449,0.2866426
156,1.213825,3.832785,0.95002174,1.9092009,2.5825574,1.7759736,1.2020237,4.2617292,2.048268,1.027479,2.4657552,3.1679218,2.3564687,2.217192,0.9042178
157,4.8011203,3.0906484,2.7110872,4.5233316,2.3015165,2.1279345,2.2626536,2.8733356,4.4343085,2.072102,1.9004681,2.628,5.8048787,2.2053797,2.9688146
