time,0,1,2,3,4,5,6,7,8,9
0,2.7393835,2.6532342,2.5781608,1.5995829,6.508288,3.5385568,5.297262,4.162267,2.2342458,3.261183
1,3.3386242,6.7664,7.157147,5.776257,5.6219034,5.4929433,5.5582886,4.5769024,8.913191,5.954401
2,6.862988,6.0017924,6.347891,7.3132353,8.05006,6.7671475,7.3603034,6.555829,6.6638494,6.3202295
3,6.2928796,5.9185743,7.1161904,6.427678,6.475451,7.263726,6.6935706,6.551132,6.965645,7.3930254
4,7.16587,6.5172586,6.783776,5.634185,7.9374356,6.28566,6.8133745,6.20833,7.4277754,7.5916357
5,6.5224843,7.7838063,7.646772,6.5041304,6.204009,7.074504,6.6550083,7.418444,6.0402374,6.722993
6,2.7233083,3.7008944,3.7167053,3.5041018,2.933704,3.9514558,3.5597432,2.6616237,3.171865,3.687861
7,0.19076623,0.95689166,0.77758336,0.9873792,1.0730448,0.12913479,0.34458813,0.72025526,0.39410698,0.8641214
8,0.22626501,0.06066609,0.42994303,0.3553515,0.088473596,0.19456449,0.003529108,0.4424694,0.14490443,0.15754542
9,0.5165025,0.13020147,0.22179213,0.40661004,0.05280536,0.12401225,0.50298595,0.20673195,0.26521477,0.09088615
10,0.8069162,0.70997536,0.3519471,0.44520095,1.0973216,0.2943532,0.5619589,0.78681815,0.7646201,1.1460611
11,0.7541291,0.9440762,3.0153334,2.2078192,1.4985847,2.747508,0.50847566,2.4263647,1.3911896,1.9757987
12,2.8131027,3.0972738,3.7755322,4.993307,4.64243,4.0327916,3.9918847,3.5107777,5.375137,1.8363838
13,5.8122663,7.303254,6.254581,4.6418285,4.309225,5.2822933,5.65498,7.035117,6.473567,6.170105
14,6.6685915,6.692049,6.43488,6.5612864,6.109487,6.626086,5.0008273,7.66702,7.726839,6.0662036
15,7.023054,6.889925,7.1813655,6.8514304,6.0508795,5.7836328,7.260363,6.4060216,6.948094,7.098687
16,8.095685,6.802638,7.40889,6.826866,6.434881,7.311599,6.872515,7.642937,7.1213145,5.549441
17,6.7949033,7.2249675,6.246313,6.4510326,5.962726,5.5350566,6.5864334,6.451571,6.5839925,5.4594235
18,2.662205,5.0046496,3.5867217,2.5802395,5.5600796,2.9421945,2.7074454,4.410846,4.686772,3.6964662
19,0.97254,0.9923124,0.5788351,0.46268198,1.8391421,1.1767465,0.42346472,1.1759738,0.30513325,0.16492598
20,0.5869584,0.04139391,0.48512104,0.31216985,0.31651974,0.29978806,0.35177758,0.4350456,0.58882266,0.18900664
21,0.276274,0.08421009,0.047922093,0.28736475,0.2462832,0.0261144,0.27679902,0.8071073,0.54328984,0.14591631
22,0.8809726,1.4408977,0.41601765,0.22863434,0.602871,1.8370883,0.95599437,1.1854013,1.4439183,1.0783916
23,0.59518135,1.5255,1.8373061,0.8067666,1.4279377,1.749708,1.5940915,0.9819145,0.33833078,1.0580045
24,3.2202992,3.386714,3.0126233,2.552022,1.6107037,2.510867,1.7683455,3.4141808,3.892242,3.3369775
25,5.5367947,4.6561174,5.8525386,10.300553,5.904696,3.3969207,5.1822386,3.8530927,3.6941466,5.3546352
26,6.0256886,7.5446315,6.9951963,7.257052,7.662573,7.006558,6.202187,9.117015,7.7783365,7.1040964
27,6.2932444,6.057022,7.907358,7.256277,6.290121,7.530218,7.0473013,7.8970547,7.1061025,6.6862435
28,6.309473,7.6861944,7.052643,6.3492665,7.0562253,7.5242205,7.2166796,6.331083,6.912366,7.375046
29,6.7855225,6.96669,5.9393735,6.630582,7.1679053,5.6641235,6.781022,6.7350383,7.330123,6.7872853
30,3.8801494,2.7800746,3.2421765,3.9408402,2.7654676,3.015865,2.261178,3.1003876,3.0652144,3.2969396
31,0.894461,0.77982974,0.35982612,0.57469624,0.66880417,1.2140778,1.3157008,0.2596586,0.30803427,0.92514294
32,0.49606895,0.9462512,0.049012065,0.54657805,0.83309543,0.25138247,0.52380335,0.6699639,0.21006832,0.032375075
33,0.074686155,0.11209237,0.29776266,0.28840154,0.17004684,0.26833346,0.20605071,0.2052781,0.57861584,0.38501835
34,0.5476946,0.43985412,0.5212695,0.19405939,0.7270941,0.7107529,0.61583096,1.2607671,0.09284345,0.7831446
35,0.41094002,2.545203,2.5979369,2.4618134,1.7220899,2.00721,1.0252191,1.8552903,0.93235075,2.4334993
