time,0,1,2,3
116,1.132729,1.1059473,0.6433229,1.8074837
117,3.0867293,2.1453674,1.9209985,2.3444846
118,2.1476908,1.5899421,1.8201332,2.1651583
119,2.1353264,2.681154,2.1973844,2.454553
120,3.5485752,3.3691242,3.005987,3.5519192
121,3.0994856,2.0596094,1.8989372,2.7740958
122,1.276868,0.7687843,0.92992806,0.9981845
123,0.15007317,0.82056624,0.24173366,0.34251288
124,0.18735126,0.085245356,0.045522947,0.32453707
125,0.029068768,0.058858972,0.009452302,0.10761026
126,0.020165114,0.1204903,0.051394485,0.6500984
127,0.11010308,0.16398335,0.4781708,0.470041
128,0.38207632,0.6678088,1.24682,0.9522054
129,2.1987138,2.237297,3.1561842,2.0488276
130,1.4904946,3.7378452,3.612985,2.7025073
131,2.72097,3.462835,3.9363017,2.430862
132,2.9423223,3.5224974,2.744705,3.2550168
133,2.8513675,2.4221582,1.8854754,2.59597
134,1.2516798,0.8067798,1.8938216,1.0664152
135,1.0465503,0.61850333,0.13483533,0.46302113
136,0.221352,0.039111964,0.031924024,0.16920502
137,0.016940383,0.006873468,0.13450184,0.3705927
138,0.7587402,0.9758587,0.08423325,0.03837522
139,1.0563831,1.0823566,0.856519,0.7161311
140,1.5755266,1.0558362,1.0863521,1.2378526
141,1.9728825,1.806896,2.0266073,3.1194644
142,2.4985442,2.1684275,2.6122649,2.425954
143,3.4674149,5.4886355,4.4121556,3.684798
144,2.68233,6.2036457,2.293209,3.4779372
145,1.9560223,1.8973048,3.2359185,3.7228496
146,1.5162787,0.97559905,1.6108248,1.549042
147,0.5672847,0.1816735,1.305318,0.3072315
148,0.10322054,0.09027697,0.013206869,0.045106255
149,0.057883147,0.01682711,0.044389717,0.2147107
150,0.13587345,0.094072685,0.05492085,0.4411453
151,0.019905074,1.1125262,0.38837355,0.0155519415
152,1.3922455,1.5485473,0.7858021,1.1372192
153,1.5250517,1.9869415,1.8985595,1.3664505
154,4.0617323,2.8868074,3.4935458,3.791498
155,2.6918817,4.166366,6.7752123,5.226128
156,3.6676178,4.979744,3.9127247,3.389161
157,2.2969651,5.209702,3.7572222,2.9714873
158,2.023612,1.3606033,3.9056394,2.7855139
159,0.7595787,0.38681242,0.41108572,0.4554872
160,0.32993585,0.45140254,0.12325331,0.41776964
161,0.012398651,0.14153467,0.07732249,0.07079155
162,0.323113,0.036040585,0.45765808,0.16346246
163,0.47659814,0.7772491,0.50688934,0.36940998
164,3.6555438,0.7965311,2.3046744,0.7866844
165,0.8283049,1.2293161,1.642203,2.1975837
166,2.5442355,3.8842661,3.8938043,2.734091
167,2.5722048,3.2167048,4.7059712,5.8320303
168,2.828963,3.2775373,3.1715646,3.2490969
169,3.9568477,3.6658425,2.6839278,3.411791
170,2.1701913,0.68829316,1.0162985,3.0879261
171,0.52621835,0.23104517,0.13388428,0.2907805
172,0.20961934,0.12385622,0.07369835,0.21477579
173,0.22148117,0.19752583,0.08311302,0.54408324
174,0.065840766,0.30019614,0.30765146,0.358961
175,0.46071434,1.9352002,0.307224,0.45873928
176,0.4307125,1.7178421,0.6511424,0.9315027
177,2.466427,2.4323847,3.1608176,2.2544692
178,3.9085987,2.4950204,3.3574853,3.5925047
179,4.601589,9.987761,3.796165,5.363039
180,5.507571,4.5647497,4.0573316,6.8025565
181,1.3392481,2.965304,2.7442076,1.2279744
182,1.5850629,0.9865337,2.1083732,1.3099599
183,0.2554036,0.7504946,0.8500966,0.7851066
184,0.03935077,0.0435018,0.0531244,0.061559018
185,0.034327947,0.21409082,0.03327103,0.010875333
186,0.7423974,0.30466315,0.04946423,0.2556863
187,0.16616979,0.66747993,1.4877397,0.08518464
188,0.7541608,0.6299915,0.7349525,0.5895936
189,1.723001,1.8021013,2.9501925,2.2392163
190,1.7169864,1.9921976,3.1404824,3.31503
191,2.3075635,3.0964541,3.287961,5.4340973
192,3.7947834,4.833169,2.9183278,2.695045
193,2.2804604,2.1702967,3.0303159,3.1585975
194,2.3940547,0.2840969,1.8915937,2.0333433
195,0.35255104,0.62038887,0.7578549,0.2576497
196,0.221432,0.020554863,0.09862837,0.06976581
197,0.01328942,0.04130103,0.06733586,0.0043959673
198,0.09227795,0.09758095,0.12577714,0.3859331
199,0.8287148,0.12287741,0.23114593,0.9901164
200,1.3633239,0.5895239,0.98633224,1.3550363
201,0.7499526,2.1583524,2.3939629,2.2722385
202,2.5136173,3.6126604,6.144566,3.1979566
203,4.1615376,6.7079983,5.92227,5.450795
204,5.8050985,3.4790637,5.2406507,4.333096
205,2.1848547,2.840899,1.6484873,1.7191315
206,0.9877771,0.8892899,0.30737457,0.6752977
207,0.026135406,0.52215195,0.33752137,0.31585392
208,0.0019086077,0.16100241,0.28650805,0.05915227
209,0.07730906,0.07906286,0.111897245,0.043513842
210,0.22599825,0.01576115,0.087927654,0.57447046
211,0.74756294,0.22084354,0.24627979,0.38011104
212,2.4480903,1.4510187,1.4584911,1.1476307
213,2.7878084,3.6088703,0.96517557,1.69564
214,3.2838938,2.317233,3.3396482,2.6773767
215,4.4471927,4.2697506,7.8183618,5.0681024
216,3.2674942,2.1898732,4.6939135,5.5526156
217,2.090952,0.8704299,2.42819,1.7211438
218,0.89398384,1.3376629,0.6209018,0.91186184
219,0.50813186,0.12723248,0.80572605,0.8117648
220,0.09471522,0.06239436,0.3841229,0.48508865
221,0.023389999,0.006226309,0.07905507,0.058904987
222,0.017914228,0.021672152,0.044248205,0.010194267
223,1.7454039,0.12031797,0.26668808,0.47271168
224,1.7738954,1.8951991,1.1545686,0.9345628
225,2.534788,1.8193932,2.2458704,2.5775168
226,3.1280644,2.5156531,4.0267844,5.1104136
227,8.525387,6.5925236,5.0767016,8.329824
228,6.703964,4.00311,5.390905,7.708127
229,1.9503925,3.5771348,2.6282885,1.9665897
230,0.9524743,1.4046645,1.359148,1.1737612
231,0.18120366,0.84752315,0.3752556,1.1077309
232,0.09027676,0.27373007,0.0023035225,0.03647775
233,0.0036518585,0.00263888,0.02899577,0.0596531
234,0.019560646,0.0883065,0.020881336,0.027137548
235,0.30863687,0.4626285,0.43004465,1.2245429
236,0.29243714,1.7284738,2.1234663,0.81973326
237,1.7261068,1.012409,2.2721066,2.564741
238,3.597482,3.8972502,4.0732985,2.9235303
239,6.142105,6.505846,6.4738483,6.567992
240,4.168027,8.801041,7.0639987,4.321315
241,3.7702265,4.5533433,2.3015666,3.461265
242,1.234681,0.73290294,0.9232166,0.8070123
243,0.025552062,0.18898202,1.4654334,1.364497
244,0.017045127,0.03128409,0.24295726,0.04658065
245,0.04828861,0.033951852,0.035509884,0.057521995
246,0.023383101,0.028268162,0.08983139,0.008234426
247,1.6761664,0.35407412,0.21235904,0.44978142
248,0.9793538,4.4401197,3.0123203,1.420678
249,2.2108042,3.0239005,1.7217231,2.2683363
250,4.815141,3.4834852,4.011447,3.560991
