time,0,1,2,3,4,5,6,7,8,9
0,4.4344034,4.615338,3.9684196,4.8449197,7.9663005,6.330983,6.0591793,4.501122,3.970558,5.7217364
1,4.608853,4.6569996,5.5058165,5.7145314,4.394004,4.1884756,4.7373996,5.1964746,5.686801,4.155804
2,2.260818,3.7726336,2.8649707,3.8926568,2.6424398,2.732737,3.139117,3.1538496,2.6191912,2.4822829
3,3.2596207,4.3649473,3.0997365,3.0007277,3.3944774,4.05145,3.7852402,3.8358777,3.5554147,3.250832
4,4.9930067,7.7978635,7.1886806,5.0162463,7.8648496,5.26764,8.234462,5.4549513,7.1156497,5.5640697
5,1.102089,0.8284413,2.4855828,2.7172587,4.013669,1.9252017,2.604661,1.3312039,0.9272285,0.95173734
6,0.31161,0.19070143,0.61450124,0.9801649,0.19804965,0.4361079,0.20695962,0.13523503,0.14097625,0.42862365
7,0.108996764,0.097199425,0.8111837,0.34248728,0.0821627,0.5013551,0.22531913,0.35162777,0.12927148,0.43186018
8,0.063745394,0.04405979,0.14624046,0.08121622,0.050659206,0.082862265,0.05300136,0.0688238,0.43336964,0.13556394
9,0.017992383,0.5183186,0.29700106,0.058752682,0.12196778,0.1294392,0.13830045,0.13340735,0.40249154,0.019693542
10,1.2011161,1.457482,1.2034326,1.1167183,0.20369615,0.38239956,3.0515852,1.0082717,1.7389902,2.3042157
11,2.580465,5.7891035,1.8943462,5.0292535,4.7452245,1.6255031,1.561537,1.8502433,2.535858,2.6589649
12,4.590378,4.937421,5.9165416,5.39511,4.2398067,9.006107,4.1662807,4.825821,6.6814833,4.3858905
13,4.6576123,6.451175,5.006455,4.674062,4.9555926,6.127985,4.3527765,5.209321,4.152333,6.0650907
14,4.073402,3.0337377,2.9756007,2.4681394,3.2255425,2.410245,2.5421584,2.2721372,3.5072503,3.7752151
15,3.6490314,4.375676,3.2732136,2.9673972,3.6803746,3.2351313,3.2886102,3.9518766,3.4539132,3.8006978
16,5.85289,6.574132,6.734246,6.465381,6.3361163,7.2848425,7.0675077,6.6965256,6.7829013,8.449777
17,1.7072845,2.6320863,0.72236884,4.9104495,2.0489428,0.54857,0.4265478,0.8812257,0.54462874,1.3923728
18,0.080837496,0.8324897,0.28179443,1.822628,0.0020143718,0.1573672,0.44069055,3.7264292,0.16475359,0.81514937
19,0.093427524,0.29983246,0.49662545,0.1315739,0.097528785,0.120370544,0.497078,0.6328869,0.057111736,0.1143174
20,0.28777972,0.07815744,0.404456,0.44275445,0.04874597,0.09707671,0.14762847,0.31077856,0.075517714,0.06268663
21,0.29916847,0.031337723,1.0390918,0.046554767,0.38302553,0.030947162,0.21028456,1.0288703,1.4888358,0.65797806
22,0.0776639,0.6848824,0.5224156,0.6154603,1.2596195,2.963125,1.7581446,3.6550534,0.9212997,0.44762892
23,1.2870064,8.242384,0.63555145,2.3546963,5.5413547,3.7067173,4.497948,2.3877316,5.2301145,1.8671455
24,3.4596934,6.5890665,6.1821136,4.3204794,2.8601155,6.9908338,5.3609114,2.2186322,4.8895397,4.9077597
25,5.8006415,4.585836,6.0109324,4.5211935,4.0593176,4.2401767,5.6095257,4.7862854,4.37873,4.6148944
26,2.4883711,2.5510418,5.3781757,4.1603374,3.6725352,3.3807397,4.2215476,5.3162203,3.4008372,2.7716398
27,4.394089,2.5352511,4.2167377,5.433467,4.4821734,5.2390413,3.8794997,4.324896,4.098847,3.4211695
28,5.8698573,8.371772,9.048548,5.809127,8.289873,6.9557767,7.3771067,5.9303403,6.746534,5.267888
29,2.7574499,3.594723,1.4999409,0.69643784,3.5802615,3.995487,2.8058755,3.7548318,4.6125164,5.498047
30,0.4273221,1.490987,0.22230552,0.36323664,0.39688116,1.4083359,0.064952575,0.066865414,0.08038453,0.07272721
31,0.22715656,0.08110369,0.29190895,0.20753993,0.36447766,0.3181974,0.12997577,0.1992759,0.10484719,0.30239344
32,0.074635915,0.08683997,0.09475235,0.05451513,0.15540746,0.0950609,0.06912148,0.19007738,0.12648414,0.03542123
33,0.29642683,0.146689,0.04686262,0.5591307,0.27724156,0.62898636,0.66628337,0.03437724,0.17282766,0.3390898
34,0.4569411,3.218102,1.9381778,0.68937546,1.3781282,2.415577,2.972341,2.4962564,0.35898304,0.07196273
35,6.300309,3.0934274,4.29285,2.4523265,3.567549,3.6276278,3.1145604,3.7799459,5.343986,2.9617434
36,4.283217,5.848196,4.7657723,4.090742,7.1901293,9.775714,4.4059124,11.6631565,4.42607,5.443423
37,5.2267046,3.583364,5.03211,5.3862805,5.2781196,3.9729905,5.702772,5.7802677,3.809732,4.7269087
38,3.3958838,2.0272422,2.674299,2.4725378,3.735158,3.215132,2.680121,3.2173128,2.7753525,3.2223668
39,3.8352304,3.5678189,3.4548457,4.023008,3.5209436,2.5386987,4.1292157,3.961285,3.3250673,3.9217393
40,4.941337,7.0318036,6.1376767,7.2095804,6.303709,5.606618,6.741081,6.319289,6.855435,6.149852
41,0.6775831,1.9737663,0.6418806,1.5516334,0.64291966,2.1298382,2.0700445,1.7047011,3.136585,0.5584119
42,0.13070646,0.77420247,0.12378276,0.14441589,0.16609257,0.11789215,1.0143789,0.30478606,0.50203717,0.42650905
43,0.24484521,0.11919788,0.20310959,0.31160238,0.40298426,0.304949,1.6345588,0.5453807,0.28885028,0.21215153
44,0.064521864,0.052905504,0.056784067,0.06697196,0.08383914,0.11882654,0.2212019,0.14820306,0.09003239,0.3675198
45,0.45145193,0.08507549,0.1694699,0.044355452,0.16949013,0.22815077,0.8080903,0.11315585,0.06600293,0.9394845
46,0.6147534,1.6628617,3.4561791,0.86057854,0.49819043,1.4887719,1.8025328,0.7875976,2.2066913,0.31492278
47,2.143706,3.5766346,1.9937418,4.433333,4.7156014,3.1531093,1.1549417,2.4475284,2.4210308,2.4590209
48,5.3179774,5.9545355,4.5234537,5.0446854,4.1292186,1.881645,6.517829,3.6483335,5.499832,7.1145163
49,5.481051,4.023331,5.374624,4.773412,4.8738356,4.7349043,5.3335342,5.3619485,5.7083693,3.925798
50,3.7935393,3.5544188,2.2542746,3.1787913,2.6233468,2.874382,4.351964,2.4241083,3.1102738,4.2173395
51,3.1237702,4.6756177,4.30097,4.165873,3.3368444,3.5111346,3.9530585,4.0708795,3.9973845,3.5655034
52,6.68629,7.4779563,7.4037223,6.1945796,5.4238477,7.167551,6.461877,6.299168,7.9244666,6.2833567
53,1.4951522,2.904523,0.27120832,4.2666216,0.7145078,1.7607472,1.6370035,0.57329595,2.628075,0.7340123
54,0.11218415,0.2904016,0.76314217,0.19040242,0.32116544,0.29682657,0.11562049,0.109306976,0.06047949,0.30211943
55,0.1815413,0.17530115,0.15011406,0.088101916,0.096296936,0.40256405,0.08360346,0.13441193,0.11444259,0.14628854
56,0.09807534,0.090935074,0.12950099,0.09045005,0.10716607,0.16061541,0.06397797,0.2462207,0.11321088,0.058214225
57,0.05467747,0.121469066,0.20395848,0.030568229,0.04985047,0.22011214,0.7817534,0.043809608,0.6183048,0.08380536
58,2.5805306,1.7937895,0.024954733,2.2846658,0.48763424,0.42566702,0.2322943,4.1676927,1.9606112,2.604552
59,6.4722323,0.75922704,1.4796498,3.190372,4.5360837,2.1188302,2.7967873,0.7124722,1.9587116,6.141184
60,4.88148,4.3721957,3.766998,7.038551,2.4668934,1.8609494,2.4284585,5.422997,4.4051976,2.2020633
61,4.465671,5.408536,4.7837076,3.9908564,4.266931,4.96105,4.004117,5.115909,3.6005578,4.5781674
62,3.0585096,2.649953,2.7458425,2.2888258,3.124767,2.7422614,2.4080987,2.7056475,3.6107194,2.7410064
63,3.9521399,3.9720435,3.0515761,4.288447,3.1366043,3.8250759,3.449313,3.6255815,3.0721052,4.0720234
64,6.7283154,5.571452,5.2808084,6.4348884,7.3749685,6.0544357,5.2781777,6.5751367,6.6893454,3.6505942
65,0.60576737,0.6262672,1.38693,1.3546255,2.0681741,2.1944892,4.9443007,2.0754466,3.2688947,0.3369065
66,0.1932968,0.5696846,0.04400787,0.12687868,0.23394002,0.14595369,0.25471672,0.05354589,0.14379764,0.3422688
67,0.119148694,0.09279947,0.1071968,0.27104402,0.063054234,0.14310715,0.059685867,0.21510682,0.105307505,0.41191298
68,0.15425412,0.12483101,0.0940998,0.14096454,0.19660851,0.086146444,0.09452842,0.09457286,0.18630695,0.422181
69,0.33320788,0.2860865,0.47166553,1.12893,0.1964464,1.2914004,0.35317233,0.13647297,0.5652052,0.31563017
70,0.08959459,1.1165626,0.687907,2.0397866,1.1274751,1.8343298,0.5734711,2.306254,1.2529757,1.5628052
71,2.922518,2.0190737,1.6954589,2.9944148,2.954172,1.4953005,2.070924,3.29849,1.3638102,1.562823
72,3.435387,4.555512,5.1356635,5.314339,3.0334795,4.299614,4.299614,5.359618,5.8547726,7.0701065
73,4.5724497,3.639681,4.506683,4.2567616,3.8796782,5.00046,5.0601983,3.9180274,3.6940804,5.1112895
74,3.742819,3.6976576,4.9166546,3.4384737,3.1707997,3.7983246,4.078868,5.205704,2.617617,3.707415
75,3.2968469,3.6621106,2.7830374,3.826494,3.2195833,3.4857275,2.9454246,3.4532666,3.4101908,4.56785
76,6.0519505,6.5358357,6.3279104,7.6858053,7.1855946,6.4617453,7.968114,6.3462567,6.702611,4.771124
77,1.3972484,1.8937721,2.4628541,2.4206176,1.091323,0.751216,3.9064307,1.883875,3.3624525,3.2600837
78,0.15520747,0.07719488,1.1729032,0.7505645,0.0574043,0.48745072,0.062497422,0.19941856,0.22357649,0.30403847
79,0.12107206,0.22456859,0.37635976,0.18711549,0.047504194,0.0831732,0.19364116,0.13844582,0.7128125,0.116597064
80,0.09938669,0.056306608,0.057309374,0.09506245,0.03654909,0.026703617,0.43017942,0.08918805,0.018788094,0.19816233
81,0.026438318,0.07274238,0.04968357,0.1105557,0.17829455,0.025804665,0.030683724,0.20708488,0.20266789,0.9484538
82,1.1847992,0.8276913,0.8149222,0.33181447,0.405956,0.8758259,0.7896534,1.8168849,0.37331963,1.4857484
83,6.8644056,5.2565136,1.8856848,3.568255,2.9890523,3.835124,8.043743,3.7785034,4.513751,2.5498974
84,7.4065504,5.62409,2.8812792,7.0779796,5.4401355,5.0023966,2.7596319,7.2090335,6.1735697,5.824691
85,4.2215195,4.3695884,4.002764,4.141756,4.2217517,5.4563174,4.318057,3.9000905,4.4981756,3.600291
86,4.782826,2.3736758,3.5769343,3.104623,3.4009106,3.8486595,3.1626766,2.8986814,3.811511,2.740203
87,4.3734074,3.8929498,2.668038,3.901296,3.3045053,2.9364514,3.1857417,3.3837907,4.7873793,3.848934
88,6.981909,8.2080555,5.0626245,7.5926394,7.769659,5.260829,6.2602377,6.5069895,5.875931,6.6227345
89,1.6358962,0.61422366,2.8696032,0.34427863,3.7176814,1.7079793,1.7715704,1.9213207,2.008288,2.282157
90,0.30242825,0.16166775,0.5015271,0.6129102,0.049459603,0.06804954,0.31183213,0.37874964,0.3207571,0.12195707
91,0.067833886,0.9646463,0.13914147,0.09858847,0.1038392,0.15092173,0.13548908,0.20119287,0.12650912,0.6327807
92,0.052239086,0.06447589,0.03701728,0.17310058,0.19257754,0.033603664,0.07317999,0.14023104,0.24742849,0.07852728
93,0.6619765,1.166402,0.19508073,0.23463362,2.3271828,0.01571727,0.67040795,0.16872989,0.04661217,0.13038406
94,1.667523,2.881214,0.41185576,5.0184703,1.3430026,0.21261695,1.9177668,0.29381144,2.2553632,0.93509907
95,3.3213618,3.58006,3.3882332,3.9821167,1.7020231,2.0103276,1.0259286,2.6788738,3.623934,4.4170647
96,7.13823,4.412834,7.352066,5.715599,6.900029,2.864641,5.8666544,3.3465993,6.7864523,2.7967186
97,3.524371,4.458365,4.8205957,6.3723593,5.9357605,4.681978,5.126641,5.133126,6.364496,4.5083957
98,3.5055735,3.8549333,2.1386104,2.695724,2.9982817,2.6902525,2.4278028,2.660502,3.4084597,2.7791061
99,2.8174329,3.7568185,3.3792837,2.9904287,2.708076,3.5458045,3.946927,3.3628066,3.5429454,3.8700674
100,5.9543247,6.6663,6.80657,7.5665154,6.2576413,5.588279,5.8417697,6.2191486,6.864083,5.2849836
101,1.1786797,2.5658147,4.380917,2.3725564,0.49004248,0.8368894,0.56112313,0.9063937,0.8355159,1.5265268
102,0.8037356,1.1687257,0.29239696,0.41821617,0.09784253,0.5849305,0.23319608,0.10660967,0.3441504,0.46045083
103,0.1751945,0.86152184,0.14478149,0.18160494,0.0933514,0.15650028,0.11225116,0.25118792,0.18681476,0.17466143
104,0.14451739,0.17157419,0.068712495,0.49612826,0.023208685,0.19414791,0.11413543,0.06476178,0.3724027,0.08004827
105,0.037517544,0.08303316,0.082005516,0.5036903,0.11673988,0.3232665,0.37933314,0.05018095,0.42752463,0.03457045
