time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43,0.16129726,0.1324026,0.29388258,0.9514223,0.019000763,1.4647563,0.36953095,0.54598993,0.9641675,0.42943403,0.51733345,0.18770869,1.3403312,0.46512392,0.18775797
44,0.08077992,0.8108685,0.3739189,0.07136209,0.0825541,0.13674617,0.4338784,0.46635577,0.11163552,0.022225542,0.6093726,1.3821601,1.383032,0.062400818,0.6065855
45,0.9683718,0.2706129,0.19276048,0.08476316,0.0035887847,0.046868242,0.11053646,0.0032735742,0.27165452,0.6322145,0.3366354,0.5817498,0.01306187,0.34463054,0.13005012
46,0.30450833,0.2191981,0.10881571,0.083398856,0.02691677,0.16191827,0.15396206,0.10942057,0.38616642,0.050898544,0.03735382,0.38499993,0.13170598,0.23846929,0.15973392
47,0.588894,0.014274186,0.3674976,0.3932041,0.27218148,0.21909633,1.1008439,0.34402928,0.5550169,0.32061884,0.36409935,0.03219513,0.4835888,0.48307183,0.7620763
48,2.0730286,1.6373653,1.143078,0.30654475,0.40035823,0.31781152,0.5676043,1.0183967,0.6685814,1.7121686,0.8058579,0.7957513,0.23762879,1.5267644,2.6716
49,1.964519,2.8095164,0.60309786,1.9715813,0.6149666,1.8216497,1.4216907,1.5721157,2.2709525,1.0956852,1.0520585,1.9035143,2.8316896,1.9627808,1.7025763
50,3.2877116,3.7417274,5.5185275,1.8780681,1.3856634,7.0630183,4.416911,3.2183762,4.2302656,1.296393,1.9044553,1.1979643,3.2436345,1.2956617,1.4005201
51,6.424604,6.5758843,6.9029408,7.274636,6.052584,6.617704,5.8073955,4.2101336,6.7260537,6.6469126,7.3868427,4.4733706,3.5685582,4.8645678,5.9245
52,9.982337,9.856383,8.264857,8.639965,8.17891,10.724341,7.9086056,8.770759,7.2899246,7.720582,8.882447,9.665242,9.178194,9.06287,9.090488
53,7.7783976,9.450476,8.036429,9.86704,11.459166,8.771652,8.657592,10.803401,10.417068,8.870411,7.9992933,9.02239,8.308989,8.067938,9.405777
54,5.0782175,7.2943473,5.5712337,4.1875834,3.9876707,4.705962,7.1983356,5.902982,4.9243774,7.2697554,6.7873697,5.308597,8.81107,6.8563337,5.4547687
55,0.65484154,0.43956578,0.8994145,0.3458656,0.50363773,1.1158084,1.4901899,0.6481486,0.027693693,0.5355421,0.10551858,0.95319045,0.92021185,0.26937258,0.39651173
56,0.1701038,0.37876022,0.1095209,0.08045481,0.12146486,0.33919364,0.23366544,0.55984426,0.43952224,1.0857584,1.1860446,0.5522509,0.63052243,0.024992194,0.16706245
57,0.17301454,0.03608621,0.32383913,0.023785004,0.014785687,0.11218464,0.00722262,0.09064326,0.06476782,0.08287771,0.06568232,0.07895911,0.044140253,0.05897798,0.1576187
58,0.008878203,0.11791697,0.11948718,0.29351532,0.08143588,0.085587025,0.24636547,0.0054098335,0.17186174,0.26252297,0.08078885,0.06466617,0.03788148,0.06154553,0.0367634
59,0.23190396,0.11394623,0.022314217,0.2747181,0.12029111,0.030886749,0.4178568,0.60133225,0.25951567,0.28577837,0.056608677,1.1929166,0.07750161,0.18124679,0.702603
60,0.15307759,0.28111827,0.113894075,0.30673578,0.7867063,0.14561918,0.7655455,1.0829705,1.2315959,0.42176908,0.4861167,0.5108084,1.535866,0.61382383,0.14499725
61,1.5975938,1.8446382,2.4980135,1.326502,1.1403242,0.64668906,2.0422766,1.7296298,2.9601834,0.9933033,1.2117869,2.0681803,1.7252758,0.94809663,1.2861358
62,2.8706343,4.040059,4.122848,1.4920869,3.6511357,2.506624,2.5077455,2.2503536,1.7491616,5.3913703,3.2865841,4.5163617,2.7654696,1.9562457,3.4687312
63,5.6013002,7.2119317,5.389274,6.890331,4.871076,6.392253,5.892247,6.4475,6.2048984,6.618515,5.5800943,6.4413295,5.0610075,6.1071777,4.001347
64,9.04861,10.168016,10.138375,7.799326,9.183719,9.078808,8.517478,9.029598,8.811415,9.262023,8.1324,6.3939176,8.0533495,8.160182,8.127435
65,10.968119,12.420222,10.59128,9.162433,8.151819,9.306778,9.503284,9.290233,8.777223,10.849574,9.173526,9.799825,9.803269,10.283274,9.713888
66,4.421251,7.245857,6.2039957,5.232751,4.967138,5.093214,5.90215,6.4983597,6.2802134,4.213389,5.1124697,5.3091683,6.216135,5.197833,4.536374
67,1.1264112,0.79326236,0.43534535,0.618551,0.2391441,0.92630756,4.089908,2.922804,0.7031611,0.18034737,0.46245882,0.23691876,0.47332227,0.61154443,0.35460222
68,0.005116532,1.8460847,2.0384936,0.029036146,0.1810624,1.5154612,0.18152162,0.69429004,0.52406985,0.4221276,0.27820668,0.34244293,1.0401423,0.17956074,0.03572221
69,0.13387512,0.28202912,0.18785883,0.22781163,0.37971082,0.25366572,0.13078307,0.22042663,0.5222406,0.27817175,0.27972287,0.35988063,0.1039761,0.5480356,0.25612885
70,0.16744836,0.18609065,0.26217312,0.20508036,0.0065426063,0.0579322,0.51697165,0.11286554,0.08469915,0.0382192,0.31839988,0.052820113,0.044932723,0.00687976,0.33029428
71,0.18288432,0.36327317,0.32305017,0.23439568,0.2886822,0.83409417,0.038422678,0.40616783,0.6613665,0.6460186,0.092029974,0.20727922,0.06740354,0.079950646,0.3364983
72,1.8413796,1.4712745,0.33549392,0.46724203,2.9127107,1.5373521,0.5094714,0.8702532,1.4145036,0.32068875,0.43875507,0.7245855,1.5181562,0.39991203,0.20029697
73,1.8584094,3.2915409,1.9251462,0.9891871,0.5619249,1.0429217,1.4371873,0.7165845,1.8634822,1.5841372,1.5860845,2.8560116,1.5527014,1.6224092,1.4995027
74,3.0184557,3.3755493,2.3340514,3.757643,2.944948,1.7230715,1.8813559,2.6501646,3.7811544,1.4017675,1.5689856,2.586343,2.6333454,1.0435643,5.059038
75,4.855046,5.254455,6.0529537,6.533311,8.277837,7.1650944,4.9845805,6.5670047,5.072501,6.1702695,6.583526,2.549305,5.5016127,5.834549,4.441643
76,8.771593,9.163187,7.28408,7.860284,9.541821,8.756861,8.100111,7.8914537,8.758081,6.9544225,9.776683,9.090078,7.309467,8.071271,7.290012
77,11.815626,9.548487,9.91515,10.315891,10.163466,12.438635,10.492059,8.685173,9.597718,11.771155,9.331016,10.219709,7.6231465,7.409165,8.8262005
78,5.776446,7.2584043,7.1204987,6.0155497,5.7988844,6.5663533,5.503491,5.9858403,6.696934,7.6327844,6.452746,6.3955607,5.1121826,7.4917603,6.217867
79,0.60821563,0.38512135,0.71282804,0.38373932,0.6787123,1.8180258,0.8434067,0.7738303,0.8400082,1.5991751,0.9800898,0.7027337,1.1267143,0.39240462,0.676587
80,0.4553696,0.8491204,0.34255117,0.51113635,0.22242117,0.8155328,0.042450823,0.37030917,0.09283035,0.1339363,0.0145050585,0.20342644,0.01970757,0.13878775,0.6202129
81,0.20315304,0.03826975,0.2793093,0.030925551,0.10855748,0.15009566,0.27901822,0.072102204,0.36122614,0.16381754,0.15507229,0.118277416,0.12727955,0.11272882,0.330448
82,0.03570937,0.1277572,0.027991317,0.010841468,0.013117799,0.0023744274,0.012658053,0.05322508,0.13499817,0.00856007,0.066250674,0.035877828,0.16925369,0.0148814805,0.023010025
83,0.13273996,0.017008305,0.20057203,0.36194605,0.047251575,0.11150055,0.09024079,0.051391125,0.29906884,0.07567338,0.28176293,0.12182571,0.32428345,0.106307305,0.09186035
84,0.49021608,0.51350063,0.052328806,0.7530572,0.7021998,0.4391991,0.019463956,0.052535407,0.67372555,1.0788743,0.25640902,0.15353094,0.015463365,1.8493291,0.7381495
85,1.2137688,2.4261065,2.4502246,2.237295,1.1107204,0.95553935,0.48364052,1.363214,0.39469877,2.8084402,1.3558725,1.5632497,1.1484628,0.7162024,3.0301383
86,3.129023,2.9479594,0.8522946,2.8690996,2.2884169,1.9681847,2.2654865,2.7919164,4.887833,3.2389297,1.9705465,1.1000211,2.754794,3.0046053,1.9271744
87,6.3110666,6.8315854,5.9766316,5.639437,5.879076,5.9164624,5.9420996,7.450773,5.1429667,5.638187,7.1143894,6.6639967,8.038194,8.183639,5.840172
88,9.811712,9.139011,8.769288,9.411425,7.564107,7.9294586,8.859116,8.087145,10.770457,7.1608725,8.592889,8.78223,7.4855795,9.464863,9.780514
89,9.964431,8.906501,9.258427,10.322728,8.931505,8.719885,10.961193,9.168761,7.0429134,9.1504345,10.038219,8.109376,8.071675,11.719396,9.182602
90,5.2171597,5.4932294,6.897332,5.7491503,9.061002,8.021764,7.578142,6.070527,5.723084,6.422017,7.026535,6.038424,5.95492,6.032331,5.286887
91,0.25780815,0.96390545,2.219046,1.8446271,0.19321528,0.110076904,0.042202838,0.5615078,0.18353939,0.29498318,2.1495452,0.6125601,0.38972604,0.9626086,1.677066
