time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
61,11.956114,8.89981,11.502284,9.144164,9.285051,9.912405,9.151218,10.071254,9.714793,9.141529,9.440064,10.210236,7.4234114,11.264048,8.34149
62,4.8392825,4.6513333,6.7115893,5.5309353,6.233929,4.249677,4.0419674,5.2237196,4.6124268,4.6878033,5.324947,3.2850707,6.2403493,5.933646,5.0797544
63,0.6704759,0.16565503,1.1783391,0.05589217,0.26438412,0.78821254,0.3924856,1.1878725,0.34927508,1.6710159,1.0660422,1.2194649,1.0316987,1.7818553,0.7853789
64,1.695694,0.91309893,0.26500967,0.13002573,3.5157454,0.50920403,0.5249848,2.183702,0.31263542,2.0564785,0.51252615,0.97297466,2.1928563,3.0189455,0.87491316
65,0.7237408,0.27205783,0.27151695,0.054184932,0.028461237,0.4085407,0.59595734,0.5590569,0.7544531,0.028473634,0.07250309,0.6412945,0.094268285,0.39768198,0.047195133
66,0.06906218,0.34517547,0.19930872,0.049208164,0.22988114,0.2441087,0.057538297,0.09806545,0.010095427,0.057436705,0.04406186,0.14566898,0.073119365,0.15620612,0.05448182
67,0.5001909,0.060096066,0.57076716,0.33378723,0.20558275,0.09298777,0.32003218,0.32265475,0.10231836,0.30471107,0.07078414,0.54870707,0.60763687,0.22367086,0.101506464
68,0.20608042,0.14701408,1.2154231,0.1826516,1.1915672,0.945348,0.34702885,0.9439194,0.34080377,0.6838621,1.9577225,0.3019583,0.8057155,0.51074207,0.56386644
69,2.537947,1.2288315,2.2017524,2.096308,1.0583345,0.6003106,2.2752833,2.954922,0.9521357,1.3530796,1.2217383,1.2155057,2.2605898,3.1387277,2.8613627
70,2.8469267,2.630826,3.0201955,1.1746892,3.7365317,4.7042627,3.8877487,4.730964,1.5365996,3.6980596,4.026673,2.733908,2.9991758,2.0012503,3.01108
71,6.3808384,4.789066,7.2546444,5.791814,8.729705,9.676276,5.9639587,4.749757,4.932205,6.5427146,6.538666,5.846649,4.420432,7.302886,8.704836
72,7.8890896,8.416595,8.067933,9.255403,9.282431,8.49489,9.096426,10.450958,8.35345,9.179763,9.693578,8.869989,11.631049,8.973174,8.069567
73,11.668432,10.379948,9.78148,12.612096,10.679826,10.559768,9.157366,7.994926,9.330354,9.750959,10.149546,9.553636,9.578787,8.900659,11.341014
74,6.31327,5.9274783,7.5924506,11.194102,4.7936883,6.689291,6.990689,7.835993,8.370452,7.7964354,6.340165,6.046642,9.246359,6.19561,8.14301
75,2.6587026,0.32517904,0.48552135,1.239004,0.8205146,0.12808654,1.5452006,0.9757604,0.33340204,1.0890383,1.2166325,1.9728426,0.13930577,0.78915584,0.44905406
76,0.32973003,0.21854414,0.0431548,0.2830459,1.875423,0.06955303,0.15796167,0.8278638,0.96627134,0.9256084,0.21731973,0.009336338,0.5094457,0.09801413,0.3322249
77,0.025992278,0.005621506,0.009954999,0.33017272,0.030372433,0.26831862,0.18254352,0.05666943,0.11653582,0.022026824,0.052018743,0.086294524,0.009866719,0.037316415,0.0371212
78,0.29723606,0.00950541,0.006404495,0.09869851,0.08259727,0.0630075,0.066872984,0.008872838,0.004843716,0.22480932,0.0055840965,0.037605572,0.011430447,0.08622051,0.011189298
79,0.020322293,0.07557238,0.19639935,0.48547527,0.12258741,0.034644913,0.04799974,0.066494636,0.40181807,0.6385837,0.689128,0.40749565,0.017533537,0.16926831,0.018595727
80,0.51689976,0.7742921,1.2134781,1.7867094,0.43259987,1.3941345,1.8128452,0.72755724,0.3022559,0.3167074,0.61860317,1.1162528,0.30970162,0.6834611,1.0873811
81,0.99028534,4.189239,0.95645237,2.0786593,1.1148336,0.86283845,1.0331247,1.2649747,1.7352659,1.1238412,1.1476632,0.2898881,3.2482874,2.905412,1.9659009
82,3.5323908,2.5239933,1.1153815,1.8972186,5.3532643,3.4001298,2.7510893,7.127785,2.2062602,3.2461581,3.1717722,1.4079081,2.8876777,3.126549,1.4235734
83,5.4542994,9.927199,7.2233686,7.0601315,5.1400766,8.2982435,8.045292,7.3602014,4.5245914,6.8023624,6.2190604,7.8631144,8.697485,7.653649,6.7195454
84,6.9391704,8.327244,9.448196,8.738188,9.212307,9.366373,9.310237,8.8147955,9.173731,9.27277,9.693998,10.895156,10.431616,8.812081,7.709817
85,10.055617,9.892374,10.468138,9.371628,11.890517,9.251562,10.5017185,8.855687,8.3193865,8.82452,10.985149,7.3665104,11.715527,9.464991,10.340946
86,6.147449,6.5985265,4.594186,8.324662,6.2381763,8.172342,7.516566,4.3995743,6.035927,6.9824786,7.1018066,7.3381906,5.7839932,7.104072,4.9818845
87,0.6226394,1.4082894,0.32206637,1.5882332,0.74466044,3.1121597,0.89094555,1.7743919,0.26144105,0.54485965,0.50560343,0.055272248,0.26350135,0.46513933,1.7094445
88,0.9878133,0.16646092,0.007780514,1.8615705,0.9927275,0.9691305,0.91192764,0.040965393,0.82710195,0.754596,0.02766006,0.14883871,0.11721463,0.7250551,1.8086921
89,0.38177034,0.41126025,0.011427017,0.7435666,0.30890414,0.046894185,0.16618203,0.051337004,0.047479156,0.48571473,0.27943635,0.018262086,1.5562466,0.013298776,0.019328423
90,0.09036064,0.062266767,0.022285674,0.01703269,0.022470355,0.122475296,0.35877818,0.18142754,0.19427498,0.14252903,0.0041788896,0.0025840874,0.40537038,0.09448607,0.012774195
91,0.13784158,0.1474193,0.038213905,0.18292655,0.03999925,0.19541007,0.17073363,0.69923604,0.15464531,0.009542508,0.027839629,0.3050513,0.33678147,0.002389107,0.42789093
92,0.17948665,0.53197765,0.75908494,0.062244337,1.3726852,0.66642773,0.22573379,0.36106828,0.6098589,0.52425236,1.1871135,0.08621277,0.6197835,0.4830012,0.7057724
93,3.8660936,1.6060513,1.1871406,3.2178502,0.2922165,1.9918996,1.5400329,0.65617615,2.5241153,2.7196198,1.4080064,0.93381566,1.6905316,1.5644544,1.071281
94,1.609256,2.7269351,2.0252542,2.8280566,2.6939504,4.177982,3.9750583,4.098518,4.5269065,1.3561103,1.8584936,2.8881402,3.0322802,3.778355,2.222425
95,5.869711,8.088607,6.9127827,4.1380587,5.470708,5.3453417,5.23928,5.3380713,5.4036746,5.1873546,6.505836,6.933114,4.276804,6.418458,9.399908
96,9.545124,9.279412,8.847761,9.636814,7.3058925,11.038149,9.188712,10.111867,11.004383,9.278395,9.980566,10.1144905,8.861065,9.531417,9.596347
97,9.293731,12.540059,8.359264,9.704792,11.4175415,8.7503605,10.924194,9.153088,11.500756,9.177726,9.428954,9.816999,9.810873,9.042084,8.017767
98,5.904398,5.3353043,5.022557,5.1636276,3.991377,5.8420634,5.886408,6.172096,4.5602055,4.246729,6.083793,6.161937,4.371387,4.9175086,7.77236
99,2.0217106,2.8020935,0.10618678,0.50601524,0.15100916,0.6262045,0.4854545,0.42557415,0.4346975,0.38238874,0.53347176,0.35955143,0.39385468,0.28586453,1.9585515
100,0.5362407,0.29240412,0.027440246,0.22576244,0.9638964,0.28739667,0.2497498,2.2754068,0.053429026,0.24486087,0.121409245,1.7530785,0.0022573697,0.04420152,0.09320617
101,0.13341571,0.03384012,0.2771028,0.35533524,0.20077269,0.04964981,0.1884925,0.08908343,0.04273514,0.09791147,1.6480966,0.25382063,0.05446365,0.033208538,0.07735847
102,0.020043485,0.093988664,0.083801754,0.027143467,0.030230252,0.8431228,0.07582626,0.1805794,0.17042552,0.13105415,0.21135208,0.310246,0.09730567,0.19645914,0.09925954
103,0.10578491,0.14352901,0.30445477,0.21892308,0.7090927,0.22514518,0.18898872,0.058649603,0.046265066,0.45883185,0.39029756,0.28829175,0.118127234,0.28562838,0.11384626
104,1.5104144,0.2979362,0.79568607,0.33374694,0.2313721,0.32875457,1.1400031,0.54477495,0.26133972,0.95572513,0.7429563,0.8058027,0.6564417,0.27249318,0.68923503
105,2.6350121,2.8215654,1.6968904,2.1656845,0.86481977,1.4970983,1.5363965,4.5976353,1.7172414,1.6989726,1.231971,1.0292983,2.1651697,2.496193,1.39628
106,1.133363,3.9383838,2.9128358,2.736182,1.5919067,3.3388057,4.7323217,4.1025295,1.4468462,3.749121,4.0185785,1.5388814,3.6310325,2.981439,2.5212877
107,7.5753355,4.4140463,5.689622,6.4509425,5.6766,5.7124643,4.8705072,3.296471,5.1535716,3.9178503,5.150057,5.777731,5.4138136,4.864894,6.0246787
108,11.348349,9.963177,7.611429,9.663555,10.862662,8.690492,8.523916,9.00994,10.447394,7.4591427,9.293026,8.948994,9.267683,8.037952,10.372517
109,9.441422,8.308106,11.913609,9.458249,8.597151,10.151122,11.07012,10.066341,9.080005,10.438116,8.331618,8.580912,9.74859,10.931444,10.085792
110,6.2960186,4.9610057,4.039868,5.9989877,5.8103795,6.9724145,9.903851,6.485639,8.24994,7.617023,10.201382,7.6698713,6.8961835,8.271059,6.0986624
111,0.49400738,1.9861801,1.3996644,1.1523644,0.8522494,0.88650286,1.9843647,1.3934429,0.764819,2.6851714,0.9784817,0.9711574,1.94889,0.88361776,0.0868523
112,0.5825376,1.0345497,0.075552866,0.056855142,1.2775172,0.62945396,0.13882516,0.59983474,0.48586905,0.18556093,0.9338882,0.0103515135,0.016259981,0.45085907,0.5470431
113,0.004821327,0.011388227,0.0041276095,0.016740216,0.004475529,0.04940688,0.12636504,0.089272976,0.009072924,0.010326133,0.024202172,0.20024061,0.28937787,0.3154822,0.34075496
114,0.0030617751,0.031159453,0.0045599467,0.0022319935,0.0038061587,0.22221774,0.15292901,0.024308277,0.07306341,0.014972514,0.009445852,0.097316794,0.00097371876,0.031095536,0.0025601324
115,0.016563782,0.008700601,0.07941905,0.016430132,0.0644394,0.7373889,0.004897583,0.30829427,0.10580989,0.15731479,0.032738987,0.14184031,0.07246961,0.22003926,0.33868477
116,0.28259224,0.66024005,0.9907226,1.0843321,0.20128371,0.681954,0.48468658,0.08429523,0.4872182,0.28034967,0.84646314,0.8487923,2.252177,0.030288668,0.45481607
117,1.2810924,2.4524112,1.8732755,0.6870286,2.511899,2.1515636,3.0247304,3.0468984,0.36489406,1.7762039,1.1321807,2.8329206,0.48498616,1.042118,0.4524749
118,2.922193,2.0715756,3.2480693,1.6455911,3.5949118,1.8236841,6.516381,2.6873195,4.369609,1.9408417,1.9552386,1.8760191,3.9798417,2.6516612,2.742397
119,7.834976,3.7922425,5.714487,4.120616,5.669657,7.2696085,4.6712685,7.305319,6.227948,5.896008,5.4481106,6.204572,6.690654,6.1320295,6.70174
120,10.03454,8.983526,8.215348,9.209731,9.624708,9.424979,8.105894,8.551873,9.919453,9.712881,8.645616,9.770563,8.718465,9.531993,8.06251
121,11.146687,10.5378685,8.938073,10.243697,9.54397,10.536377,9.995556,8.003519,9.024458,9.270737,8.454967,8.257851,9.653367,9.418702,8.684493
122,6.217174,4.7543764,5.236564,4.3492165,7.4429083,7.846735,8.312517,4.8373995,5.0737896,8.31078,7.319998,7.84622,5.398732,6.057214,3.3618433
123,1.0110177,0.51703477,0.8270355,0.71034396,0.30423567,0.68446636,1.3458563,0.95786285,1.6117043,1.570567,1.0477636,0.7776442,0.2625885,0.5673934,0.9961308
124,0.13916796,0.8583349,0.13032635,0.035572357,0.07576318,0.043329474,1.8474896,0.20556614,1.0892328,0.08655693,0.031655557,0.14873338,0.009565571,0.0835955,0.11562848
125,0.08346911,0.30106357,0.029346108,0.13133042,0.3363158,0.0738066,0.0052463682,0.42900756,0.015608264,0.0039487495,0.086234674,0.72648823,0.37154457,0.56839556,1.2372333
126,0.0026207184,0.036620483,0.029923597,0.02967412,0.037416384,0.04859994,0.0044147684,0.14166218,0.02303228,0.15407911,0.021500774,0.06591392,0.13898307,0.066832386,0.011575034
127,0.06464773,0.05203817,0.05885323,0.02401039,0.1976197,0.015433734,0.0020474435,0.0018480195,0.10906914,0.3381178,0.032241687,0.0067985575,0.012044803,0.08730609,0.48660022
128,1.3462149,0.66744065,0.6378726,0.24093236,0.74137086,0.85652405,1.0575105,0.07537423,0.5522255,0.6927459,0.24674383,0.12899841,1.8739973,0.86909676,0.10593859
129,2.6393511,2.2223303,2.916041,3.044481,1.2368271,2.0171802,0.9399715,3.373048,0.9683084,0.8449163,1.0593997,2.668983,1.0602262,0.8020182,1.5856133
130,4.1888556,3.6668487,3.7623787,2.597326,3.5393183,1.510324,3.4568172,4.383196,1.6416308,2.0386927,2.2159655,2.8602889,5.6887217,7.5393276,1.0808553
131,4.165475,7.087764,5.972999,6.319048,4.8178515,3.8470724,6.355177,7.476942,6.8633432,3.7889524,5.4379044,7.419341,5.9594316,5.7669983,4.4804273
132,8.029851,8.674709,8.410131,8.841273,9.134812,10.136596,8.5017,9.057105,8.9218445,8.256693,8.4013405,9.814161,7.8495765,9.0259695,10.066523
133,8.7088375,9.301961,8.235083,10.409255,8.22855,10.315489,8.78035,8.57263,7.4496107,9.650094,8.820858,10.301861,9.553258,8.086196,10.917029
134,6.9041843,5.6350174,6.5655055,5.062205,5.5257792,5.196494,5.506547,3.782562,4.8425417,6.316052,5.34331,6.5793457,6.919064,7.284378,5.877805
135,0.7823699,1.3324809,3.8907008,0.7402439,1.2191594,1.3815675,1.0820291,0.38455516,0.75956154,3.9084966,0.4677839,1.6974126,0.51965743,0.950414,1.1133542
136,1.1566095,0.34074873,0.5285609,0.016825475,0.84604484,0.04367463,0.33443722,1.4724687,0.25367576,0.21017669,0.56526875,0.11357246,0.7004268,0.8310334,0.091163665
137,0.24309947,0.7614933,0.17412369,0.7616451,0.3013735,0.032473423,0.18822367,0.104579516,0.9198577,0.17892273,0.06384719,0.42679673,0.7793896,0.06282193,0.40335304
138,0.26364565,0.10759066,0.16437994,0.06720312,0.029016465,0.10900312,0.004323206,0.12250889,0.02276503,0.22798637,0.04159456,0.032727327,0.1932928,0.002147882,0.027344095
139,0.2644319,0.10095653,0.5475601,0.0010231176,0.29236525,0.4554682,0.16387144,0.3553117,0.59284633,0.5420096,0.059734583,0.017184693,0.0881803,0.27372706,0.1944549
140,0.42574105,0.5658947,1.0730826,0.9352078,0.26139084,1.0722282,1.8569883,0.5281416,1.2864519,0.28797123,0.7724841,0.6271354,0.9480127,0.22194055,0.6500439
141,3.6188407,1.3632776,1.2417736,3.3027499,1.9872855,0.67402893,0.7979305,1.8684666,1.2282656,1.4655838,1.797998,1.3112057,1.5365646,0.8305019,2.220738
142,3.8828707,3.025336,4.9973936,3.1558611,0.9291759,4.1623845,0.85554147,0.9190305,2.4816878,1.4774461,2.6416497,2.0709984,2.2904654,3.8325882,4.9804454
143,7.2045712,4.932544,7.007705,4.2920055,6.6965437,5.1671696,5.0576534,6.4667597,6.739321,8.562784,7.1261063,8.351844,5.3526387,5.9641123,7.3023047
144,8.802321,8.613922,9.309552,8.74266,9.576894,10.109457,8.044105,8.595224,8.311599,8.858854,7.5757194,7.457838,9.794633,10.043804,9.328166
145,11.249388,10.406071,10.373332,10.836122,10.618938,8.046658,8.4478,10.911031,8.3069105,9.55664,9.888077,8.968149,8.370447,11.135718,10.649019
146,5.24132,5.2653513,7.533223,9.418395,6.8747244,4.87217,9.743685,8.385783,5.3636317,6.127473,8.639189,5.698066,6.0911846,8.136636,6.9406385
147,0.89182115,1.0573348,0.16318971,1.2846451,1.9371102,1.2118586,0.56950754,0.9257233,1.0367068,2.044228,0.8008002,0.07057627,0.591497,0.7474047,1.0389283
148,0.52147263,0.09231785,0.082419224,0.033338234,1.6178687,0.050635677,0.80260694,0.26483995,0.6031897,1.1462917,0.017786046,0.19006564,0.024937438,0.010410701,1.0862105
149,0.024466794,0.59918565,0.09341485,0.5744302,0.82185733,0.9215809,0.061514698,0.064811714,0.009840743,0.052482348,0.1570505,0.034022465,0.18421844,0.054023862,0.15191904
150,0.005379609,0.2436993,0.025683472,0.07585575,0.054522905,0.25795895,0.042329814,0.027553923,0.016975414,0.0066232006,0.035119537,0.0021760357,0.23349561,0.009125531,0.083185315
151,0.01760686,0.07177107,0.430526,0.016682394,0.15176782,0.05834829,0.45435476,0.1444742,0.049762037,0.0501552,0.09653108,0.16441067,0.3980629,0.3337385,0.039253276
152,1.0754768,0.682642,1.2460599,1.1124713,0.8654925,0.48892963,1.0402269,0.45424306,1.1084607,0.18147138,0.35986292,0.7236286,0.07979612,0.4025507,0.6673535
153,2.9043145,1.6277807,1.9852391,1.1946279,4.0945487,3.283814,2.3385804,0.8648122,2.5595698,0.7003228,2.0932338,2.6352258,1.0872988,3.3110425,1.8492323
154,5.076116,2.7887514,3.3472352,4.843729,2.7464395,1.8545551,2.2441626,4.5750265,2.429108,5.7932477,2.9743757,1.9777207,3.3725839,2.4029691,2.0948312
155,6.3970184,6.3778906,4.9428935,6.1931787,4.1664877,7.0121694,7.1451015,6.0036726,6.1341724,5.7927775,6.256722,6.5724263,5.1917114,6.156983,6.931031
156,9.455774,7.7508674,8.845499,7.936102,8.008578,8.968284,9.559038,10.080552,9.066009,7.664918,9.581837,8.030396,8.702704,9.232891,9.262253
157,9.057572,9.857509,9.619448,7.0263085,13.161028,8.111998,7.4927297,9.986373,9.40687,8.497918,8.245712,9.037553,11.054326,8.611888,9.285114
