time,0,1,2,3,4,5,6,7,8,9
0,0.15522578,0.13032594,0.03838893,0.06522422,0.3944438,0.08243195,0.87885654,0.027596198,0.1662523,0.033275004
1,0.8474674,0.279262,0.50580287,0.6660184,0.4072755,0.6886409,1.6822916,1.6208968,0.78315353,1.7904519
2,3.411875,1.1175729,3.8344228,1.0570182,2.4002504,2.392325,2.3712122,1.4759389,4.8011603,1.7783906
3,5.3926086,7.897761,5.034728,7.9776664,5.841352,4.832146,7.558223,5.530244,5.6416984,5.3700023
4,5.4082866,4.068036,5.487524,4.8237453,4.139378,4.4588265,6.2900424,4.986648,5.6075926,6.1144485
5,3.8613024,2.5051255,2.7557719,4.309509,2.8252568,4.0454264,2.5808718,2.6386364,3.754321,2.2987545
6,4.5896144,4.49995,3.7300227,3.3016336,4.321174,4.094912,3.7389944,3.4971526,3.433173,3.620413
7,7.396896,6.8485293,6.342895,5.8802457,7.3251123,5.265737,5.683366,6.97687,5.542473,5.8538256
8,4.470118,8.176207,3.2448835,1.3182261,5.1299176,8.138643,4.9891086,3.0134325,5.387447,1.8688607
9,0.8728599,0.52065015,1.8754932,0.41078267,0.5176157,1.6744511,0.13940118,0.29587045,0.13663039,2.059527
10,0.12430653,0.116707526,0.29682308,0.5694715,0.16148843,0.20038639,0.24596088,0.18192111,0.46778598,0.22053847
11,0.18415888,0.86831534,0.6054416,0.11561466,0.22651388,0.19283149,0.26184732,0.13605398,0.05593411,0.102341585
12,0.37638855,1.0547242,0.1792873,0.5874018,0.07117677,0.92225546,0.14072603,0.02979094,0.06791678,0.26355618
13,0.33010805,4.5404263,2.6689882,2.192571,1.4743781,3.444785,1.1709648,0.72558594,2.5589447,0.51422524
14,5.1587305,3.1304286,2.4976225,3.5229356,4.7314963,5.334093,4.389792,3.2544136,1.3052379,2.5753858
15,4.522277,4.8484235,6.595145,4.3562174,5.428543,3.6119585,5.3618164,4.8786516,7.9722295,5.219394
16,5.902722,3.68373,4.9126363,5.187689,4.5535936,4.43412,5.294579,4.759716,4.64371,5.7327704
17,3.6650767,3.147259,4.489903,4.300929,3.3740907,3.5224276,4.4011946,2.735265,3.5551631,2.6383548
18,4.2174826,4.017866,3.6294672,5.046979,5.7927117,3.8775394,4.3708396,4.486731,4.0192156,4.917218
19,5.1837254,6.5619364,6.9602237,4.101748,5.4975834,6.493079,5.9882,6.806491,4.9854455,5.2150927
20,4.096641,3.2071528,3.0355594,1.8281248,3.5651767,3.3815565,2.863043,1.5502648,1.3060576,3.0876145
21,0.0646615,0.33398423,1.3681769,1.1223285,0.17906576,1.8810627,0.29393762,0.45847976,0.30561972,1.647897
22,0.081852704,0.12071903,0.07383062,0.29730678,0.13597299,0.1644377,0.25181317,0.57425594,0.4708379,0.6520033
23,0.09334942,0.18617186,0.14870228,0.13666089,0.19355117,0.13434498,0.10446744,0.847663,0.078049295,0.31450552
24,1.5216937,0.8106584,1.7067952,0.06663039,0.020928446,0.02986555,1.2565926,0.5919299,0.4511248,0.70395595
25,1.8952191,1.965627,0.15806209,0.45968327,0.57987255,1.9239182,2.297645,0.80161977,0.26094925,4.1880093
26,1.316739,1.0328223,1.0758191,1.3078122,2.1807685,1.9517201,4.7367487,4.249191,1.7595731,6.4755945
27,2.4389322,3.071064,3.570412,2.962528,2.9640567,8.454092,4.07771,2.635908,4.924522,4.933099
28,4.520527,4.95909,4.486598,3.9458148,4.536406,4.7452116,5.324575,5.2935615,4.868474,4.9097033
29,3.8825865,4.0110807,6.313101,4.5533266,3.6333952,4.086236,4.4487677,4.2441,4.4624324,6.33865
30,4.4558263,4.5824385,3.735956,3.7021792,4.6289053,4.568864,3.897344,5.213778,4.423623,4.136709
31,7.774874,4.909183,5.613035,7.839143,6.6582346,5.44424,5.541987,7.2319894,5.56681,8.707205
32,1.9317049,3.2881422,2.5929325,1.7841016,0.77114075,2.1552892,2.2471504,2.0805807,0.9584432,1.6822586
33,0.8414172,0.064910814,0.13850866,0.37749246,0.08401142,0.53678024,1.2757195,0.3233198,0.5113322,0.3326046
34,0.054034576,0.06867467,0.22923979,0.081067435,0.5448334,0.22600079,0.23869592,0.20466997,0.12964065,0.061874907
35,0.12425578,0.046346426,0.09202941,0.10339917,0.10447611,0.07665845,0.08521804,0.07583075,0.16739418,0.14503828
36,0.032961704,0.41285723,0.30778864,0.62529564,0.6753743,0.6770973,0.4200945,0.7097312,0.2956313,0.6748415
37,2.9248927,1.0299495,0.26011854,2.0852861,0.77618325,0.119261496,1.3412595,0.2593444,2.048361,0.31460702
38,2.6289496,1.3619739,2.1593988,3.1973577,3.3140364,1.7376183,1.0659525,5.5036106,2.0036345,0.7072792
39,3.566363,4.492829,3.5314555,7.423402,6.339626,5.237969,5.8609767,6.2514877,3.5197704,4.394726
40,4.839704,4.5524035,4.3018165,4.520093,4.661016,4.8411136,3.5496838,4.699531,5.5466285,4.8944645
41,2.656976,3.7856004,3.3502374,2.5496614,3.056768,3.0077374,4.9266768,4.6211133,3.587634,5.476949
42,5.842,4.5574474,4.132279,3.9275472,5.155843,4.0618205,3.3980832,4.5679297,3.5268478,3.4515243
43,6.3116536,7.770857,5.2782054,6.8292894,5.904191,8.28044,7.3106885,7.937939,6.405743,7.5599833
44,1.8295332,1.3276324,0.8425734,2.780345,1.3705589,0.5290536,2.4403112,3.8627918,1.6832663,1.5395701
45,0.20270726,0.40350613,0.26479575,0.0956092,0.6043044,2.7698445,0.07650005,0.06911412,0.26636428,1.283404
46,0.2356468,0.24980353,0.16117162,0.29516882,0.104605034,0.059015255,0.12276496,0.03580112,0.21287592,0.7725489
47,0.33408275,0.048838403,0.1570038,0.16776617,0.2529408,0.0863676,0.041753843,0.16636038,0.17379485,0.11470674
48,0.5183293,0.013039892,0.013924965,0.15292355,0.19550973,0.023521675,0.051395595,0.03854147,0.55062073,0.09411394
49,1.9106672,3.4092138,0.46098104,1.1871423,1.7347876,1.5447314,1.0650591,0.29958513,1.0036047,0.9939051
50,6.8096857,2.2433586,4.937744,8.249505,3.0244687,1.551979,2.7146559,1.1718001,1.7264364,0.68971825
51,5.0724277,5.0843835,4.6511536,4.3517437,4.6045656,3.870422,6.294588,4.3163705,3.443733,8.39637
52,4.741157,5.333787,4.313855,5.0257688,6.397646,5.11293,4.425252,5.7262545,5.4444914,4.409534
53,5.694254,4.8861475,4.5473814,3.8906734,4.3830338,3.7567773,4.228985,4.931933,5.716772,4.340176
54,3.6746557,4.6317487,4.4245234,4.0354657,5.98199,4.0704355,3.847057,4.2284107,4.321895,4.161496
55,7.690574,7.7660685,4.9357805,6.430096,7.0579,7.1549425,6.4956493,7.002949,7.26255,8.092259
56,2.7719705,2.4200947,4.2679744,3.0795546,3.122177,2.2822707,2.4016328,3.7855482,2.0184748,2.1708436
57,0.3553808,1.7154542,0.3788973,0.1981172,0.6151626,1.213895,1.3575897,0.48391607,0.7361289,0.14604506
58,0.3622955,0.10624112,0.036564633,0.14558855,0.0893581,0.13332957,0.95013565,0.07591662,0.0579106,0.08614716
59,0.12840632,0.22592959,0.042750522,0.031478807,0.060065493,0.62597746,0.072746895,0.04543221,0.15716097,0.121113285
60,0.011224329,0.20707145,0.063669994,0.058610365,0.37644374,0.042995356,0.008227314,0.23733094,0.025324835,0.04186442
61,0.5537933,0.4501518,0.3520242,0.8123238,0.20065959,0.45868403,0.76716584,0.1517773,2.4608889,0.99133956
62,1.0803765,2.5446324,2.2867098,3.6550658,3.643155,1.2917914,1.7622759,4.9931064,3.7542207,1.7816135
63,5.3577266,4.3828864,4.525451,4.210189,4.673667,3.95741,3.2241478,2.5260632,3.9529805,4.066864
64,5.013754,5.814438,5.982603,4.335014,4.002544,5.556425,5.356865,5.987948,4.1817646,5.025188
65,2.4530263,3.7358487,3.2876933,2.6594625,2.7506108,3.224101,3.1177027,3.1827314,4.141614,3.8884008
66,4.03086,3.2024813,3.901615,4.452058,3.1891527,4.7176,3.3481822,3.4345398,5.1688633,3.9240632
67,7.2931857,5.191091,8.153571,7.97129,4.9899974,7.177051,6.5572453,5.4123535,6.411768,8.387771
68,0.54768324,1.8115824,1.7054098,1.5194091,3.288191,3.5003622,4.6223063,2.5990183,2.241308,0.83550125
69,0.7645651,0.11755223,0.8877273,0.9754825,1.7461894,0.06522702,1.2119384,2.561802,0.4857085,0.299486
70,0.18190914,0.099799104,0.17918347,0.092026524,0.097194284,0.42475984,0.373487,0.03847237,0.10552931,0.17637195
71,0.034951217,0.07548113,0.08230832,0.052446265,0.16320546,0.21322185,0.31865045,0.23536263,0.058349803,0.18911192
72,0.11793813,0.03172327,0.02585776,0.043524504,0.23601753,0.14649269,0.14649269,0.12596142,0.034562845,0.119726986
73,2.1934552,0.2647311,1.0770646,1.5332751,0.65172094,0.70817477,0.3883864,1.3070996,1.8697184,0.9931988
74,2.5187013,2.6485918,2.040942,1.9552991,1.2385169,1.727772,2.9845617,1.0509523,2.3806138,3.0443316
75,5.851174,7.136961,9.353998,4.6442127,4.557906,4.278461,4.37542,4.664007,5.223426,7.6320333
76,5.443298,4.3553853,5.1100473,3.9869318,6.2802706,4.5406656,4.5157075,4.5715237,4.3863683,4.713579
77,4.41295,3.708945,3.6862757,4.3271217,4.3479505,4.781761,3.149465,4.445107,5.595603,4.146224
78,3.6956582,5.4756246,4.4582005,3.3474388,3.5591168,3.7498674,3.7353911,3.7285032,3.5311365,3.287826
79,5.2274747,5.0001307,6.1896796,4.6895056,5.6561103,6.1685104,5.6034064,6.4600973,6.254666,7.419499
80,2.6959085,3.578885,2.9891853,4.0234103,3.23552,4.3783436,1.1916591,2.1940954,1.2711427,2.3861969
81,0.3625798,0.39698708,0.6596702,0.19695541,1.9390419,0.91108745,0.47632805,0.28212717,1.6641837,0.06021506
82,0.1859234,0.10587657,0.2008225,0.11463741,0.1384046,0.21080881,0.07404639,0.18696536,0.0631592,0.09897102
83,0.22421132,0.026160061,0.11651316,0.045308206,0.12045702,0.06098415,0.09473611,0.042552095,0.17503603,0.056599516
84,0.06630184,0.028585302,0.20583709,0.07237987,0.029614743,0.8558477,1.0199763,0.10924427,0.7218186,0.354585
85,0.73667246,1.0392578,1.0454191,0.5027592,0.3081228,0.7381164,0.7014443,0.78258646,0.19084153,0.5669388
86,1.4541253,1.5432012,1.5602703,1.4837254,3.0450401,2.9385328,3.280554,3.1513572,1.7964644,1.8855436
87,4.901436,2.8469443,4.985427,4.2418094,5.6289597,5.5702915,6.5789285,4.5194106,5.0730004,3.6483953
88,5.04938,5.134051,5.9076586,4.6466093,6.290752,5.2353597,5.5558777,5.321723,4.9263706,5.5863047
89,4.7488294,3.9575942,4.4908724,3.2697995,3.3099215,2.8746572,3.5064363,2.7988667,3.7976432,4.215311
90,3.511663,4.1328564,4.1742873,4.039174,3.2175455,3.8085504,5.4213924,4.0244203,4.776112,3.8986535
91,6.5042167,5.1817837,7.0057063,8.042891,6.10346,7.040349,5.8288703,7.4495826,7.319491,6.8737054
92,2.8237028,1.1072078,2.0309272,5.5778766,3.8413875,2.2668812,4.437797,0.656332,3.7555814,5.940955
93,1.7511868,0.69303286,1.2167418,1.3939934,0.063937716,1.8854334,1.4767591,0.07196793,1.637459,0.12860686
94,0.089132875,0.16011387,0.12943745,0.09195329,0.084399894,0.15041739,0.3114576,0.16041754,0.07522321,0.20412856
95,0.10567163,0.047882557,0.096517436,0.11108689,0.0673732,0.10678128,0.122103654,0.04218241,0.053699788,0.06539007
96,0.06898597,0.6978484,0.019135062,0.074265294,0.08566987,0.05127812,0.26322228,0.01926015,0.033033982,0.036520466
97,1.4857438,2.1531508,2.4209301,0.3701653,0.16567919,2.7408845,0.4060734,0.103339896,0.55719817,1.3539587
98,1.2527356,1.2901114,1.0374857,2.3142436,1.2847747,1.7230624,2.0231237,1.6330361,0.3363507,1.1840174
99,3.2638185,2.4545991,4.304244,3.9060488,5.946803,3.1181753,3.760721,4.460609,5.356898,7.1801786
100,5.319021,4.4911556,4.7594337,5.6146803,5.879901,5.2102823,4.5740886,5.508064,5.5761085,6.2015195
101,3.1130579,3.8143313,4.3465924,5.2864633,3.5202801,4.559413,3.2976809,3.7557752,3.6606874,3.8411965
102,3.8024263,4.437612,3.377665,2.8547082,4.2501097,3.8808248,3.0155206,3.1368482,4.1149282,4.0901175
103,8.626746,7.0997396,8.758223,5.7742486,6.413776,5.4346824,7.9494395,6.7637553,7.196314,5.132877
104,2.7238328,2.0246289,2.4819882,2.1115968,2.4673185,3.7586756,1.8841503,7.735179,4.3531413,1.3891904
105,0.64289385,0.74767977,0.09405017,1.1504378,0.24948685,0.3744063,1.1820569,0.21533228,2.1908443,1.2112949
106,0.12205711,0.51546896,0.19951726,0.14944826,0.26935023,0.10574873,0.057458438,0.040720917,0.2058077,0.17556359
107,0.4812721,0.109356895,0.53642887,0.14965385,0.09797415,0.14804626,0.20891918,0.18593876,0.06222082,0.09430631
108,0.03600111,0.16609965,0.021082822,0.14635172,0.29798618,0.40961388,0.31244227,0.060391765,0.67178416,0.08813016
109,2.5640852,2.305399,2.548908,0.6127185,1.4705459,1.7417252,1.3354323,0.73280907,2.9306912,0.7517395
110,5.942009,5.9775496,2.6321363,2.1937463,2.1193123,4.1711025,2.178981,1.6174283,2.6525056,1.7589866
111,8.016127,5.101789,4.568179,5.6756287,7.423513,6.49694,5.233964,4.7575655,6.0257545,9.595755
112,5.4226866,5.0138593,4.6586833,4.6908493,6.9146814,3.268598,5.8052883,4.623638,4.1502156,7.073026
113,3.7960062,3.3957803,3.8297353,4.051168,5.1646094,3.6359372,4.459426,3.8677263,4.374404,3.9716413
114,4.1452594,4.58129,4.51962,4.6768923,4.671319,3.8924284,3.5901794,4.6582003,4.524993,4.0327053
115,7.048106,6.212765,6.9314075,6.6449137,4.7163625,6.459112,6.5395308,5.502818,6.3942175,8.057295
116,5.4885707,6.7396007,3.838498,4.5878096,5.641395,1.8251108,7.1426554,4.4723787,5.21878,3.2062678
117,1.639487,0.044944637,0.104806274,1.2446749,0.9952999,0.18817599,0.30848032,1.9564273,0.9204463,1.051845
118,0.12385073,0.09062315,0.12589286,0.1245917,0.59563756,0.045027103,0.16852464,0.090243414,0.105767086,0.17231457
119,0.09237616,0.08340532,0.055855155,0.022214416,0.14915851,0.06663959,0.1051951,0.061374445,0.0841756,0.095064834
120,0.11280657,0.13200442,0.11564992,0.023179838,0.124358505,0.11642008,0.114712074,0.21335673,0.027067896,0.02371697
121,0.08166667,1.1408216,0.8988727,1.1219449,1.3689643,0.27880213,0.16024421,1.0502714,1.3217876,1.5298765
122,6.7307415,1.1576262,3.793529,4.301866,2.3763745,1.5855769,1.1777005,2.122304,1.7954336,3.7325275
123,7.060102,3.5014913,5.687993,7.2292156,6.109029,5.486325,7.3107944,7.268301,5.350194,4.8072767
124,5.43578,5.5360484,3.8679194,4.215202,4.2354374,4.8360643,5.7833567,3.956141,5.246813,4.1097517
125,3.3997939,3.5970583,3.4939497,3.7421646,3.7127779,4.0922184,2.7391205,3.898894,3.2972636,2.6056378
126,3.5720632,3.6921282,4.544113,4.1376514,3.526721,3.5898802,3.3526442,3.1434631,3.4705992,2.9174342
127,7.587143,6.627615,6.206935,6.7192783,5.614726,7.551595,6.929595,7.5483675,7.556003,7.0038953
128,1.3953729,4.4593062,6.4981546,5.6479573,4.322363,2.4397836,1.4607885,3.493773,1.7199496,3.3346848
129,1.6153227,0.6842063,0.16105784,0.62023747,0.6017256,0.61276084,1.3100791,0.13233365,1.520925,0.37822482
130,0.292764,0.07937237,0.13932808,0.07978927,0.12773886,0.069372565,0.13359453,0.76037306,0.110175595,0.76037306
131,0.058596794,0.11895207,0.08054718,0.11418386,0.033460516,0.034439035,0.15558562,0.06993175,0.023506206,0.08061798
132,0.119709566,0.07353299,0.6638762,0.033287533,0.40546545,0.018479288,0.027349124,0.24482727,0.0740523,0.02714943
133,1.0500274,1.4688759,1.5365527,0.6026677,0.5642941,0.84121,1.5114383,0.6012065,0.73177934,0.06560801
134,4.859243,1.9115012,2.214596,2.7089095,1.9453439,2.4459267,2.4600694,1.91321,2.5288196,1.4374034
135,4.1324167,4.4057026,4.9654083,3.512158,5.476092,5.9633026,3.9077477,4.453964,4.579876,5.5397363
136,5.4407797,4.295235,4.439765,4.841378,4.965482,3.5351079,3.704226,4.7423964,4.2190433,3.5284123
137,3.9374056,4.086281,3.066132,2.8768885,3.0143294,3.5465693,3.6841073,3.9016683,3.3289804,3.2989638
138,3.7710304,3.3896232,3.9877052,3.9546626,4.2376065,4.7232995,4.127775,4.298355,4.6630397,3.6193888
139,6.616756,6.395596,6.8231378,6.011508,6.374275,4.9137597,4.443102,6.143922,6.0245132,6.5228314
140,4.0984335,2.062706,1.7708962,2.2540164,3.9295375,3.3139334,3.3439443,1.5597402,0.601326,0.8187027
141,2.5144715,0.2252442,0.678272,1.1409926,0.31700817,0.42086425,0.22117332,1.2190126,0.11730121,0.18546838
142,0.16655675,0.03853661,0.08921165,0.98425263,0.08647565,0.100307554,0.0700402,0.06707978,0.04979185,0.06707978
143,0.07052337,0.06332726,0.074646235,0.086257204,0.03238762,0.03848456,0.027671328,0.03976881,0.15002467,0.07148869
144,0.090649605,0.18674271,0.13419978,0.03449036,0.025479605,0.1437497,0.25311437,0.40147746,0.2471247,0.22539315
145,0.56276226,0.9366139,0.7072076,0.8822362,0.68199724,0.78047276,0.44119638,0.4869303,2.8352046,1.406985
146,3.0780854,3.702381,0.80872756,3.2283735,3.4172099,1.6821735,4.1260104,5.325861,4.485589,4.0928173
147,4.3837533,5.7729464,5.298001,6.850012,7.5449557,3.9775975,4.3999295,5.4726963,3.220576,5.6117296
148,4.594625,4.729022,4.4753733,3.558579,4.007644,4.18407,4.637099,4.474644,4.2309036,6.798269
149,3.9406633,3.330969,4.2718678,2.845608,4.147984,2.9281034,3.118642,4.555869,3.7735639,3.6642091
150,3.2130532,3.6794977,4.008736,3.6057596,3.699008,4.0592337,3.5416734,3.9327536,3.722138,4.1216607
151,4.1612973,5.4368978,4.4163156,6.925697,5.2468486,3.7851083,5.728413,5.2986536,5.2374187,5.761684
152,3.6406941,2.2274797,4.3706665,1.814783,1.7185082,3.9581172,1.1942843,3.7298648,1.4855478,2.3695025
153,0.19743483,0.26655948,0.33186755,3.1628213,0.3522773,0.39279762,1.1156912,3.6152513,1.4887335,0.20374386
154,0.51265025,0.16429926,0.1261552,0.123087294,0.054630995,0.04249612,0.29585445,0.10964957,0.059827946,0.10964957
155,0.11176476,0.11411034,0.17770705,0.15261446,0.096158795,0.22665161,0.07996337,0.13697347,0.079418175,0.08127408
156,0.870927,0.35377172,0.028232403,0.07446898,0.018517392,0.07203162,0.013276481,0.06489028,0.051198356,0.15792015
157,3.2942605,3.8423045,1.0277659,2.2184691,0.4036128,0.50907826,0.66693217,0.52000594,0.5564371,0.4283204
158,1.682946,4.02613,0.48495072,2.9851787,3.284339,2.644533,3.6017528,2.5197666,1.7031802,2.2928004
159,4.769386,7.8842726,3.9235597,3.6502779,6.635131,7.6000624,4.814422,5.025573,3.9194646,4.2579684
160,4.8838778,5.5920997,5.6820245,4.0985045,4.4517884,6.1969194,5.185138,7.1081295,4.8124294,3.9842122
161,2.7843814,2.8001914,3.3727314,2.8293157,4.976377,2.3693526,4.0852075,3.4126358,2.5597217,3.2493422
162,2.1461065,3.3150747,2.97683,2.7990787,3.8756878,4.9635158,3.395828,3.3916295,3.6997638,3.8546674
163,5.5837607,7.0398207,4.418819,6.4662943,5.985273,6.7360005,5.810751,5.2750583,3.9481363,5.7178826
164,1.2764639,3.1949058,2.9288929,3.3994277,6.567922,1.3700683,4.904858,3.3427806,2.9027822,5.217603
165,1.20142,0.74689305,2.817123,0.26013705,0.35278174,1.2956575,0.114179686,0.37240335,0.29420796,1.4183905
166,0.03016322,0.16207989,0.0469989,0.20450984,0.4093294,0.10265385,0.14642574,0.06801571,0.0747899,0.2345001
167,0.069563165,0.051631253,0.029198239,0.108145475,0.0777892,0.1482514,0.11179245,0.10022659,0.07289338,0.100864395
168,0.040506,0.31149477,0.9918392,0.3523841,0.0052706534,0.20483613,0.1456781,0.05788574,0.036628515,0.42260176
169,2.834938,2.0605,1.3844873,0.7933077,0.8612417,0.687858,1.2220675,4.7358875,2.8940392,1.3596473
