time,0,1,2,3,4,5,6,7,8,9
0,0.04786851,0.050370075,0.0453733,0.17019664,0.27801818,0.06474865,0.056580883,0.04048095,0.03655767,0.04266423
1,0.02834469,0.051844683,0.13537179,0.067123786,0.12403464,0.10885114,0.08114242,0.11465334,0.0886008,0.0658236
2,1.5062716,1.9013308,1.9840546,2.7444353,0.61691767,2.1365004,0.2481527,1.3342335,0.75389874,1.6812651
3,2.2947023,3.1284509,2.2062578,2.4382923,6.2172513,3.3821177,2.1284177,5.112363,4.0209484,2.7374787
4,7.6818476,7.43586,6.7397437,8.319674,6.651669,6.538885,7.198991,7.0400133,7.4668603,6.2940793
5,6.1863737,5.148709,6.218276,5.933675,5.8200636,4.966541,4.921862,5.6205564,6.111522,5.1038427
6,4.2648077,4.4054317,4.3463845,4.1140795,4.114644,4.797033,4.5108385,4.672159,4.0713205,4.20956
7,5.834694,4.441655,5.2061357,4.41059,4.807774,4.462009,4.69705,3.796496,5.434791,5.074524
8,6.6284432,6.5778384,8.222484,7.7079,6.961034,9.178503,9.556529,8.509897,8.933077,7.478193
9,5.6686826,4.5629916,5.794059,3.0488276,1.9123582,4.285999,4.3156033,4.9888716,6.8244195,3.6653955
10,0.7516657,2.4236503,0.5540328,0.4604463,0.7535204,0.552348,0.35126096,0.34592122,0.31586355,0.2254199
11,0.1045373,0.09895213,0.04326286,0.13468024,0.45442355,0.112962365,0.1608839,0.17745465,0.29401127,0.7969075
12,0.2574264,0.58176064,1.0545796,0.9406408,0.55100715,0.46336907,0.8602884,0.30610415,0.32168496,0.40063667
13,0.05793672,0.41824543,0.05683166,0.37305504,0.16732349,0.25211436,0.039444905,0.12128221,0.07622396,0.060831487
14,1.7594569,1.1823909,1.1225616,1.988266,1.336127,2.8060687,2.0557046,1.0150301,1.0091414,3.2987888
15,3.4782872,2.6078074,3.277518,3.5049837,3.2116494,5.156457,3.1877744,6.414985,4.440263,4.2627234
16,8.462145,5.887997,5.4046817,9.323585,9.103937,10.0248575,6.451961,7.7731304,6.9861703,8.115596
17,5.1636953,5.503528,6.18319,5.5732145,6.1629744,6.4932837,5.7031283,6.0730524,5.4599543,5.4309587
18,3.6286123,3.6115994,4.258443,4.245345,4.11891,4.7141438,3.929977,4.2692585,4.2061563,4.658037
19,5.55457,4.452562,5.6372533,5.1779933,4.9307003,5.4938326,3.8547094,4.889428,4.9990225,3.302396
20,6.3648562,5.994901,7.3103004,5.9391985,8.925446,8.22448,7.390236,7.074125,8.079376,6.902339
21,5.0332866,5.985179,5.6761093,2.595067,1.27901,2.5106516,6.379181,4.3074207,1.4762362,1.900647
22,0.9849927,1.4082383,2.4216745,2.5710878,0.608632,0.7574494,1.180619,0.60155857,0.14339863,0.30172548
23,0.6881491,0.38530648,0.37317687,0.12537162,0.4270492,0.38292593,0.103284486,0.16316047,0.11207637,0.13305597
24,0.2160573,0.16001453,0.30916676,0.39124233,0.15491265,0.14845625,0.2852211,0.2554469,0.21869995,0.21730441
25,0.653944,0.02825987,0.4631324,0.0875418,0.92055,0.3110802,0.44057405,0.37051186,0.8911854,0.07291048
26,1.9791585,1.8626479,0.8258511,1.4332632,0.9251257,2.0267053,3.4715676,0.54530084,1.4984671,1.8584005
