time,0,1,2,3
155,0.29762754,0.22411141,0.18100382,0.04006215
156,0.38961712,0.026405824,0.3622359,1.4267461
157,2.0098987,1.9029822,1.8038081,0.92265713
158,1.8245237,2.9480188,2.2092872,3.872842
159,3.2410061,2.125646,3.285618,2.8387632
160,4.3474226,5.2923794,4.219463,4.9019604
161,4.590133,6.5017347,4.855578,3.8921962
162,3.3963885,2.8568714,5.265191,1.8697982
163,0.32397848,0.77204376,0.85043937,1.3276817
164,0.5163013,0.47426626,0.030357104,0.15778163
165,0.15753858,0.28302848,0.39827383,0.18825513
166,0.042914733,0.054672424,0.030072914,0.0056235767
167,0.08043982,0.5118914,0.06507604,0.10417966
168,0.45188612,0.21230756,0.54479635,0.056586962
169,2.0148783,1.4512564,1.2970681,1.0439576
170,1.2977638,2.2283635,2.2496088,2.0359023
171,1.6115538,1.613076,3.8589785,3.275682
172,3.581455,4.4835663,2.5096426,3.1629348
173,3.7808287,3.5214534,5.5665975,4.751124
174,2.023685,2.9077296,2.3041472,2.5591226
175,2.8882346,2.0294075,1.4932128,2.6107135
176,0.22047926,1.3767095,0.120535955,0.7940953
177,0.07687747,0.47929442,0.038109805,0.23981492
178,0.08400733,0.154205,0.05232924,0.39079958
179,0.25778434,0.07855973,0.027758585,0.8266167
180,0.9256243,0.9599031,1.0848101,0.8812227
181,1.269596,0.89000064,1.4408076,0.86642206
182,2.0914853,2.789979,2.6601522,1.5351734
183,2.5309603,1.7451993,3.1594908,2.1695528
184,6.5252085,7.668902,3.6677415,6.927804
185,8.583312,4.771062,8.567285,6.0623193
186,3.2711651,2.6712787,2.0927515,2.519138
187,0.41748255,2.0823855,0.7393922,0.09284933
188,0.270995,0.09094619,0.46267188,0.12571213
189,0.055714224,0.012375329,0.050748385,0.0677415
190,0.043357052,0.034969628,0.0017849158,0.16969317
191,0.02009343,0.046784893,0.21595915,0.41972345
192,0.2956524,0.49486378,0.8666553,0.3774446
193,2.511744,1.3226013,1.0742669,0.58056676
194,2.5392935,4.23672,1.9276906,2.291876
195,3.3135579,6.219787,3.4806871,4.4982767
196,5.6412344,5.9138336,5.4024343,6.818619
197,6.893232,5.565384,4.5357203,8.042797
198,2.2358296,3.410024,2.616231,1.5351106
199,2.3991938,0.14498463,0.47854742,0.10721709
200,0.05691808,0.7551727,0.65583515,1.5135683
201,0.045157094,0.32032806,0.08599426,0.15028062
202,0.0020011726,0.030135203,0.012711146,0.02550364
203,0.015623842,0.014295431,0.009747544,0.08934171
204,0.17330678,0.5640467,0.4687112,1.9456232
205,0.27662835,0.54223335,3.083919,0.21031211
206,1.4424742,1.9182999,1.9186761,1.7946643
207,3.5185838,2.8297896,3.9348528,3.2195132
208,6.476693,7.229037,6.696688,6.6610155
209,5.9154835,7.2429967,8.035158,5.9485354
210,2.9194472,2.5909777,2.479663,2.3494787
211,0.71801883,0.94441634,1.2260497,0.58334494
212,0.25585034,0.115460604,0.75982577,1.5677578
213,0.11964769,0.05583757,0.027502121,0.037382666
214,0.0424939,0.03143283,0.03516879,0.11114274
215,1.3064411,0.26738855,0.20509943,0.25295815
216,0.83492607,0.7010749,0.6977504,1.5001729
217,1.0054564,0.80730975,0.7540608,1.7672201
218,4.7883787,2.8770092,2.3530028,2.9447284
219,3.9353316,2.4178097,3.0609403,4.138328
220,7.8516054,5.210919,7.015517,5.881885
221,9.638574,7.4355664,6.6056376,8.676999
222,1.7680007,4.966772,2.090782,2.1067114
223,1.5067801,2.1271298,0.493346,0.8606034
224,0.23060161,1.289411,0.508278,0.6823827
225,0.034243695,0.039600816,0.021563442,0.051082198
226,0.23112999,0.33684504,0.032213513,0.16530031
227,0.069942355,0.041883476,0.24832807,0.35302237
228,0.08332742,0.73540866,0.84272134,0.14857602
229,0.9417076,1.6443013,1.3977568,2.063709
230,1.8825583,2.5274007,3.130084,1.5268364
231,2.455319,2.3953748,4.248503,3.5751472
232,7.3616405,9.611118,6.679128,10.007303
233,6.5542684,6.191994,8.25858,8.036062
234,3.2608378,3.8535714,4.2501273,2.5004892
235,0.7020891,0.44119358,1.23369,0.654054
236,0.4117716,0.31232733,0.47839057,1.6893597
237,0.13104449,0.03736749,0.08320177,0.1135137
238,0.027577538,0.04484526,0.15226133,0.034113493
239,0.19712122,0.0773153,0.002923687,0.34238023
240,0.024351262,1.1886064,0.02947313,1.1213597
241,1.1167185,0.4475426,1.3634315,0.6023108
242,1.4149055,1.5468713,1.7963803,4.2311287
243,5.1180167,2.7817671,1.5610771,4.6292133
244,5.261923,7.8039503,9.345641,8.812107
245,8.806052,10.150771,7.2385044,11.5015545
246,2.82859,1.905154,1.9587561,7.0654306
247,0.17529315,0.7475058,1.5785428,0.8556663
248,0.1312429,0.86489224,0.18830849,0.34438404
249,0.62928903,0.22532775,0.19140986,0.17171794
250,0.12687595,0.44218314,0.16377346,0.01787479
