time,0,1,2,3
46,0.05997465,0.073766164,0.16032474,0.030948784
47,1.187113,0.8300739,0.69566095,1.0138223
48,1.4585258,2.8965476,1.1605493,1.5864766
49,1.6442504,1.3358947,4.3838034,1.4416387
50,3.4010618,2.3210118,3.2987392,2.4618137
51,4.7674413,3.5387063,6.581344,5.362478
52,3.7922266,4.6653447,4.517108,4.0821757
53,4.3703175,1.9964453,2.586829,3.2507823
54,0.6679245,0.7402236,1.3985564,0.6889309
55,0.08889396,0.31169102,0.7717957,0.008545985
56,0.27116373,0.010479526,0.5776479,0.07358433
57,0.12973791,0.02609351,0.001072254,0.005833161
58,0.18763782,0.012963747,0.14393333,0.02535042
59,0.011551918,0.947812,0.39455813,0.71391034
60,2.9690046,1.6427977,1.6912493,1.2237241
61,1.163499,3.3985696,2.131156,0.9917964
62,1.6955777,2.5038295,2.8826132,1.3412455
63,4.260552,3.136543,4.3829217,3.9688997
64,4.025366,4.904043,5.7015967,4.5108366
65,2.662631,1.8905088,2.5601656,3.230019
66,1.3208389,0.5402882,0.2911374,0.66508204
67,0.22592719,0.7075474,0.22250432,0.1403216
68,0.023454292,0.015001063,0.02830526,0.037981898
69,0.18023223,0.0415528,0.021574136,0.05277941
70,0.04475024,0.087030925,0.021159649,0.04959653
71,0.3230157,0.029770516,0.5759904,0.108028285
72,1.1960585,1.001673,1.6031163,2.128815
73,3.2722418,3.1929133,2.107591,2.5299923
74,2.4687665,3.4363704,3.7132452,2.8245585
75,2.6235538,4.9088693,5.1064234,6.9433007
76,3.8075635,4.7160892,6.1076117,6.433294
77,2.8084986,2.4139297,2.4642928,2.6180143
78,0.67540556,0.6738469,0.45934656,0.63717353
79,0.10612651,0.33181164,1.0914493,0.378012
80,0.047623158,0.016192839,0.03221676,0.116541736
81,0.06358382,0.021182867,0.009928682,0.015282645
82,0.010153537,0.17383835,0.008292815,0.24798788
83,1.0126506,0.22114033,0.06558124,0.07071837
84,1.5943177,1.9542153,1.29611,2.2554953
85,2.2505968,1.2818705,0.6111533,1.4858621
86,3.950234,1.5992086,2.9403968,2.9271007
87,5.7218685,7.2404866,6.7973285,3.0900035
88,5.7463713,4.3292155,3.97867,3.8242197
89,1.9083167,1.7297286,3.2232172,2.8386369
90,1.3140984,0.95077634,0.45707586,0.5119144
91,0.094621494,0.2527526,0.21471055,0.39683634
92,0.003118232,0.040884193,0.08997897,0.16905454
93,0.07134218,0.046974495,0.03476539,0.036438886
94,0.29570994,0.012781093,0.1029146,0.009404604
95,0.092552185,0.051802423,1.2032126,0.6154662
96,1.2721207,1.3151832,0.8864039,2.3286893
97,2.7021985,2.403606,3.9242558,2.086428
98,2.4825869,2.2293153,3.3363621,1.8522129
99,3.6117024,2.8201342,3.0912497,2.904701
100,3.500064,2.7917566,3.999663,3.7655683
101,1.8717123,2.1137073,2.8675854,2.8167608
102,1.6986471,1.9645934,0.9396211,1.3391736
103,0.117937,0.37827942,0.92015934,0.6532418
104,0.22271538,0.49299103,0.14996302,0.0089962315
105,0.07844834,0.009755533,0.03670164,0.005834584
106,0.035686355,0.25201318,0.6810341,0.5980763
107,1.3105328,1.23519,0.51282185,0.8272796
108,1.0783476,1.3976402,1.2795429,2.2705297
109,2.8750305,1.9869366,3.8133345,1.9192841
110,2.5619512,1.9266375,3.3307507,3.1551116
111,3.1520967,4.760913,4.3217344,4.0414906
112,4.3316007,5.4324703,4.972771,3.591181
113,4.2741604,6.7000713,3.6359391,2.0574365
114,0.50599277,1.0816602,0.8670021,0.8037189
115,0.11989236,0.56323445,0.5374226,0.19290537
116,0.06421351,0.024360249,0.101180345,0.062166728
117,0.03520181,0.21164241,0.017202215,0.004221492
118,0.30086115,0.06885001,0.104073815,0.004625453
119,0.099133715,0.9144873,0.4785001,0.14637616
120,4.347582,2.269256,0.82074285,2.6649318
121,3.592358,2.4280696,1.9148725,1.6191876
122,1.9824777,3.0252092,0.78755116,2.6316686
123,2.4409063,1.1044831,2.1019187,4.123246
124,4.182805,3.8872068,4.303222,4.2298565
125,3.6968513,3.2337718,2.436057,2.2954948
126,0.6098946,1.0661534,1.3162433,2.2278583
127,0.13655002,0.27368155,0.44347998,0.36798292
128,0.32816517,0.29273993,0.06887979,0.006687508
129,0.00881198,0.023799906,0.006777346,0.039198916
130,0.12094395,0.0038913076,0.024289016,0.09143823
131,0.98784107,0.40375525,0.11599856,0.23664907
132,1.1368604,2.9004986,1.3337691,1.1838162
133,2.8326252,2.480184,4.0343804,1.8261046
134,2.4046175,3.051196,4.5451937,3.0952725
135,4.467222,4.3605676,4.69594,3.3095527
136,5.141513,4.6685133,4.139012,5.9548306
137,2.7616625,2.6172311,3.2470996,1.6937344
138,2.2509446,3.0122364,0.9496556,1.5050155
139,0.7247528,0.6762372,0.33528307,0.8462737
140,0.068943866,0.15118755,0.06704028,0.15223648
141,0.040527247,0.043986503,0.020875113,0.04676122
142,0.013757138,0.0051613473,0.06430649,0.09308824
143,0.025851868,0.27328598,0.51296455,0.8123465
144,0.94656646,0.6317361,0.472356,2.0613158
145,1.7469993,2.0003684,2.0675187,2.0126734
146,2.3869417,3.2590806,2.647365,3.2371256
147,3.8702087,4.9126635,3.8905115,3.787786
148,5.780795,6.3387384,4.54889,7.6774096
149,2.616375,1.7884475,2.4280908,3.2576048
150,1.0462673,1.2725484,0.39644513,1.1056334
151,0.72919613,0.11870177,0.48792833,0.35887197
152,0.107897595,0.05932636,0.15865001,0.12012891
153,0.034594204,0.029973455,0.08725608,0.06734414
154,0.09729608,0.0720584,0.21446323,0.03201177
155,0.24783112,0.39890227,0.5159187,0.37421125
156,1.4811213,0.42990568,0.69382626,2.0793695
157,2.0347774,2.6353226,1.8626755,1.7151237
158,2.5710497,2.1241038,2.3805594,2.3924508
159,1.9202411,3.4467149,6.074916,3.2345216
160,3.5940259,4.409752,4.278417,5.248818
161,2.4462163,2.7969167,3.4212852,1.9616833
162,2.15601,1.4736806,1.0474159,0.8017636
163,0.2622731,0.4095736,0.03295431,0.9419514
164,0.039480608,0.044495974,0.044893447,0.13342145
165,0.11036316,0.101478726,0.032140866,0.037901554
166,0.18114091,0.19924945,0.016145034,0.18966275
167,0.4043868,0.38277304,2.3385615,0.5000155
168,1.7262186,0.5430213,1.325365,0.94252914
169,1.9915522,1.2692401,1.949096,2.3440585
170,4.555246,1.9544305,2.2877493,2.526184
171,1.9643854,3.6307344,4.042566,2.5703473
172,2.540445,4.7344084,3.6178198,4.154955
173,2.6882894,2.0183773,2.1927059,2.652625
174,0.6027926,1.6584852,1.31874,1.9020252
175,0.9033983,0.78862923,0.2017414,0.18499544
176,0.33073685,0.04608127,0.082070395,0.026625853
177,0.29136565,0.27210528,0.2598137,0.069923505
178,0.014951864,0.15737294,0.30867904,0.077684134
179,0.6704317,0.15212445,0.1508663,0.6547781
180,0.97543705,0.76226276,1.7526605,0.7957688
181,2.7252855,0.9183141,1.2731158,3.0627635
182,2.7044542,2.417472,2.746499,1.9908848
183,4.2282243,4.0520535,4.7733994,5.358578
184,8.100191,5.85247,4.940793,6.788376
185,3.070047,2.4348748,1.5946915,1.4217879
186,1.9313077,1.4010183,0.44005504,0.7897428
187,0.42433193,0.78906864,0.16796048,0.5737684
188,0.053587563,0.027832624,0.079102084,0.06917758
189,0.024626413,0.026995787,0.014992731,0.013301063
190,0.07702896,0.1394867,0.021060623,0.09115456
191,0.14747205,0.36337015,0.04054355,0.14432779
192,1.3528304,1.8444152,1.3770916,3.9460032
193,2.412671,2.0794382,2.0494113,2.6130853
194,2.9344347,3.461294,3.0331044,4.3235292
195,4.7911534,4.6607337,7.7830787,5.579211
196,5.365136,6.4407454,4.4485326,7.472803
197,1.5880065,4.7350545,2.859467,2.016438
198,0.6085272,1.0558774,0.48930916,1.3176429
199,0.13928454,0.42953464,0.08177844,0.72627044
200,0.04991172,0.13057128,0.031947725,0.03540114
201,0.012567589,0.07148058,0.018723821,0.025526367
202,0.6256698,0.00485121,0.091342725,0.105903916
203,0.67082524,0.48660392,0.20058054,0.066195585
204,0.75489235,0.71305776,1.3183503,0.7103032
205,1.601525,1.350104,1.9738597,1.9870245
206,4.5316663,2.3429961,2.4374669,2.981248
207,6.704421,5.9166512,3.3439608,5.824273
208,6.0153294,5.07978,4.6007514,6.4606943
209,2.89393,1.6523119,2.1275418,2.2501242
210,0.5027081,0.7518568,1.7355614,0.72504133
211,0.57204425,0.5171413,0.095307626,0.062151723
212,0.059512515,0.012448201,0.06780134,0.06888124
213,0.072895475,0.021087455,0.020097256,0.056160808
214,0.007134165,0.08164569,0.019223435,0.25523037
215,0.6916432,0.06671104,0.42345607,0.89474106
216,2.1859019,3.857328,1.2481577,2.6195543
217,1.7732661,1.7587359,2.5765982,1.3758254
218,2.327494,2.602595,2.782621,3.0734575
219,6.372261,3.3485987,5.2211533,7.0899405
220,9.649351,4.6181226,7.7814407,5.6110435
221,3.7328105,2.8113863,2.880262,2.7478256
222,0.8172455,1.0820453,0.11326568,1.2802078
223,0.26192597,0.46677685,0.13601767,0.42063564
224,0.2568741,0.6031072,0.07484836,0.07219919
225,0.052014563,0.033951327,0.05437541,0.066400304
226,0.2762828,0.11452838,0.008111427,0.1920937
227,1.1263049,0.33122778,0.104183435,0.9955086
228,1.2961423,1.4050193,2.4281805,3.1401403
229,2.803833,1.8333052,2.4779549,2.7783823
230,2.7047918,3.866667,2.079432,3.7917264
231,5.275917,6.1012316,6.1022463,7.187217
232,6.986836,6.3578386,9.852976,6.9193745
233,3.240766,3.3406465,3.8012984,4.414918
234,0.36130837,0.69555414,0.7060484,0.43519947
235,0.7858287,0.25086224,0.4381355,0.07917282
236,0.074272655,0.098524734,0.19357194,0.11293665
237,0.29194266,0.2002022,0.025973916,0.013089375
238,0.11541414,0.2585544,0.076955244,0.024013193
239,1.4128108,0.6423612,1.3886114,0.67525154
240,0.34608763,1.0302712,1.0033816,2.4008484
241,2.9677465,1.9180999,2.939496,1.1586812
242,3.25818,3.1977046,1.6921432,3.5063224
243,7.42537,8.429958,8.827009,7.069633
244,6.7277756,10.887264,7.352175,6.2597575
245,2.8822582,4.275614,3.1278813,10.293189
246,0.33775833,0.6129924,1.7384652,0.734971
247,0.041016523,0.3979532,1.0353025,0.77018607
248,0.054920748,0.15794635,0.12785348,0.021613192
249,0.2211179,0.06354143,0.11455314,0.022207709
250,0.2900985,0.02588748,0.1754637,0.29541227
